report_date,in_pt_adult,in_pt_adult_avg,in_pt_peds,in_pt_peds_avg,in_pt_pct,in_pt_pct_avg,icu_adult,icu_adult_avg,mortality,mortality_avg,new_in_pt_adult,new_in_pt_adult_avg,new_in_pt_peds,new_in_pt_peds_avg
2020-03-24,NA,NA,NA,NA,0.046296296296296,0.04044965507296743,NA,NA,0,0,NA,NA,NA,NA
2020-03-25,NA,NA,NA,NA,0.037831021437579,0.043745494192410715,NA,NA,0,0,NA,NA,NA,NA
2020-03-26,NA,NA,NA,NA,0.042394014962594,0.043427578819613004,NA,NA,0,0,NA,NA,NA,NA
2020-03-27,NA,NA,NA,NA,0.068385650224215,0.04829899823939886,NA,NA,0,0,NA,NA,NA,NA
2020-03-28,NA,NA,NA,NA,0.056140350877193,0.049155120846802285,NA,NA,0,0,NA,NA,NA,NA
2020-03-29,NA,NA,NA,NA,0.071759259259259,0.05240618432926314,NA,NA,0,0,NA,NA,NA,NA
2020-03-30,NA,NA,NA,NA,0.065460809646856,0.055466771814856,NA,NA,0,0,NA,NA,NA,NA
2020-03-31,NA,NA,NA,NA,0.052276559865093,0.056321095181827,NA,NA,0,0,NA,NA,NA,NA
2020-04-01,NA,NA,NA,NA,0.056513979773944,0.05899008922987914,NA,NA,0,0,NA,NA,NA,NA
2020-04-02,NA,NA,NA,NA,0.063354037267081,0.06198437813052014,NA,NA,0,0,NA,NA,NA,NA
2020-04-03,NA,NA,NA,NA,0.073584905660377,0.06272712890711471,NA,NA,3,0.42857142857142855,NA,NA,NA,NA
2020-04-04,NA,NA,NA,NA,0.063502245028865,0.06377882807163929,NA,NA,3,0.8571428571428571,NA,NA,NA,NA
2020-04-05,NA,NA,NA,NA,0.090497737556561,0.06645575354268243,NA,NA,3,1.2857142857142858,NA,NA,NA,NA
2020-04-06,NA,NA,NA,NA,0.123195380173244,0.07470354933216643,NA,NA,4,1.8571428571428572,NA,NA,NA,NA
2020-04-07,NA,NA,NA,NA,0.125722543352601,0.08519583268752472,NA,NA,3,2.2857142857142856,NA,NA,NA,NA
2020-04-08,NA,NA,NA,NA,0.12778684067428,0.09537766995900128,NA,NA,0,2.2857142857142856,NA,NA,NA,NA
2020-04-09,NA,NA,NA,NA,0.109085730561094,0.10191076900100314,NA,NA,4,2.857142857142857,NA,NA,NA,NA
2020-04-10,NA,NA,NA,NA,0.09636517328825,0.10516509294784214,NA,NA,4,3,NA,NA,NA,NA
2020-04-11,NA,NA,NA,NA,0.097193347193347,0.10997810754276814,NA,NA,1,2.7142857142857144,NA,NA,NA,NA
2020-04-12,NA,NA,NA,NA,0.107451403887689,0.11240005987578643,NA,NA,3,2.7142857142857144,NA,NA,NA,NA
2020-04-13,NA,NA,NA,NA,0.109555984555985,0.11045157478760657,NA,NA,2,2.4285714285714284,NA,NA,NA,NA
2020-04-14,NA,NA,NA,NA,0.102632661456191,0.10715302023097657,NA,NA,3,2.4285714285714284,NA,NA,NA,NA
2020-04-15,NA,NA,NA,NA,0.10252338097759,0.10354395456002086,NA,NA,10,3.857142857142857,NA,NA,NA,NA
2020-04-16,NA,NA,NA,NA,0.092227074235808,0.10113557508498,NA,NA,11,4.857142857142857,NA,NA,NA,NA
2020-04-17,NA,NA,NA,NA,0.101612903225806,0.10188525079034515,NA,NA,11,5.857142857142857,NA,NA,NA,NA
2020-04-18,NA,NA,NA,NA,0.081207133058985,0.09960150591400772,NA,NA,3,6.142857142857143,NA,NA,NA,NA
2020-04-19,NA,NA,NA,NA,0.08310700706138,0.09612373493882072,NA,NA,2,6,NA,NA,NA,NA
2020-04-20,NA,NA,NA,NA,0.099761661559414,0.09472454593931057,NA,NA,13,7.571428571428571,NA,NA,NA,NA
2020-04-21,NA,NA,NA,NA,0.114642904641575,0.096440294965794,NA,NA,18,9.714285714285714,NA,NA,NA,NA
2020-04-22,NA,NA,NA,NA,0.112727272727273,0.09789799378717728,NA,NA,16,10.571428571428571,NA,NA,NA,NA
2020-04-23,NA,NA,NA,NA,0.108626658972879,0.10024079160675886,NA,NA,13,10.857142857142858,NA,NA,NA,NA
2020-04-24,NA,NA,NA,NA,0.109474954737477,0.10136394182271186,NA,NA,23,12.571428571428571,NA,NA,NA,NA
2020-04-25,NA,NA,NA,NA,0.100768984299904,0.104158491999986,NA,NA,13,14,NA,NA,NA,NA
2020-04-26,NA,NA,NA,NA,0.104460665044607,0.10720901456901843,NA,NA,9,15,NA,NA,NA,NA
2020-04-27,NA,NA,NA,NA,0.110266159695817,0.10870965715993314,NA,NA,13,15,NA,NA,NA,NA
2020-04-28,NA,NA,NA,NA,0.104116222760291,0.10720584546260686,NA,NA,9,13.714285714285714,NA,NA,NA,NA
2020-04-29,NA,NA,NA,NA,0.105632209907261,0.106192265059748,NA,NA,14,13.428571428571429,NA,NA,NA,NA
2020-04-30,NA,NA,NA,NA,0.103939093015558,0.10552261278013071,NA,NA,9,12.857142857142858,NA,NA,NA,NA
2020-05-01,NA,NA,NA,NA,0.10026301946344,0.10420662202669685,NA,NA,15,11.714285714285714,NA,NA,NA,NA
2020-05-02,NA,NA,NA,NA,0.092444924989864,0.10301747069669115,NA,NA,16,12.142857142857142,NA,NA,NA,NA
2020-05-03,NA,NA,NA,NA,0.089209968186638,0.10083879971698129,NA,NA,13,12.714285714285714,NA,NA,NA,NA
2020-05-04,NA,NA,NA,NA,0.095463233075143,0.09872409591402785,NA,NA,13,12.714285714285714,NA,NA,NA,NA
2020-05-05,NA,NA,NA,NA,0.094534995206136,0.09735534912057714,NA,NA,12,13.142857142857142,NA,NA,NA,NA
2020-05-06,NA,NA,NA,NA,0.086815183095898,0.09466720243323958,NA,NA,16,13.428571428571429,NA,NA,NA,NA
2020-05-07,NA,NA,NA,NA,0.082066869300912,0.09154259904543299,NA,NA,19,14.857142857142858,NA,NA,NA,NA
2020-05-08,NA,NA,NA,NA,0.077954414863053,0.088355655531092,NA,NA,19,15.428571428571429,NA,NA,NA,NA
2020-05-09,NA,NA,NA,NA,0.085799764932151,0.08740634695141872,NA,NA,13,15,NA,NA,NA,NA
2020-05-10,NA,NA,NA,NA,0.083476949590694,0.08658734429485529,NA,NA,14,15.142857142857142,NA,NA,NA,NA
2020-05-11,NA,NA,NA,NA,0.078112990007686,0.08410873814236143,NA,NA,10,14.714285714285714,NA,NA,NA,NA
2020-05-12,NA,NA,NA,NA,0.076640660853603,0.08155240466342814,NA,NA,12,14.714285714285714,NA,NA,NA,NA
2020-05-13,NA,NA,NA,NA,0.075309104533533,0.07990867915451885,NA,NA,8,13.571428571428571,NA,NA,NA,NA
2020-05-14,NA,NA,NA,NA,0.073873385712996,0.07873818149910228,NA,NA,16,13.142857142857142,NA,NA,NA,NA
2020-05-15,NA,NA,NA,NA,0.073631386861314,0.07812060607028243,NA,NA,8,11.571428571428571,NA,NA,NA,NA
2020-05-16,NA,NA,NA,NA,0.074125321209725,0.07645282839565014,NA,NA,8,10.857142857142858,NA,NA,NA,NA
2020-05-17,NA,NA,NA,NA,0.074489589650293,0.07516891983273571,NA,NA,6,9.714285714285714,NA,NA,NA,NA
2020-05-18,NA,NA,NA,NA,0.075299804778284,0.07476703622853542,NA,NA,6,9.142857142857142,NA,NA,NA,NA
2020-05-19,NA,NA,NA,NA,0.066731741946934,0.07335147638472557,NA,NA,10,8.857142857142858,NA,NA,NA,NA
2020-05-20,NA,NA,NA,NA,0.066690378801352,0.07212022985155686,NA,NA,11,9.285714285714286,NA,NA,NA,NA
2020-05-21,NA,NA,NA,NA,0.06516952884192,0.07087682172711743,NA,NA,6,7.857142857142857,NA,NA,NA,NA
2020-05-22,NA,NA,NA,NA,0.062174771218374,0.06924016234955457,NA,NA,9,8,NA,NA,NA,NA
2020-05-23,NA,NA,NA,NA,0.066269249875807,0.06811786644470914,NA,NA,5,7.571428571428571,NA,NA,NA,NA
2020-05-24,NA,NA,NA,NA,0.066350710900474,0.06695516948044929,NA,NA,6,7.571428571428571,NA,NA,NA,NA
2020-05-25,NA,NA,NA,NA,0.067731958762887,0.06587404862110685,NA,NA,6,7.571428571428571,NA,NA,NA,NA
2020-05-26,NA,NA,NA,NA,0.062409551374819,0.06525659282509043,NA,NA,5,6.857142857142857,NA,NA,NA,NA
2020-05-27,NA,NA,NA,NA,0.06320618469119,0.064758850809353,NA,NA,6,6.142857142857143,NA,NA,NA,NA
2020-05-28,NA,NA,NA,NA,0.060089459026078,0.064033126549947,NA,NA,6,6.142857142857143,NA,NA,NA,NA
2020-05-29,NA,NA,NA,NA,0.05832899982666,0.063483730636845,NA,NA,4,5.428571428571429,NA,NA,NA,NA
2020-05-30,NA,NA,NA,NA,0.055402713215065,0.061931368256739,NA,NA,5,5.428571428571429,NA,NA,NA,NA
2020-05-31,NA,NA,NA,NA,0.054491899852725,0.06023725239277486,NA,NA,2,4.857142857142857,NA,NA,NA,NA
2020-06-01,NA,NA,NA,NA,0.055163682401881,0.05844178434120257,NA,NA,5,4.714285714285714,NA,NA,NA,NA
2020-06-02,NA,NA,NA,NA,0.057210763093116,0.05769910030095929,NA,NA,6,4.857142857142857,NA,NA,NA,NA
2020-06-03,NA,NA,NA,NA,0.057007717201892,0.056813604945345285,NA,NA,0,4,NA,NA,NA,NA
2020-06-04,NA,NA,NA,NA,0.051912123677787,0.05564541418130371,NA,NA,5,3.857142857142857,NA,NA,NA,NA
2020-06-05,NA,NA,NA,NA,0.053209749399245,0.054914092691673,NA,NA,3,3.7142857142857144,NA,NA,NA,NA
2020-06-06,NA,NA,NA,NA,0.050206138341732,0.054171724852625426,NA,NA,7,4,NA,NA,NA,NA
2020-06-07,NA,NA,NA,NA,0.052631578947368,0.053905964723288714,NA,NA,7,4.714285714285714,NA,NA,NA,NA
2020-06-08,NA,NA,NA,NA,0.05287075067727,0.053578403048344284,NA,NA,4,4.571428571428571,NA,NA,NA,NA
2020-06-09,NA,NA,NA,NA,0.049660476151518,0.052499790628116,NA,NA,3,4.142857142857143,NA,NA,NA,NA
2020-06-10,NA,NA,NA,NA,0.052826244271126,0.05190243735229229,NA,NA,4,4.714285714285714,NA,NA,NA,NA
2020-06-11,NA,NA,NA,NA,0.050742372328275,0.051735330016647714,NA,NA,2,4.285714285714286,NA,NA,NA,NA
2020-06-12,NA,NA,NA,NA,0.053223640026864,0.05173731439202186,NA,NA,8,5,NA,NA,NA,NA
2020-06-13,NA,NA,NA,NA,0.048483764200734,0.05149126094330786,NA,NA,2,4.285714285714286,NA,NA,NA,NA
2020-06-14,NA,NA,NA,NA,0.050714615029968,0.05121740895510785,NA,NA,1,3.4285714285714284,NA,NA,NA,NA
2020-06-15,NA,NA,NA,NA,0.054617764030049,0.05146698229121914,NA,NA,5,3.5714285714285716,NA,NA,NA,NA
2020-06-16,NA,NA,NA,NA,0.053682487725041,0.052041555373151,NA,NA,29,7.285714285714286,NA,NA,NA,NA
2020-06-17,NA,NA,NA,NA,0.048935649620749,0.051485756137382856,NA,NA,4,7.285714285714286,NA,NA,NA,NA
2020-06-18,NA,NA,NA,NA,0.049175024263992,0.05126184927105671,NA,NA,4,7.571428571428571,NA,NA,NA,NA
2020-06-19,NA,NA,NA,NA,0.048794442174091,0.05062910672066057,NA,NA,1,6.571428571428571,NA,NA,NA,NA
2020-06-20,NA,NA,NA,NA,0.051157448312423,0.051011061593759,NA,NA,5,7,NA,NA,NA,NA
2020-06-21,NA,NA,NA,NA,0.04951128162967,0.05083915682228786,NA,NA,5,7.571428571428571,NA,NA,NA,NA
2020-06-22,NA,NA,NA,NA,0.051704887056601,0.05042303154036672,NA,NA,2,7.142857142857143,NA,NA,NA,NA
2020-06-23,NA,NA,NA,NA,0.052554862741922,0.050261942257064,NA,NA,5,3.7142857142857144,NA,NA,NA,NA
2020-06-24,NA,NA,NA,NA,0.05379473063311,0.05095609668740129,NA,NA,5,3.857142857142857,NA,NA,NA,NA
2020-06-25,NA,NA,NA,NA,0.051381521653076,0.05127131060012757,NA,NA,2,3.5714285714285716,NA,NA,NA,NA
2020-06-26,NA,NA,NA,NA,0.051506074222,0.05165868660697171,NA,NA,4,4,NA,NA,NA,NA
2020-06-27,NA,NA,NA,NA,0.051621384750219,0.05172496324094257,NA,NA,6,4.142857142857143,NA,NA,NA,NA
2020-06-28,NA,NA,NA,NA,0.053517093252193,0.052297222044160145,NA,NA,7,4.428571428571429,NA,NA,NA,NA
2020-06-29,NA,NA,NA,NA,0.061359585844013,0.05367646472807614,NA,NA,4,4.714285714285714,NA,NA,NA,NA
2020-06-30,NA,NA,NA,NA,0.059677676719323,0.05469400958199057,NA,NA,6,4.857142857142857,NA,NA,NA,NA
2020-07-01,NA,NA,NA,NA,0.059252217997465,0.055473650634041284,NA,NA,2,4.428571428571429,NA,NA,NA,NA
2020-07-02,NA,NA,NA,NA,0.064103576221678,0.05729108700098443,NA,NA,5,4.857142857142857,NA,NA,NA,NA
2020-07-03,NA,NA,NA,NA,0.064532477405186,0.05915200174143957,NA,NA,3,4.714285714285714,NA,NA,NA,NA
2020-07-04,NA,NA,NA,NA,0.065,0.061063232491408284,NA,NA,6,4.714285714285714,NA,NA,NA,NA
2020-07-05,NA,NA,NA,NA,0.066428767499314,0.06290775738385415,NA,NA,2,4,NA,NA,NA,NA
2020-07-06,NA,NA,NA,NA,0.104638437578921,0.06909045048884101,NA,NA,5,4.142857142857143,NA,NA,NA,NA
2020-07-07,NA,NA,NA,NA,0.103440150801131,0.07534223250052786,NA,NA,3,3.7142857142857144,NA,NA,NA,NA
2020-07-08,NA,NA,NA,NA,0.101660717057271,0.08140058950907157,NA,NA,6,4.285714285714286,NA,NA,NA,NA
2020-07-09,NA,NA,NA,NA,0.104405599936724,0.08715802146836386,NA,NA,7,4.571428571428571,NA,NA,NA,NA
2020-07-10,NA,NA,NA,NA,0.110261921821511,0.09369079924212458,NA,NA,7,5.142857142857143,NA,NA,NA,NA
2020-07-11,NA,NA,NA,NA,0.070213131660364,0.09443553233646229,NA,NA,1,4.428571428571429,NA,NA,NA,NA
2020-07-12,NA,NA,NA,NA,0.075634696755994,0.09575066508741657,NA,NA,3,4.571428571428571,NA,NA,NA,NA
2020-07-13,NA,NA,NA,NA,0.07579127459367,0.09162964180380928,NA,NA,3,4.285714285714286,NA,NA,NA,NA
2020-07-14,NA,NA,NA,NA,0.07057745187901,0.08693497052922057,NA,NA,6,4.714285714285714,259,NA,7,NA
2020-07-15,867,NA,18,NA,0.068644707065627,0.08221839767327142,226,NA,5,4.571428571428571,287,NA,12,NA
2020-07-16,862,NA,26,NA,0.067041725269573,0.07688070129224986,210,NA,3,4,310,NA,14,NA
2020-07-17,877,NA,30,NA,0.071000957854406,0.071271992154092,212,NA,3,3.4285714285714284,331,NA,13,NA
2020-07-18,874,NA,28,NA,0.077462958149207,0.07230768165249814,240,NA,5,4,279,NA,12,NA
2020-07-19,880,NA,23,NA,0.083533568904594,0.073436091959441,226,NA,3,4,291,NA,14,NA
2020-07-20,914,NA,28,NA,0.085472347181794,0.074819102329173,220,NA,8,4.714285714285714,300,293.85714285714283,23,13.571428571428571
2020-07-21,962,890.8571428571429,28,25.857142857142858,0.084802470724488,0.076851247878527,236,224.28571428571428,7,4.857142857142857,207,286.42857142857144,32,17.142857142857142
2020-07-22,969,905.4285714285714,36,28.428571428571427,0.075418078478522,0.07781887236608342,213,222.42857142857142,4,4.714285714285714,382,300,31,19.857142857142858
2020-07-23,824,900,31,29.142857142857142,0.067885574315458,0.07793942222978129,232,225.57142857142858,9,5.571428571428571,335,303.57142857142856,15,20
2020-07-24,805,889.7142857142857,22,28,0.064818837431575,0.07705626216937686,259,232.28571428571428,9,6.428571428571429,382,310.85714285714283,18,20.714285714285715
2020-07-25,805,879.8571428571429,119,41,0.077670776707767,0.07708595053488543,269,236.42857142857142,7,6.714285714285714,240,305.2857142857143,11,20.571428571428573
2020-07-26,862,877.2857142857143,13,39.57142857142857,0.07527286413248,0.07590584985315485,247,239.42857142857142,4,6.857142857142857,236,297.42857142857144,10,20
2020-07-27,745,853.1428571428571,16,37.857142857142854,0.066837072801288,0.07324366779879686,243,242.71428571428572,3,6.142857142857143,397,311.2857142857143,12,18.428571428571427
2020-07-28,804,830.5714285714286,20,36.714285714285715,0.066285510094694,0.07059838770882629,247,244.28571428571428,8,6.285714285714286,330,328.85714285714283,16,16.142857142857142
2020-07-29,742,798.1428571428571,22,34.714285714285715,0.062984580538374,0.06882217371737658,257,250.57142857142858,11,7.285714285714286,375,327.85714285714283,10,13.142857142857142
2020-07-30,795,794,43,36.42857142857143,0.067301965455628,0.06873880102311514,256,254,9,7.285714285714286,307,323.85714285714283,16,13.285714285714286
2020-07-31,813,795.1428571428571,22,36.42857142857143,0.066615943866768,0.068995530513857,274,256.14285714285717,10,7.428571428571429,233,302.57142857142856,13,12.571428571428571
2020-08-01,998,822.7142857142857,32,24,0.082064224175442,0.069623165866382,286,258.57142857142856,5,7.142857142857143,230,301.14285714285717,10,12.428571428571429
2020-08-02,877,824.8571428571429,130,40.714285714285715,0.086260519575558,0.07119283092967886,281,263.42857142857144,7,7.571428571428571,256,304,2,11.285714285714286
2020-08-03,908,848.1428571428571,16,40.714285714285715,0.076084999099586,0.07251396325800714,302,271.85714285714283,3,7.571428571428571,240,281.57142857142856,2,9.857142857142858
2020-08-04,876,858.4285714285714,17,40.285714285714285,0.066513566385983,0.07254654272819129,290,278,14,8.428571428571429,266,272.42857142857144,17,10
2020-08-05,859,875.1428571428571,31,41.57142857142857,0.065884553260223,0.07296082454559828,273,280.2857142857143,8,8,244,253.71428571428572,12,10.285714285714286
2020-08-06,836,881,20,38.285714285714285,0.064965986394558,0.07262711325115971,276,283.14285714285717,15,8.857142857142858,280,249.85714285714286,17,10.428571428571429
2020-08-07,856,887.1428571428571,24,38.57142857142857,0.064855462602501,0.072375615927693,267,282.14285714285717,9,8.714285714285714,238,250.57142857142858,17,11
2020-08-08,780,856,28,38,0.064176749079432,0.06982026234254872,256,277.85714285714283,14,10,233,251,10,11
2020-08-09,808,846.1428571428571,21,22.428571428571427,0.068579234972678,0.06729436454213729,277,277.2857142857143,6,9.857142857142858,233,247.71428571428572,13,12.571428571428571
2020-08-10,824,834.1428571428571,16,22.428571428571427,0.069643662607127,0.06637417361464314,267,272.2857142857143,13,11.285714285714286,333,261,23,15.571428571428571
2020-08-11,875,834,18,22.571428571428573,0.068379716578453,0.06664076649928172,266,268.85714285714283,6,10.142857142857142,238,257,10,14.571428571428571
2020-08-12,810,827,15,20.285714285714285,0.064142389387961,0.06639188594610143,265,267.7142857142857,9,10.285714285714286,335,270,21,15.857142857142858
2020-08-13,843,828,29,21.571428571428573,0.065813228294764,0.06651292050327372,275,267.57142857142856,8,9.285714285714286,247,265.2857142857143,10,14.857142857142858
2020-08-14,827,823.8571428571429,23,21.428571428571427,0.063753937987067,0.06635555984392599,265,267.2857142857143,12,9.714285714285714,284,271.85714285714283,15,14.571428571428571
2020-08-15,841,832.5714285714286,27,21.285714285714285,0.068797352608203,0.06701564606232185,272,269.57142857142856,8,8.857142857142858,289,279.85714285714283,19,15.857142857142858
2020-08-16,863,840.4285714285714,16,20.571428571428573,0.072009188902633,0.06750563948088685,283,270.42857142857144,12,9.714285714285714,219,277.85714285714283,5,14.714285714285714
2020-08-17,861,845.7142857142857,22,21.428571428571427,0.072545727666343,0.067920220203632,276,271.7142857142857,6,8.714285714285714,275,269.57142857142856,11,13
2020-08-18,881,846.5714285714286,22,22,0.071294077370763,0.06833655745967629,291,275.2857142857143,6,8.714285714285714,308,279.57142857142856,12,13.285714285714286
2020-08-19,896,858.8571428571429,29,24,0.071113331667916,0.06933240635681272,275,276.7142857142857,6,8.285714285714286,325,278.14285714285717,22,13.428571428571429
2020-08-20,895,866.2857142857143,30,24.142857142857142,0.070523507835945,0.07000530343412428,290,278.85714285714283,6,8,322,288.85714285714283,13,13.857142857142858
2020-08-21,850,869.5714285714286,26,24.571428571428573,0.067127508953111,0.07048724214355914,271,279.7142857142857,10,7.714285714285714,316,293.42857142857144,15,13.857142857142858
2020-08-22,870,873.7142857142857,24,24.142857142857142,0.070894874022589,0.0707868880599,256,277.42857142857144,8,7.714285714285714,253,288.2857142857143,9,12.428571428571429
2020-08-23,831,869.1428571428571,23,25.142857142857142,0.070873961719032,0.070624712747957,255,273.42857142857144,6,6.857142857142857,285,297.7142857142857,11,13.285714285714286
2020-08-24,854,868.1428571428571,20,24.857142857142858,0.072158479741843,0.07056939161588557,261,271.2857142857143,9,7.285714285714286,344,307.57142857142856,13,13.571428571428571
2020-08-25,941,876.7142857142857,27,25.571428571428573,0.076240832338393,0.07127607089697557,293,271.57142857142856,12,8.142857142857142,325,310,15,14
2020-08-26,925,880.8571428571429,21,24.428571428571427,0.070523370638578,0.07119179074992729,297,274.7142857142857,11,8.857142857142858,349,313.42857142857144,20,13.714285714285714
2020-08-27,947,888.2857142857143,32,24.714285714285715,0.072139709482618,0.071422676699452,285,274,14,10,337,315.57142857142856,21,14.857142857142858
2020-08-28,878,892.2857142857143,18,23.571428571428573,0.068985223283533,0.07168806446094085,276,274.7142857142857,7,9.571428571428571,320,316.14285714285717,11,14.285714285714286
2020-08-29,878,893.4285714285714,25,23.714285714285715,0.072140362831105,0.071865991433586,269,276.57142857142856,10,9.857142857142858,284,320.57142857142856,18,15.571428571428571
2020-08-30,875,899.7142857142857,24,23.857142857142858,0.074620236297415,0.07240117351621214,277,279.7142857142857,12,10.714285714285714,254,316.14285714285717,17,16.428571428571427
2020-08-31,850,899.1428571428571,28,25,0.073568281938326,0.07260257382999542,267,280.57142857142856,9,10.714285714285714,351,317.14285714285717,17,17
2020-09-01,889,891.7142857142857,28,25.142857142857142,0.073123850910914,0.072157290768927,269,277.14285714285717,15,11.142857142857142,285,311.42857142857144,16,17.142857142857142
2020-09-02,891,886.8571428571429,29,26.285714285714285,0.070939689185925,0.07221676484711943,272,273.57142857142856,8,10.714285714285714,359,312.85714285714283,21,17.285714285714285
2020-09-03,904,880.7142857142857,32,26.285714285714285,0.073564688949304,0.07242033334236028,285,273.57142857142856,13,10.571428571428571,312,309.2857142857143,25,17.857142857142858
2020-09-04,917,886.2857142857143,32,28.285714285714285,0.06953801732435,0.07249930391961985,312,278.7142857142857,14,11.571428571428571,309,307.7142857142857,12,18
2020-09-05,892,888.2857142857143,26,28.428571428571427,0.070466147794795,0.07226013034300414,295,282.42857142857144,8,11.285714285714286,263,304.7142857142857,8,16.571428571428573
2020-09-06,876,888.4285714285714,23,28.285714285714285,0.072751091703057,0.07199310968666729,294,284.85714285714283,7,10.571428571428571,267,306.57142857142856,8,15.285714285714286
2020-09-07,910,897,23,27.571428571428573,0.07369826435247,0.07201167860297357,290,288.14285714285717,10,10.714285714285714,264,294.14285714285717,11,14.428571428571429
2020-09-08,901,898.7142857142857,28,27.571428571428573,0.074736751990412,0.07224209304290186,308,293.7142857142857,13,10.428571428571429,338,301.7142857142857,16,14.428571428571429
2020-09-09,1014,916.2857142857143,26,27.142857142857142,0.076960466623461,0.073102204105407,320,300.57142857142856,12,11,336,298.42857142857144,17,13.857142857142858
2020-09-10,944,922,25,26.142857142857142,0.07054729515976,0.07267114784975785,323,306,10,10.571428571428571,341,302.57142857142856,15,12.428571428571429
2020-09-11,977,930.5714285714286,31,26,0.073434295630226007,0.07322775903631157,314,306.2857142857143,13,10.428571428571429,331,305.7142857142857,22,13.857142857142858
2020-09-12,1011,947.5714285714286,21,25.285714285714285,0.077432712215321,0.07422298252495814,309,308.2857142857143,17,11.714285714285714,287,309.14285714285717,10,14.142857142857142
2020-09-13,967,960.5714285714286,23,25.285714285714285,0.078561002833348,0.07505296982928543,304,309.7142857142857,14,12.714285714285714,321,316.85714285714283,14,15
2020-09-14,935,964.1428571428571,27,25.857142857142858,0.076051779935275,0.07538918634111472,314,313.14285714285717,21,14.285714285714286,357,330.14285714285717,13,15.285714285714286
2020-09-15,1000,978.2857142857143,25,25.428571428571427,0.076960506041684,0.07570686549129643,318,314.57142857142856,15,14.571428571428571,328,328.7142857142857,25,16.571428571428573
2020-09-16,979,973.2857142857143,25,25.285714285714285,0.073278236914601,0.075180832675745,327,315.57142857142856,10,14.285714285714286,300,323.57142857142856,12,15.857142857142858
2020-09-17,1036,986.4285714285714,28,25.714285714285715,0.076616370885779,0.07604784349374771,350,319.42857142857144,10,14.285714285714286,296,317.14285714285717,15,15.857142857142858
2020-09-18,1013,991.5714285714286,26,25,0.074776155521497,0.07623953776392929,342,323.42857142857144,13,14.285714285714286,297,312.2857142857143,20,15.571428571428571
2020-09-19,951,983,30,26.285714285714285,0.071231039973184,0.07535358458648114,339,327.7142857142857,7,12.857142857142858,264,309,12,15.857142857142858
2020-09-20,956,981.4285714285714,27,26.857142857142858,0.074111166750125,0.07471789371744929,337,332.42857142857144,13,12.714285714285714,286,304,17,16.285714285714285
2020-09-21,1026,994.4285714285714,28,27,0.079763293882314,0.07524810999559771,349,337.42857142857144,20,12.571428571428571,310,297.2857142857143,23,17.714285714285715
2020-09-22,1038,999.8571428571429,29,27.571428571428573,0.076782884310618,0.07522273546258829,353,342.42857142857144,16,12.714285714285714,310,294.7142857142857,20,17
2020-09-23,1062,1011.7142857142857,36,29.142857142857142,0.077384615384615,0.07580936095830457,346,345.14285714285717,13,13.142857142857142,317,297.14285714285717,22,18.428571428571427
2020-09-24,1093,1019.8571428571429,31,29.571428571428573,0.078753454098864,0.07611465856017385,364,347.14285714285717,14,13.714285714285714,346,304.2857142857143,18,18.857142857142858
2020-09-25,1124,1035.7142857142858,20,28.714285714285715,0.079044261652957,0.07672438800752529,370,351.14285714285717,17,14.285714285714286,313,306.57142857142856,26,19.714285714285715
2020-09-26,1091,1055.7142857142858,28,28.428571428571427,0.081989354095495,0.07826129002499828,370,355.57142857142856,16,15.571428571428571,283,309.2857142857143,24,21.428571428571427
2020-09-27,1092,1075.142857142857,33,29.285714285714285,0.085202903332234,0.07984582382244243,392,363.42857142857144,11,15.285714285714286,311,312.85714285714283,17,21.428571428571427
2020-09-28,1114,1087.7142857142858,30,29.571428571428573,0.086505472961934,0.08080899226238815,398,370.42857142857144,20,15.285714285714286,348,318.2857142857143,20,21
2020-09-29,1186,1108.857142857143,33,30.142857142857142,0.089053655425337,0.08256195956449086,423,380.42857142857144,18,15.571428571428571,310,318.2857142857143,14,20.142857142857142
2020-09-30,1136,1119.4285714285713,35,30,0.084891982021169,0.08363444051257,398,387.85714285714283,17,16.142857142857142,309,317.14285714285717,13,18.857142857142858
2020-10-01,1143,1126.5714285714287,41,31.428571428571427,0.085745296671491,0.08463327516580244,396,392.42857142857144,8,15.285714285714286,312,312.2857142857143,8,17.428571428571427
2020-10-02,1153,1130.7142857142858,29,32.714285714285715,0.086822614944636,0.08574446849318515,399,396.57142857142856,15,15,323,313.7142857142857,19,16.428571428571427
2020-10-03,1114,1134,30,33,0.087307633704099,0.08650422272298572,375,397.2857142857143,15,14.857142857142858,268,311.57142857142856,13,14.857142857142858
2020-10-04,1087,1133.2857142857142,34,33.142857142857146,0.089560482916437,0.08712673409215757,382,395.85714285714283,9,14.571428571428571,358,318.2857142857143,10,13.857142857142858
2020-10-05,1174,1141.857142857143,32,33.42857142857143,0.094146987764009,0.08821837906388257,406,397,12,13.428571428571429,348,318.2857142857143,18,13.571428571428571
2020-10-06,1218,1146.4285714285713,29,32.857142857142854,0.091973490427099,0.08863549834984857,451,401,18,13.428571428571429,411,332.7142857142857,28,15.571428571428571
2020-10-07,1313,1171.7142857142858,39,33.42857142857143,0.097168319678022,0.09038926087225614,469,411.14285714285717,10,12.428571428571429,386,343.7142857142857,21,16.714285714285715
2020-10-08,1293,1193.142857142857,45,34,0.094786058373477,0.09168079825825415,450,418.85714285714283,19,14,390,354.85714285714283,15,17.714285714285715
