Date Administered 1 1 1 1 1 1 1 1 (copy)	* Jurisdiction 1 1 1 1 1 1 1 1 (copy)	* Ethnicity 1 (copy)	COVID-19 Doses Administered
3/24/2021	McDonald	Not Hispanic or Latino	40
3/23/2021	McDonald	Not Hispanic or Latino	19
3/22/2021	McDonald	Not Hispanic or Latino	2
3/21/2021	McDonald	Not Hispanic or Latino	1
3/20/2021	McDonald	Not Hispanic or Latino	4
3/19/2021	McDonald	Not Hispanic or Latino	9
3/18/2021	McDonald	Not Hispanic or Latino	16
3/17/2021	McDonald	Not Hispanic or Latino	8
3/16/2021	McDonald	Not Hispanic or Latino	12
3/15/2021	McDonald	Not Hispanic or Latino	12
3/13/2021	McDonald	Not Hispanic or Latino	2
3/12/2021	McDonald	Not Hispanic or Latino	12
3/11/2021	McDonald	Not Hispanic or Latino	9
3/10/2021	McDonald	Not Hispanic or Latino	4
3/9/2021	McDonald	Not Hispanic or Latino	12
3/8/2021	McDonald	Not Hispanic or Latino	3
3/7/2021	McDonald	Not Hispanic or Latino	1
3/5/2021	McDonald	Not Hispanic or Latino	3
3/4/2021	McDonald	Not Hispanic or Latino	12
3/3/2021	McDonald	Not Hispanic or Latino	4
3/2/2021	McDonald	Not Hispanic or Latino	1
3/1/2021	McDonald	Not Hispanic or Latino	5
2/27/2021	McDonald	Not Hispanic or Latino	6
2/26/2021	McDonald	Not Hispanic or Latino	2
2/25/2021	McDonald	Not Hispanic or Latino	52
2/24/2021	McDonald	Not Hispanic or Latino	5
2/23/2021	McDonald	Not Hispanic or Latino	8
2/22/2021	McDonald	Not Hispanic or Latino	1
2/19/2021	McDonald	Not Hispanic or Latino	12
2/18/2021	McDonald	Not Hispanic or Latino	19
2/17/2021	McDonald	Not Hispanic or Latino	51
2/16/2021	McDonald	Not Hispanic or Latino	4
2/15/2021	McDonald	Not Hispanic or Latino	4
2/13/2021	McDonald	Not Hispanic or Latino	1
2/12/2021	McDonald	Not Hispanic or Latino	44
2/11/2021	McDonald	Not Hispanic or Latino	34
2/10/2021	McDonald	Not Hispanic or Latino	1
2/9/2021	McDonald	Not Hispanic or Latino	29
2/8/2021	McDonald	Not Hispanic or Latino	47
2/7/2021	McDonald	Not Hispanic or Latino	2
2/5/2021	McDonald	Not Hispanic or Latino	8
2/4/2021	McDonald	Not Hispanic or Latino	23
2/3/2021	McDonald	Not Hispanic or Latino	2
2/2/2021	McDonald	Not Hispanic or Latino	12
2/1/2021	McDonald	Not Hispanic or Latino	1
1/29/2021	McDonald	Not Hispanic or Latino	1
1/28/2021	McDonald	Not Hispanic or Latino	2
1/27/2021	McDonald	Not Hispanic or Latino	13
1/26/2021	McDonald	Not Hispanic or Latino	1
1/25/2021	McDonald	Not Hispanic or Latino	5
1/22/2021	McDonald	Not Hispanic or Latino	5
1/21/2021	McDonald	Not Hispanic or Latino	9
1/20/2021	McDonald	Not Hispanic or Latino	15
1/19/2021	McDonald	Not Hispanic or Latino	2
1/13/2021	McDonald	Not Hispanic or Latino	2
1/12/2021	McDonald	Not Hispanic or Latino	2
1/8/2021	McDonald	Not Hispanic or Latino	2
1/7/2021	McDonald	Not Hispanic or Latino	2
1/6/2021	McDonald	Not Hispanic or Latino	1
12/30/2020	McDonald	Not Hispanic or Latino	1
12/17/2020	McDonald	Not Hispanic or Latino	1
7/1/2021	McDonald	Hispanic or Latino	4
6/30/2021	McDonald	Hispanic or Latino	1
6/29/2021	McDonald	Hispanic or Latino	2
6/28/2021	McDonald	Hispanic or Latino	1
6/23/2021	McDonald	Hispanic or Latino	2
6/20/2021	McDonald	Hispanic or Latino	1
6/19/2021	McDonald	Hispanic or Latino	2
6/18/2021	McDonald	Hispanic or Latino	6
6/17/2021	McDonald	Hispanic or Latino	1
6/16/2021	McDonald	Hispanic or Latino	2
6/15/2021	McDonald	Hispanic or Latino	2
6/14/2021	McDonald	Hispanic or Latino	2
6/11/2021	McDonald	Hispanic or Latino	1
6/10/2021	McDonald	Hispanic or Latino	2
6/9/2021	McDonald	Hispanic or Latino	11
6/8/2021	McDonald	Hispanic or Latino	1
6/5/2021	McDonald	Hispanic or Latino	6
6/4/2021	McDonald	Hispanic or Latino	1
6/3/2021	McDonald	Hispanic or Latino	2
6/2/2021	McDonald	Hispanic or Latino	3
5/28/2021	McDonald	Hispanic or Latino	2
5/26/2021	McDonald	Hispanic or Latino	1
5/25/2021	McDonald	Hispanic or Latino	2
5/24/2021	McDonald	Hispanic or Latino	2
5/21/2021	McDonald	Hispanic or Latino	3
5/20/2021	McDonald	Hispanic or Latino	1
5/19/2021	McDonald	Hispanic or Latino	9
5/17/2021	McDonald	Hispanic or Latino	1
5/15/2021	McDonald	Hispanic or Latino	1
5/14/2021	McDonald	Hispanic or Latino	2
5/13/2021	McDonald	Hispanic or Latino	1
5/12/2021	McDonald	Hispanic or Latino	3
5/11/2021	McDonald	Hispanic or Latino	1
5/10/2021	McDonald	Hispanic or Latino	3
5/9/2021	McDonald	Hispanic or Latino	3
5/6/2021	McDonald	Hispanic or Latino	2
5/5/2021	McDonald	Hispanic or Latino	1
5/4/2021	McDonald	Hispanic or Latino	5
5/3/2021	McDonald	Hispanic or Latino	4
5/1/2021	McDonald	Hispanic or Latino	1
4/30/2021	McDonald	Hispanic or Latino	10
4/29/2021	McDonald	Hispanic or Latino	1
4/28/2021	McDonald	Hispanic or Latino	3
4/25/2021	McDonald	Hispanic or Latino	2
4/23/2021	McDonald	Hispanic or Latino	13
4/22/2021	McDonald	Hispanic or Latino	8
4/21/2021	McDonald	Hispanic or Latino	3
4/20/2021	McDonald	Hispanic or Latino	1
4/17/2021	McDonald	Hispanic or Latino	1
4/16/2021	McDonald	Hispanic or Latino	1
4/15/2021	McDonald	Hispanic or Latino	1
4/14/2021	McDonald	Hispanic or Latino	4
4/12/2021	McDonald	Hispanic or Latino	1
4/10/2021	McDonald	Hispanic or Latino	7
4/9/2021	McDonald	Hispanic or Latino	18
4/8/2021	McDonald	Hispanic or Latino	1
4/7/2021	McDonald	Hispanic or Latino	1
4/6/2021	McDonald	Hispanic or Latino	1
4/5/2021	McDonald	Hispanic or Latino	5
4/4/2021	McDonald	Hispanic or Latino	1
4/2/2021	McDonald	Hispanic or Latino	3
4/1/2021	McDonald	Hispanic or Latino	8
3/30/2021	McDonald	Hispanic or Latino	5
3/29/2021	McDonald	Hispanic or Latino	2
3/26/2021	McDonald	Hispanic or Latino	1
3/25/2021	McDonald	Hispanic or Latino	1
3/24/2021	McDonald	Hispanic or Latino	6
3/23/2021	McDonald	Hispanic or Latino	1
3/18/2021	McDonald	Hispanic or Latino	4
3/17/2021	McDonald	Hispanic or Latino	2
3/16/2021	McDonald	Hispanic or Latino	2
3/15/2021	McDonald	Hispanic or Latino	13
3/12/2021	McDonald	Hispanic or Latino	2
3/11/2021	McDonald	Hispanic or Latino	1
3/9/2021	McDonald	Hispanic or Latino	1
3/8/2021	McDonald	Hispanic or Latino	3
3/7/2021	McDonald	Hispanic or Latino	1
3/5/2021	McDonald	Hispanic or Latino	2
3/4/2021	McDonald	Hispanic or Latino	3
3/3/2021	McDonald	Hispanic or Latino	1
3/1/2021	McDonald	Hispanic or Latino	1
2/25/2021	McDonald	Hispanic or Latino	8
2/19/2021	McDonald	Hispanic or Latino	2
2/18/2021	McDonald	Hispanic or Latino	3
2/12/2021	McDonald	Hispanic or Latino	5
2/11/2021	McDonald	Hispanic or Latino	4
2/10/2021	McDonald	Hispanic or Latino	1
2/3/2021	McDonald	Hispanic or Latino	1
1/30/2021	McDonald	Hispanic or Latino	1
1/29/2021	McDonald	Hispanic or Latino	1
1/27/2021	McDonald	Hispanic or Latino	1
1/26/2021	McDonald	Hispanic or Latino	1
1/20/2021	McDonald	Hispanic or Latino	1
1/9/2021	McDonald	Hispanic or Latino	1
6/24/2021	Mercer	Unknown	1
6/17/2021	Mercer	Unknown	2
6/10/2021	Mercer	Unknown	1
5/27/2021	Mercer	Unknown	3
5/25/2021	Mercer	Unknown	1
5/21/2021	Mercer	Unknown	2
5/18/2021	Mercer	Unknown	5
5/6/2021	Mercer	Unknown	3
5/1/2021	Mercer	Unknown	1
4/29/2021	Mercer	Unknown	3
4/22/2021	Mercer	Unknown	55
4/20/2021	Mercer	Unknown	8
4/16/2021	Mercer	Unknown	2
4/8/2021	Mercer	Unknown	3
4/5/2021	Mercer	Unknown	1
3/29/2021	Mercer	Unknown	1
3/20/2021	Mercer	Unknown	1
3/18/2021	Mercer	Unknown	2
3/16/2021	Mercer	Unknown	22
3/9/2021	Mercer	Unknown	6
3/5/2021	Mercer	Unknown	1
3/4/2021	Mercer	Unknown	15
3/2/2021	Mercer	Unknown	14
2/18/2021	Mercer	Unknown	2
2/5/2021	Mercer	Unknown	1
2/4/2021	Mercer	Unknown	1
7/6/2021	Mercer	Not Hispanic or Latino	1
6/30/2021	Mercer	Not Hispanic or Latino	2
6/28/2021	Mercer	Not Hispanic or Latino	1
6/26/2021	Mercer	Not Hispanic or Latino	1
6/25/2021	Mercer	Not Hispanic or Latino	2
6/24/2021	Mercer	Not Hispanic or Latino	6
6/20/2021	Mercer	Not Hispanic or Latino	2
6/19/2021	Mercer	Not Hispanic or Latino	2
6/18/2021	Mercer	Not Hispanic or Latino	2
6/17/2021	Mercer	Not Hispanic or Latino	1
6/14/2021	Mercer	Not Hispanic or Latino	1
6/12/2021	Mercer	Not Hispanic or Latino	1
6/11/2021	Mercer	Not Hispanic or Latino	2
6/10/2021	Mercer	Not Hispanic or Latino	4
6/9/2021	Mercer	Not Hispanic or Latino	4
6/8/2021	Mercer	Not Hispanic or Latino	2
6/4/2021	Mercer	Not Hispanic or Latino	1
6/3/2021	Mercer	Not Hispanic or Latino	2
6/2/2021	Mercer	Not Hispanic or Latino	1
5/28/2021	Mercer	Not Hispanic or Latino	1
5/27/2021	Mercer	Not Hispanic or Latino	3
5/26/2021	Mercer	Not Hispanic or Latino	1
5/25/2021	Mercer	Not Hispanic or Latino	1
5/24/2021	Mercer	Not Hispanic or Latino	1
5/22/2021	Mercer	Not Hispanic or Latino	1
5/20/2021	Mercer	Not Hispanic or Latino	4
5/19/2021	Mercer	Not Hispanic or Latino	1
5/18/2021	Mercer	Not Hispanic or Latino	9
5/15/2021	Mercer	Not Hispanic or Latino	2
5/14/2021	Mercer	Not Hispanic or Latino	1
5/13/2021	Mercer	Not Hispanic or Latino	5
5/11/2021	Mercer	Not Hispanic or Latino	2
5/10/2021	Mercer	Not Hispanic or Latino	1
5/6/2021	Mercer	Not Hispanic or Latino	1
5/5/2021	Mercer	Not Hispanic or Latino	3
5/3/2021	Mercer	Not Hispanic or Latino	1
4/30/2021	Mercer	Not Hispanic or Latino	3
4/29/2021	Mercer	Not Hispanic or Latino	9
4/28/2021	Mercer	Not Hispanic or Latino	2
4/27/2021	Mercer	Not Hispanic or Latino	2
4/24/2021	Mercer	Not Hispanic or Latino	1
4/23/2021	Mercer	Not Hispanic or Latino	1
4/22/2021	Mercer	Not Hispanic or Latino	2
4/21/2021	Mercer	Not Hispanic or Latino	1
4/20/2021	Mercer	Not Hispanic or Latino	9
4/19/2021	Mercer	Not Hispanic or Latino	2
4/17/2021	Mercer	Not Hispanic or Latino	2
4/16/2021	Mercer	Not Hispanic or Latino	3
4/15/2021	Mercer	Not Hispanic or Latino	3
4/14/2021	Mercer	Not Hispanic or Latino	1
4/9/2021	Mercer	Not Hispanic or Latino	12
4/8/2021	Mercer	Not Hispanic or Latino	11
4/7/2021	Mercer	Not Hispanic or Latino	9
4/6/2021	Mercer	Not Hispanic or Latino	1
4/5/2021	Mercer	Not Hispanic or Latino	5
4/1/2021	Mercer	Not Hispanic or Latino	1
3/31/2021	Mercer	Not Hispanic or Latino	5
3/30/2021	Mercer	Not Hispanic or Latino	2
3/29/2021	Mercer	Not Hispanic or Latino	1
3/26/2021	Mercer	Not Hispanic or Latino	5
3/25/2021	Mercer	Not Hispanic or Latino	5
3/24/2021	Mercer	Not Hispanic or Latino	8
3/23/2021	Mercer	Not Hispanic or Latino	1
3/22/2021	Mercer	Not Hispanic or Latino	1
3/20/2021	Mercer	Not Hispanic or Latino	5
3/19/2021	Mercer	Not Hispanic or Latino	16
3/18/2021	Mercer	Not Hispanic or Latino	9
3/17/2021	Mercer	Not Hispanic or Latino	6
3/16/2021	Mercer	Not Hispanic or Latino	49
3/15/2021	Mercer	Not Hispanic or Latino	2
3/13/2021	Mercer	Not Hispanic or Latino	1
3/12/2021	Mercer	Not Hispanic or Latino	1
3/11/2021	Mercer	Not Hispanic or Latino	3
3/10/2021	Mercer	Not Hispanic or Latino	15
3/9/2021	Mercer	Not Hispanic or Latino	28
3/6/2021	Mercer	Not Hispanic or Latino	11
3/5/2021	Mercer	Not Hispanic or Latino	2
3/4/2021	Mercer	Not Hispanic or Latino	43
3/3/2021	Mercer	Not Hispanic or Latino	5
3/2/2021	Mercer	Not Hispanic or Latino	54
2/27/2021	Mercer	Not Hispanic or Latino	26
2/25/2021	Mercer	Not Hispanic or Latino	2
2/24/2021	Mercer	Not Hispanic or Latino	2
2/23/2021	Mercer	Not Hispanic or Latino	1
2/22/2021	Mercer	Not Hispanic or Latino	1
2/19/2021	Mercer	Not Hispanic or Latino	4
2/18/2021	Mercer	Not Hispanic or Latino	1
2/17/2021	Mercer	Not Hispanic or Latino	3
2/16/2021	Mercer	Not Hispanic or Latino	2
2/15/2021	Mercer	Not Hispanic or Latino	2
2/12/2021	Mercer	Not Hispanic or Latino	3
2/11/2021	Mercer	Not Hispanic or Latino	4
2/9/2021	Mercer	Not Hispanic or Latino	42
2/5/2021	Mercer	Not Hispanic or Latino	4
2/4/2021	Mercer	Not Hispanic or Latino	2
2/3/2021	Mercer	Not Hispanic or Latino	7
1/27/2021	Mercer	Not Hispanic or Latino	6
1/26/2021	Mercer	Not Hispanic or Latino	2
1/20/2021	Mercer	Not Hispanic or Latino	1
1/14/2021	Mercer	Not Hispanic or Latino	1
1/13/2021	Mercer	Not Hispanic or Latino	1
1/12/2021	Mercer	Not Hispanic or Latino	3
1/11/2021	Mercer	Not Hispanic or Latino	1
1/10/2021	Mercer	Not Hispanic or Latino	1
7/5/2021	Mercer	Hispanic or Latino	1
7/4/2021	Mercer	Hispanic or Latino	2
7/3/2021	Mercer	Hispanic or Latino	1
6/17/2021	Mercer	Hispanic or Latino	2
6/2/2021	Mercer	Hispanic or Latino	1
5/30/2021	Mercer	Hispanic or Latino	2
5/28/2021	Mercer	Hispanic or Latino	1
5/27/2021	Mercer	Hispanic or Latino	1
5/3/2021	Mercer	Hispanic or Latino	1
5/1/2021	Mercer	Hispanic or Latino	1
4/26/2021	Mercer	Hispanic or Latino	1
4/22/2021	Mercer	Hispanic or Latino	3
4/16/2021	Mercer	Hispanic or Latino	1
4/8/2021	Mercer	Hispanic or Latino	2
4/7/2021	Mercer	Hispanic or Latino	2
3/31/2021	Mercer	Hispanic or Latino	1
3/20/2021	Mercer	Hispanic or Latino	1
3/17/2021	Mercer	Hispanic or Latino	1
3/16/2021	Mercer	Hispanic or Latino	4
3/10/2021	Mercer	Hispanic or Latino	1
3/6/2021	Mercer	Hispanic or Latino	1
3/4/2021	Mercer	Hispanic or Latino	3
3/2/2021	Mercer	Hispanic or Latino	3
2/26/2021	Mercer	Hispanic or Latino	1
7/6/2021	Miller	Unknown	2
7/5/2021	Miller	Unknown	3
7/2/2021	Miller	Unknown	1
7/1/2021	Miller	Unknown	1
6/30/2021	Miller	Unknown	2
6/28/2021	Miller	Unknown	2
6/25/2021	Miller	Unknown	1
6/24/2021	Miller	Unknown	1
6/23/2021	Miller	Unknown	1
6/22/2021	Miller	Unknown	1
6/21/2021	Miller	Unknown	3
6/19/2021	Miller	Unknown	1
6/17/2021	Miller	Unknown	5
6/16/2021	Miller	Unknown	2
6/15/2021	Miller	Unknown	1
6/14/2021	Miller	Unknown	3
6/12/2021	Miller	Unknown	1
6/11/2021	Miller	Unknown	3
6/10/2021	Miller	Unknown	2
6/9/2021	Miller	Unknown	2
6/8/2021	Miller	Unknown	3
6/7/2021	Miller	Unknown	1
6/5/2021	Miller	Unknown	1
6/4/2021	Miller	Unknown	2
6/3/2021	Miller	Unknown	2
6/2/2021	Miller	Unknown	2
6/1/2021	Miller	Unknown	5
5/29/2021	Miller	Unknown	1
5/28/2021	Miller	Unknown	1
5/27/2021	Miller	Unknown	3
5/26/2021	Miller	Unknown	4
5/24/2021	Miller	Unknown	3
5/20/2021	Miller	Unknown	1
5/19/2021	Miller	Unknown	2
5/18/2021	Miller	Unknown	4
5/16/2021	Miller	Unknown	1
5/14/2021	Miller	Unknown	1
5/12/2021	Miller	Unknown	4
5/11/2021	Miller	Unknown	3
5/10/2021	Miller	Unknown	4
5/9/2021	Miller	Unknown	1
5/8/2021	Miller	Unknown	2
5/7/2021	Miller	Unknown	16
5/6/2021	Miller	Unknown	14
5/5/2021	Miller	Unknown	1
5/3/2021	Miller	Unknown	2
5/1/2021	Miller	Unknown	2
4/30/2021	Miller	Unknown	3
4/29/2021	Miller	Unknown	4
4/27/2021	Miller	Unknown	3
4/24/2021	Miller	Unknown	2
4/23/2021	Miller	Unknown	5
4/22/2021	Miller	Unknown	3
4/21/2021	Miller	Unknown	5
4/20/2021	Miller	Unknown	1
4/19/2021	Miller	Unknown	2
4/17/2021	Miller	Unknown	1
4/16/2021	Miller	Unknown	2
4/15/2021	Miller	Unknown	14
4/14/2021	Miller	Unknown	4
4/13/2021	Miller	Unknown	1
4/12/2021	Miller	Unknown	5
4/11/2021	Miller	Unknown	1
4/10/2021	Miller	Unknown	4
4/9/2021	Miller	Unknown	3
4/7/2021	Miller	Unknown	3
4/6/2021	Miller	Unknown	3
4/5/2021	Miller	Unknown	3
4/2/2021	Miller	Unknown	4
4/1/2021	Miller	Unknown	8
3/31/2021	Miller	Unknown	2
3/30/2021	Miller	Unknown	1
3/29/2021	Miller	Unknown	3
3/27/2021	Miller	Unknown	1
3/26/2021	Miller	Unknown	2
3/25/2021	Miller	Unknown	7
3/24/2021	Miller	Unknown	2
3/23/2021	Miller	Unknown	1
3/22/2021	Miller	Unknown	5
3/21/2021	Miller	Unknown	1
3/20/2021	Miller	Unknown	1
3/19/2021	Miller	Unknown	8
3/18/2021	Miller	Unknown	3
3/17/2021	Miller	Unknown	6
3/16/2021	Miller	Unknown	2
3/15/2021	Miller	Unknown	4
3/12/2021	Miller	Unknown	27
3/11/2021	Miller	Unknown	10
3/10/2021	Miller	Unknown	2
3/9/2021	Miller	Unknown	6
3/8/2021	Miller	Unknown	1
3/7/2021	Miller	Unknown	83
3/5/2021	Miller	Unknown	5
3/4/2021	Miller	Unknown	5
3/3/2021	Miller	Unknown	5
3/2/2021	Miller	Unknown	4
3/1/2021	Miller	Unknown	3
2/27/2021	Miller	Unknown	5
2/26/2021	Miller	Unknown	3
2/25/2021	Miller	Unknown	2
2/24/2021	Miller	Unknown	1
2/23/2021	Miller	Unknown	6
2/22/2021	Miller	Unknown	5
2/20/2021	Miller	Unknown	8
2/19/2021	Miller	Unknown	12
2/18/2021	Miller	Unknown	11
2/17/2021	Miller	Unknown	3
2/16/2021	Miller	Unknown	1
2/13/2021	Miller	Unknown	2
2/12/2021	Miller	Unknown	3
2/11/2021	Miller	Unknown	12
2/10/2021	Miller	Unknown	15
2/9/2021	Miller	Unknown	7
2/8/2021	Miller	Unknown	16
2/6/2021	Miller	Unknown	2
2/5/2021	Miller	Unknown	4
2/4/2021	Miller	Unknown	8
2/3/2021	Miller	Unknown	2
2/2/2021	Miller	Unknown	1
2/1/2021	Miller	Unknown	6
1/29/2021	Miller	Unknown	1
1/28/2021	Miller	Unknown	3
1/27/2021	Miller	Unknown	1
1/26/2021	Miller	Unknown	2
1/25/2021	Miller	Unknown	2
1/22/2021	Miller	Unknown	1
1/20/2021	Miller	Unknown	1
1/18/2021	Miller	Unknown	1
1/12/2021	Miller	Unknown	1
1/11/2021	Miller	Unknown	4
1/10/2021	Miller	Unknown	1
1/8/2021	Miller	Unknown	7
1/7/2021	Miller	Unknown	3
1/6/2021	Miller	Unknown	3
1/5/2021	Miller	Unknown	2
1/4/2021	Miller	Unknown	1
7/7/2021	Miller	Not Hispanic or Latino	5
7/6/2021	Miller	Not Hispanic or Latino	11
7/5/2021	Miller	Not Hispanic or Latino	9
7/4/2021	Miller	Not Hispanic or Latino	1
7/3/2021	Miller	Not Hispanic or Latino	4
7/2/2021	Miller	Not Hispanic or Latino	11
7/1/2021	Miller	Not Hispanic or Latino	11
6/30/2021	Miller	Not Hispanic or Latino	10
6/29/2021	Miller	Not Hispanic or Latino	8
6/28/2021	Miller	Not Hispanic or Latino	3
6/27/2021	Miller	Not Hispanic or Latino	3
6/25/2021	Miller	Not Hispanic or Latino	9
6/24/2021	Miller	Not Hispanic or Latino	26
6/23/2021	Miller	Not Hispanic or Latino	12
6/22/2021	Miller	Not Hispanic or Latino	20
6/21/2021	Miller	Not Hispanic or Latino	12
6/20/2021	Miller	Not Hispanic or Latino	1
6/19/2021	Miller	Not Hispanic or Latino	8
6/18/2021	Miller	Not Hispanic or Latino	11
6/17/2021	Miller	Not Hispanic or Latino	26
6/16/2021	Miller	Not Hispanic or Latino	19
6/15/2021	Miller	Not Hispanic or Latino	10
6/14/2021	Miller	Not Hispanic or Latino	12
6/13/2021	Miller	Not Hispanic or Latino	5
6/12/2021	Miller	Not Hispanic or Latino	6
6/11/2021	Miller	Not Hispanic or Latino	27
6/10/2021	Miller	Not Hispanic or Latino	15
6/9/2021	Miller	Not Hispanic or Latino	12
6/8/2021	Miller	Not Hispanic or Latino	13
6/7/2021	Miller	Not Hispanic or Latino	10
6/6/2021	Miller	Not Hispanic or Latino	1
6/5/2021	Miller	Not Hispanic or Latino	9
6/4/2021	Miller	Not Hispanic or Latino	20
6/3/2021	Miller	Not Hispanic or Latino	15
6/2/2021	Miller	Not Hispanic or Latino	10
6/1/2021	Miller	Not Hispanic or Latino	18
5/31/2021	Miller	Not Hispanic or Latino	1
5/30/2021	Miller	Not Hispanic or Latino	4
5/29/2021	Miller	Not Hispanic or Latino	3
5/28/2021	Miller	Not Hispanic or Latino	11
5/27/2021	Miller	Not Hispanic or Latino	27
5/26/2021	Miller	Not Hispanic or Latino	24
5/25/2021	Miller	Not Hispanic or Latino	10
5/24/2021	Miller	Not Hispanic or Latino	15
5/23/2021	Miller	Not Hispanic or Latino	5
5/22/2021	Miller	Not Hispanic or Latino	5
5/21/2021	Miller	Not Hispanic or Latino	23
5/20/2021	Miller	Not Hispanic or Latino	36
5/19/2021	Miller	Not Hispanic or Latino	21
5/18/2021	Miller	Not Hispanic or Latino	16
5/17/2021	Miller	Not Hispanic or Latino	27
5/16/2021	Miller	Not Hispanic or Latino	3
5/15/2021	Miller	Not Hispanic or Latino	9
5/14/2021	Miller	Not Hispanic or Latino	9
5/13/2021	Miller	Not Hispanic or Latino	25
5/12/2021	Miller	Not Hispanic or Latino	32
5/11/2021	Miller	Not Hispanic or Latino	35
5/10/2021	Miller	Not Hispanic or Latino	36
5/9/2021	Miller	Not Hispanic or Latino	12
5/8/2021	Miller	Not Hispanic or Latino	20
5/7/2021	Miller	Not Hispanic or Latino	52
5/6/2021	Miller	Not Hispanic or Latino	45
5/5/2021	Miller	Not Hispanic or Latino	29
5/4/2021	Miller	Not Hispanic or Latino	22
5/3/2021	Miller	Not Hispanic or Latino	29
5/2/2021	Miller	Not Hispanic or Latino	2
5/1/2021	Miller	Not Hispanic or Latino	27
4/30/2021	Miller	Not Hispanic or Latino	46
4/29/2021	Miller	Not Hispanic or Latino	64
4/28/2021	Miller	Not Hispanic or Latino	32
4/27/2021	Miller	Not Hispanic or Latino	52
4/26/2021	Miller	Not Hispanic or Latino	44
4/25/2021	Miller	Not Hispanic or Latino	6
4/24/2021	Miller	Not Hispanic or Latino	10
4/23/2021	Miller	Not Hispanic or Latino	25
4/22/2021	Miller	Not Hispanic or Latino	68
4/21/2021	Miller	Not Hispanic or Latino	21
4/20/2021	Miller	Not Hispanic or Latino	39
4/19/2021	Miller	Not Hispanic or Latino	34
4/18/2021	Miller	Not Hispanic or Latino	6
4/17/2021	Miller	Not Hispanic or Latino	9
4/16/2021	Miller	Not Hispanic or Latino	65
4/15/2021	Miller	Not Hispanic or Latino	31
4/14/2021	Miller	Not Hispanic or Latino	44
4/13/2021	Miller	Not Hispanic or Latino	21
4/12/2021	Miller	Not Hispanic or Latino	35
4/11/2021	Miller	Not Hispanic or Latino	2
4/10/2021	Miller	Not Hispanic or Latino	5
4/9/2021	Miller	Not Hispanic or Latino	145
4/8/2021	Miller	Not Hispanic or Latino	57
4/7/2021	Miller	Not Hispanic or Latino	61
4/6/2021	Miller	Not Hispanic or Latino	25
4/5/2021	Miller	Not Hispanic or Latino	18
4/4/2021	Miller	Not Hispanic or Latino	4
4/3/2021	Miller	Not Hispanic or Latino	7
4/2/2021	Miller	Not Hispanic or Latino	105
4/1/2021	Miller	Not Hispanic or Latino	65
3/31/2021	Miller	Not Hispanic or Latino	30
3/30/2021	Miller	Not Hispanic or Latino	30
3/29/2021	Miller	Not Hispanic or Latino	24
3/28/2021	Miller	Not Hispanic or Latino	4
3/27/2021	Miller	Not Hispanic or Latino	8
3/26/2021	Miller	Not Hispanic or Latino	79
3/25/2021	Miller	Not Hispanic or Latino	150
3/24/2021	Miller	Not Hispanic or Latino	22
3/23/2021	Miller	Not Hispanic or Latino	30
3/22/2021	Miller	Not Hispanic or Latino	65
3/21/2021	Miller	Not Hispanic or Latino	5
3/20/2021	Miller	Not Hispanic or Latino	19
3/19/2021	Miller	Not Hispanic or Latino	47
3/18/2021	Miller	Not Hispanic or Latino	29
3/17/2021	Miller	Not Hispanic or Latino	61
3/16/2021	Miller	Not Hispanic or Latino	31
3/15/2021	Miller	Not Hispanic or Latino	8
3/14/2021	Miller	Not Hispanic or Latino	2
3/13/2021	Miller	Not Hispanic or Latino	5
3/12/2021	Miller	Not Hispanic or Latino	208
3/11/2021	Miller	Not Hispanic or Latino	274
3/10/2021	Miller	Not Hispanic or Latino	30
3/9/2021	Miller	Not Hispanic or Latino	15
3/8/2021	Miller	Not Hispanic or Latino	33
3/7/2021	Miller	Not Hispanic or Latino	141
3/6/2021	Miller	Not Hispanic or Latino	15
