report_date,zip,cases
2020-11-24,62238,29
2020-11-24,62239,193
2020-11-24,62240,71
2020-11-24,62241,50
2020-11-24,62242,65
2020-11-24,62243,277
2020-11-24,62244,44
2020-11-24,62245,142
2020-11-24,62246,588
2020-11-24,62248,14
2020-11-24,62249,1002
2020-11-24,62250,28
2020-11-24,62253,34
2020-11-24,62254,453
2020-11-24,62255,27
2020-11-24,62256,8
2020-11-24,62257,101
2020-11-24,62258,495
2020-11-24,62259,14
2020-11-24,62260,310
2020-11-24,62261,16
2020-11-24,62262,97
2020-11-24,62263,239
2020-11-24,62264,144
2020-11-24,62265,268
2020-11-24,62266,11
2020-11-24,62268,24
2020-11-24,62269,1348
2020-11-24,62271,89
2020-11-24,62272,132
2020-11-24,62273,17
2020-11-24,62274,300
2020-11-24,62275,186
2020-11-24,62277,69
2020-11-24,62278,456
2020-11-24,62280,15
2020-11-24,62281,156
2020-11-24,62282,27
2020-11-24,62284,24
2020-11-24,62285,276
2020-11-24,62286,335
2020-11-24,62288,235
2020-11-24,62289,21
2020-11-24,62292,16
2020-11-24,62293,290
2020-11-24,62294,796
2020-11-24,62295,77
2020-11-24,62297,19
2020-11-24,62298,982
2020-11-24,62301,2106
2020-11-24,62305,1374
2020-11-24,62311,36
2020-11-24,62312,150
2020-11-24,62313,20
2020-11-24,62314,32
2020-11-24,62316,53
2020-11-24,62320,197
2020-11-24,62321,176
2020-11-24,62323,10
2020-11-24,62324,69
2020-11-24,62325,30
2020-11-24,62326,62
2020-11-24,62330,65
2020-11-24,62338,71
2020-11-24,62339,68
2020-11-24,62340,69
2020-11-24,62341,181
2020-11-24,62343,34
2020-11-24,62345,17
2020-11-24,62346,13
2020-11-24,62347,115
2020-11-24,62349,39
2020-11-24,62351,105
2020-11-24,62353,238
2020-11-24,62354,85
2020-11-24,62355,26
2020-11-24,62356,26
2020-11-24,62357,9
2020-11-24,62358,33
2020-11-24,62359,9
2020-11-24,62360,87
2020-11-24,62361,13
2020-11-24,62362,20
2020-11-24,62363,471
2020-11-24,62365,25
2020-11-24,62366,71
2020-11-24,62367,35
2020-11-24,62370,15
2020-11-24,62373,23
2020-11-24,62374,9
2020-11-24,62375,20
2020-11-24,62376,80
2020-11-24,62378,20
2020-11-24,62379,106
2020-11-24,62380,17
2020-11-24,62401,1408
2020-11-24,62410,30
2020-11-24,62411,295
2020-11-24,62413,28
2020-11-24,62414,112
2020-11-24,62417,193
2020-11-24,62418,146
2020-11-24,62419,16
2020-11-24,62420,228
2020-11-24,62421,22
2020-11-24,62422,52
2020-11-24,62423,26
2020-11-24,62424,173
2020-11-24,62425,23
2020-11-24,62426,32
2020-11-24,62427,64
2020-11-24,62428,129
2020-11-24,62431,52
2020-11-24,62432,33
2020-11-24,62433,27
2020-11-24,62434,12
2020-11-24,62436,29
2020-11-24,62438,10
2020-11-24,62439,413
2020-11-24,62440,63
2020-11-24,62441,312
2020-11-24,62442,132
2020-11-24,62443,86
2020-11-24,62444,23
2020-11-24,62445,60
2020-11-24,62446,25
2020-11-24,62447,204
2020-11-24,62448,418
2020-11-24,62449,159
2020-11-24,62450,533
2020-11-24,62451,73
2020-11-24,62452,23
2020-11-24,62454,701
2020-11-24,62458,169
2020-11-24,62460,63
2020-11-24,62461,49
2020-11-24,62462,60
2020-11-24,62463,73
2020-11-24,62465,45
2020-11-24,62466,234
2020-11-24,62467,340
2020-11-24,62468,122
2020-11-24,62469,37
2020-11-24,62471,688
2020-11-24,62473,102
2020-11-24,62474,27
2020-11-24,62475,8
2020-11-24,62476,48
2020-11-24,62477,25
2020-11-24,62478,17
2020-11-24,62479,60
2020-11-24,62480,24
2020-11-24,62481,14
2020-11-24,62501,122
2020-11-24,62510,68
2020-11-24,62512,23
2020-11-24,62513,61
2020-11-24,62514,19
2020-11-24,62515,37
2020-11-24,62517,6
2020-11-24,62518,15
2020-11-24,62520,66
2020-11-24,62521,2175
2020-11-24,62522,715
2020-11-24,62523,18
2020-11-24,62524,15
2020-11-24,62525,10
2020-11-24,62526,1801
2020-11-24,62530,57
2020-11-24,62531,70
2020-11-24,62532,8
2020-11-24,62533,31
2020-11-24,62534,59
2020-11-24,62535,268
2020-11-24,62536,34
2020-11-24,62537,6
2020-11-24,62538,18
2020-11-24,62539,62
2020-11-24,62540,49
2020-11-24,62543,20
2020-11-24,62544,84
2020-11-24,62545,44
2020-11-24,62546,70
2020-11-24,62547,30
2020-11-24,62548,99
2020-11-24,62549,459
2020-11-24,62550,173
2020-11-24,62551,45
2020-11-24,62553,26
2020-11-24,62554,74
2020-11-24,62555,15
2020-11-24,62556,12
2020-11-24,62557,314
2020-11-24,62558,157
2020-11-24,62560,104
2020-11-24,62561,256
2020-11-24,62563,274
2020-11-24,62565,492
2020-11-24,62567,34
2020-11-24,62568,1073
2020-11-24,62570,7
2020-11-24,62571,59
2020-11-24,62572,14
2020-11-24,62573,79
2020-11-24,62601,10
2020-11-24,62610,9
2020-11-24,62611,33
2020-11-24,62612,94
2020-11-24,62613,122
2020-11-24,62615,301
2020-11-24,62617,26
2020-11-24,62618,592
2020-11-24,62621,36
2020-11-24,62624,13
2020-11-24,62625,51
2020-11-24,62626,499
2020-11-24,62627,56
2020-11-24,62628,31
2020-11-24,62629,627
2020-11-24,62630,34
2020-11-24,62631,14
2020-11-24,62633,41
2020-11-24,62634,27
2020-11-24,62635,41
2020-11-24,62638,56
2020-11-24,62639,8
2020-11-24,62640,104
2020-11-24,62642,47
2020-11-24,62643,26
2020-11-24,62644,247
2020-11-24,62649,14
2020-11-24,62650,1667
2020-11-24,62655,23
2020-11-24,62656,1138
2020-11-24,62661,42
2020-11-24,62664,163
2020-11-24,62665,42
2020-11-24,62666,20
2020-11-24,62668,51
2020-11-24,62670,135
2020-11-24,62671,25
2020-11-24,62672,13
2020-11-24,62673,18
2020-11-24,62674,31
2020-11-24,62675,217
2020-11-24,62677,86
2020-11-24,62681,187
2020-11-24,62682,42
2020-11-24,62684,411
2020-11-24,62685,82
2020-11-24,62688,18
2020-11-24,62689,24
2020-11-24,62690,188
2020-11-24,62691,144
2020-11-24,62692,77
2020-11-24,62693,86
2020-11-24,62694,159
2020-11-24,62695,33
2020-11-24,62701,41
2020-11-24,62702,1340
2020-11-24,62703,1503
2020-11-24,62704,1685
2020-11-24,62707,418
2020-11-24,62708,16
2020-11-24,62711,977
2020-11-24,62712,522
2020-11-24,62791,17
2020-11-24,62801,1324
2020-11-24,62803,50
2020-11-24,62806,116
2020-11-24,62807,48
2020-11-24,62808,59
2020-11-24,62809,11
2020-11-24,62810,51
2020-11-24,62811,7
2020-11-24,62812,585
2020-11-24,62814,66
2020-11-24,62815,13
2020-11-24,62816,32
2020-11-24,62817,12
2020-11-24,62818,10
2020-11-24,62819,21
2020-11-24,62821,331
2020-11-24,62822,93
2020-11-24,62823,73
2020-11-24,62824,74
2020-11-24,62825,7
2020-11-24,62827,38
2020-11-24,62828,81
2020-11-24,62830,48
2020-11-24,62831,18
2020-11-24,62832,467
2020-11-24,62833,10
2020-11-24,62835,35
2020-11-24,62836,27
2020-11-24,62837,483
2020-11-24,62838,120
2020-11-24,62839,401
2020-11-24,62841,10
2020-11-24,62842,32
2020-11-24,62844,57
2020-11-24,62846,111
2020-11-24,62848,33
2020-11-24,62849,108
2020-11-24,62851,23
2020-11-24,62852,8
2020-11-24,62853,51
2020-11-24,62854,84
2020-11-24,62858,179
2020-11-24,62859,246
2020-11-24,62860,24
2020-11-24,62862,7
2020-11-24,62863,434
2020-11-24,62864,1112
2020-11-24,62865,104
2020-11-24,62867,8
2020-11-24,62868,53
2020-11-24,62869,106
2020-11-24,62870,181
2020-11-24,62871,19
2020-11-24,62872,48
2020-11-24,62874,21
2020-11-24,62875,94
2020-11-24,62876,8
2020-11-24,62877,18
2020-11-24,62878,20
2020-11-24,62880,52
2020-11-24,62881,623
2020-11-24,62882,130
2020-11-24,62883,26
2020-11-24,62884,156
2020-11-24,62885,57
2020-11-24,62886,14
2020-11-24,62887,12
2020-11-24,62888,80
2020-11-24,62889,35
2020-11-24,62890,114
2020-11-24,62891,32
2020-11-24,62892,18
2020-11-24,62893,41
2020-11-24,62894,49
2020-11-24,62895,100
2020-11-24,62896,570
2020-11-24,62897,18
2020-11-24,62898,88
2020-11-24,62899,55
2020-11-24,62901,1227
2020-11-24,62902,146
2020-11-24,62903,101
2020-11-24,62905,26
2020-11-24,62906,584
2020-11-24,62907,120
2020-11-24,62908,23
2020-11-24,62910,64
2020-11-24,62912,53
2020-11-24,62914,98
2020-11-24,62915,39
2020-11-24,62916,44
2020-11-24,62917,109
2020-11-24,62918,574
2020-11-24,62919,35
2020-11-24,62920,183
2020-11-24,62921,9
2020-11-24,62922,122
2020-11-24,62923,17
2020-11-24,62924,125
2020-11-24,62926,109
2020-11-24,62927,11
2020-11-24,62928,6
2020-11-24,62930,212
2020-11-24,62931,48
2020-11-24,62932,51
2020-11-24,62933,89
2020-11-24,62934,38
2020-11-24,62935,96
2020-11-24,62938,53
2020-11-24,62939,169
2020-11-24,62940,15
2020-11-24,62941,36
2020-11-24,62942,18
2020-11-24,62943,31
2020-11-24,62946,587
2020-11-24,62947,7
2020-11-24,62948,697
2020-11-24,62949,21
2020-11-24,62950,14
2020-11-24,62951,244
2020-11-24,62952,167
2020-11-24,62953,9
2020-11-24,62954,15
2020-11-24,62956,34
2020-11-24,62957,31
2020-11-24,62958,44
2020-11-24,62959,1270
2020-11-24,62960,405
2020-11-24,62963,19
2020-11-24,62964,67
2020-11-24,62966,671
2020-11-24,62967,17
2020-11-24,62969,16
2020-11-24,62970,31
2020-11-24,62972,49
2020-11-24,62974,63
2020-11-24,62975,7
2020-11-24,62976,27
2020-11-24,62977,33
2020-11-24,62979,33
2020-11-24,62982,44
2020-11-24,62983,60
2020-11-24,62984,66
2020-11-24,62985,33
2020-11-24,62987,42
2020-11-24,62988,59
2020-11-24,62990,42
2020-11-24,62992,154
2020-11-24,62994,25
2020-11-24,62995,318
2020-11-24,62996,28
2020-11-24,62997,25
2020-11-24,62998,15
2020-11-24,62999,61
2020-11-25,3,7
2020-11-25,60000,27
2020-11-25,60002,839
2020-11-25,60004,1861
2020-11-25,60005,1230
2020-11-25,60006,7
2020-11-25,60007,1494
2020-11-25,60008,1416
2020-11-25,60009,12
2020-11-25,60010,1559
2020-11-25,60012,440
2020-11-25,60013,858
2020-11-25,60014,2058
2020-11-25,60015,967
2020-11-25,60016,3245
2020-11-25,60017,9
2020-11-25,60018,1948
2020-11-25,60020,423
2020-11-25,60021,163
2020-11-25,60022,200
2020-11-25,60025,1608
2020-11-25,60026,552
2020-11-25,60029,30
2020-11-25,60030,1233
2020-11-25,60031,1692
2020-11-25,60033,938
2020-11-25,60034,82
2020-11-25,60035,947
2020-11-25,60036,6
2020-11-25,60040,394
2020-11-25,60041,368
2020-11-25,60042,320
2020-11-25,60043,97
2020-11-25,60044,389
2020-11-25,60045,624
2020-11-25,60046,1337
2020-11-25,60047,1674
2020-11-25,60048,897
2020-11-25,60050,1375
2020-11-25,60051,1019
2020-11-25,60053,1118
2020-11-25,60056,2463
2020-11-25,60060,1678
2020-11-25,60061,847
2020-11-25,60062,1557
2020-11-25,60063,8
2020-11-25,60064,1870
2020-11-25,60067,1749
2020-11-25,60068,1493
2020-11-25,60069,355
2020-11-25,60070,807
2020-11-25,60071,156
2020-11-25,60072,28
2020-11-25,60073,3833
2020-11-25,60074,1917
2020-11-25,60076,1681
2020-11-25,60077,1285
2020-11-25,60078,9
2020-11-25,60079,26
2020-11-25,60081,391
2020-11-25,60083,459
2020-11-25,60084,719
2020-11-25,60085,6100
2020-11-25,60087,2143
2020-11-25,60088,670
2020-11-25,60089,1297
2020-11-25,60090,2182
2020-11-25,60091,726
2020-11-25,60093,747
2020-11-25,60095,7
2020-11-25,60096,294
2020-11-25,60097,442
2020-11-25,60098,1686
2020-11-25,60099,2013
2020-11-25,60101,2778
2020-11-25,60102,1367
2020-11-25,60103,2065
2020-11-25,60104,1402
2020-11-25,60106,1483
2020-11-25,60107,2471
2020-11-25,60108,1309
2020-11-25,60109,43
2020-11-25,60110,2605
2020-11-25,60111,15
2020-11-25,60112,233
2020-11-25,60113,21
2020-11-25,60115,2090
2020-11-25,60118,660
2020-11-25,60119,456
2020-11-25,60120,3677
2020-11-25,60121,20
2020-11-25,60123,2983
2020-11-25,60124,1151
2020-11-25,60126,2163
2020-11-25,60129,10
2020-11-25,60130,649
2020-11-25,60131,1340
2020-11-25,60133,2559
2020-11-25,60134,1308
2020-11-25,60135,398
2020-11-25,60136,371
2020-11-25,60137,1583
2020-11-25,60138,6
2020-11-25,60139,2179
2020-11-25,60140,879
2020-11-25,60141,40
2020-11-25,60142,1179
2020-11-25,60143,648
2020-11-25,60144,7
2020-11-25,60145,114
2020-11-25,60146,138
2020-11-25,60147,8
2020-11-25,60148,2112
2020-11-25,60150,59
2020-11-25,60151,166
2020-11-25,60152,553
2020-11-25,60153,1403
2020-11-25,60154,795
2020-11-25,60155,475
2020-11-25,60156,1218
2020-11-25,60157,117
2020-11-25,60159,10
2020-11-25,60160,2197
2020-11-25,60161,7
2020-11-25,60162,550
2020-11-25,60163,366
2020-11-25,60164,1678
2020-11-25,60165,453
2020-11-25,60168,11
2020-11-25,60169,1600
2020-11-25,60171,611
2020-11-25,60172,1235
2020-11-25,60173,478
2020-11-25,60174,1619
2020-11-25,60175,1306
2020-11-25,60176,758
2020-11-25,60177,1495
2020-11-25,60178,989
2020-11-25,60180,48
2020-11-25,60181,1435
2020-11-25,60183,8
2020-11-25,60184,131
2020-11-25,60185,2463
2020-11-25,60186,9
2020-11-25,60187,1068
2020-11-25,60188,2268
2020-11-25,60189,1124
2020-11-25,60190,510
2020-11-25,60191,875
2020-11-25,60192,525
2020-11-25,60193,1533
2020-11-25,60194,779
2020-11-25,60195,144
2020-11-25,60201,1169
2020-11-25,60202,1088
2020-11-25,60203,150
2020-11-25,60204,10
2020-11-25,60208,15
2020-11-25,60301,110
2020-11-25,60302,1020
2020-11-25,60303,11
2020-11-25,60304,460
2020-11-25,60305,366
2020-11-25,60401,422
2020-11-25,60402,5119
2020-11-25,60403,989
2020-11-25,60404,963
2020-11-25,60406,1770
2020-11-25,60407,65
2020-11-25,60408,307
2020-11-25,60409,2010
2020-11-25,60410,624
2020-11-25,60411,3201
2020-11-25,60415,719
2020-11-25,60416,523
2020-11-25,60417,849
2020-11-25,60418,509
2020-11-25,60419,1113
2020-11-25,60420,253
2020-11-25,60421,141
2020-11-25,60422,412
2020-11-25,60423,1881
2020-11-25,60424,96
2020-11-25,60425,478
2020-11-25,60426,1367
2020-11-25,60428,595
2020-11-25,60429,738
2020-11-25,60430,876
2020-11-25,60431,1499
2020-11-25,60432,1488
2020-11-25,60433,1056
2020-11-25,60434,320
2020-11-25,60435,2993
2020-11-25,60436,1084
2020-11-25,60438,1817
2020-11-25,60439,1125
2020-11-25,60440,2934
2020-11-25,60441,1707
2020-11-25,60442,527
2020-11-25,60443,1156
2020-11-25,60444,75
2020-11-25,60445,973
2020-11-25,60446,2380
2020-11-25,60447,668
2020-11-25,60448,1210
2020-11-25,60449,405
2020-11-25,60450,1090
2020-11-25,60451,1611
2020-11-25,60452,1411
2020-11-25,60453,3333
2020-11-25,60454,13
2020-11-25,60455,1097
2020-11-25,60456,205
2020-11-25,60457,698
2020-11-25,60458,769
2020-11-25,60459,1931
2020-11-25,60460,70
2020-11-25,60461,191
2020-11-25,60462,2065
2020-11-25,60463,917
2020-11-25,60464,439
2020-11-25,60465,1054
2020-11-25,60466,1216
2020-11-25,60467,1259
2020-11-25,60468,328
2020-11-25,60469,446
2020-11-25,60470,21
2020-11-25,60471,651
2020-11-25,60472,198
2020-11-25,60473,1284
2020-11-25,60474,29
2020-11-25,60475,455
2020-11-25,60476,142
2020-11-25,60477,1820
2020-11-25,60478,886
2020-11-25,60479,19
2020-11-25,60480,256
2020-11-25,60481,593
2020-11-25,60482,449
2020-11-25,60484,330
2020-11-25,60485,6
2020-11-25,60487,1274
2020-11-25,60490,858
2020-11-25,60491,1202
2020-11-25,60501,933
2020-11-25,60502,750
2020-11-25,60503,543
2020-11-25,60504,1654
2020-11-25,60505,5139
2020-11-25,60506,3626
2020-11-25,60507,20
2020-11-25,60510,1162
2020-11-25,60511,44
2020-11-25,60512,45
2020-11-25,60513,913
2020-11-25,60514,381
2020-11-25,60515,934
2020-11-25,60516,981
2020-11-25,60517,1389
2020-11-25,60518,111
2020-11-25,60520,106
2020-11-25,60521,747
2020-11-25,60523,509
2020-11-25,60525,1593
2020-11-25,60526,507
2020-11-25,60527,1357
2020-11-25,60528,7
2020-11-25,60530,17
2020-11-25,60531,72
2020-11-25,60532,835
2020-11-25,60534,711
2020-11-25,60536,10
2020-11-25,60537,27
2020-11-25,60538,1541
2020-11-25,60539,24
2020-11-25,60540,1248
2020-11-25,60541,113
2020-11-25,60542,859
2020-11-25,60543,1654
2020-11-25,60544,1370
2020-11-25,60545,798
2020-11-25,60546,766
2020-11-25,60548,618
2020-11-25,60549,22
2020-11-25,60550,35
2020-11-25,60551,190
2020-11-25,60552,142
2020-11-25,60553,25
2020-11-25,60554,440
2020-11-25,60555,659
2020-11-25,60556,49
2020-11-25,60558,558
2020-11-25,60559,1089
2020-11-25,60560,1210
2020-11-25,60561,860
2020-11-25,60563,1419
2020-11-25,60564,1477
2020-11-25,60565,1196
2020-11-25,60567,9
2020-11-25,60585,979
2020-11-25,60586,2571
2020-11-25,60598,9
2020-11-25,60600,6
2020-11-25,60601,522
2020-11-25,60602,57
2020-11-25,60603,32
2020-11-25,60604,69
2020-11-25,60605,961
2020-11-25,60606,173
2020-11-25,60607,1462
2020-11-25,60608,4937
2020-11-25,60609,4436
2020-11-25,60610,1749
2020-11-25,60611,1178
2020-11-25,60612,1930
2020-11-25,60613,1942
2020-11-25,60614,2840
2020-11-25,60615,1228
2020-11-25,60616,1832
2020-11-25,60617,4401
2020-11-25,60618,4505
2020-11-25,60619,2432
2020-11-25,60620,2890
2020-11-25,60621,1251
2020-11-25,60622,2640
2020-11-25,60623,7108
2020-11-25,60624,1920
2020-11-25,60625,3892
2020-11-25,60626,2479
2020-11-25,60628,2902
2020-11-25,60629,10565
2020-11-25,60630,2884
2020-11-25,60631,1574
2020-11-25,60632,8412
2020-11-25,60633,1137
2020-11-25,60634,5475
2020-11-25,60635,9
2020-11-25,60636,1795
2020-11-25,60637,1731
2020-11-25,60638,4658
2020-11-25,60639,8648
2020-11-25,60640,2303
2020-11-25,60641,4933
2020-11-25,60642,1016
2020-11-25,60643,2388
2020-11-25,60644,2474
2020-11-25,60645,2545
2020-11-25,60646,1304
2020-11-25,60647,4695
2020-11-25,60649,1851
2020-11-25,60650,19
2020-11-25,60651,4452
2020-11-25,60652,3122
2020-11-25,60653,1397
2020-11-25,60654,1035
2020-11-25,60655,1844
2020-11-25,60656,1542
2020-11-25,60657,2580
2020-11-25,60659,2127
2020-11-25,60660,1436
2020-11-25,60661,434
2020-11-25,60678,7
2020-11-25,60680,30
2020-11-25,60690,8
2020-11-25,60706,1583
2020-11-25,60707,2885
2020-11-25,60712,1076
2020-11-25,60714,1948
2020-11-25,60801,6
2020-11-25,60803,1197
2020-11-25,60804,8382
2020-11-25,60805,1060
2020-11-25,60827,963
2020-11-25,60901,3018
2020-11-25,60910,25
2020-11-25,60911,117
2020-11-25,60912,34
2020-11-25,60913,103
2020-11-25,60914,2117
2020-11-25,60915,761
2020-11-25,60917,40
2020-11-25,60918,28
2020-11-25,60919,25
2020-11-25,60920,7
2020-11-25,60921,69
2020-11-25,60922,171
2020-11-25,60924,95
2020-11-25,60927,188
2020-11-25,60928,46
2020-11-25,60929,46
2020-11-25,60930,58
2020-11-25,60931,37
2020-11-25,60933,16
2020-11-25,60934,12
2020-11-25,60935,74
2020-11-25,60936,183
2020-11-25,60938,194
2020-11-25,60940,150
2020-11-25,60941,145
2020-11-25,60942,262
2020-11-25,60944,6
2020-11-25,60946,17
2020-11-25,60948,55
2020-11-25,60949,29
2020-11-25,60950,831
2020-11-25,60951,44
2020-11-25,60952,41
2020-11-25,60953,93
2020-11-25,60954,363
2020-11-25,60955,120
2020-11-25,60956,9
2020-11-25,60957,305
2020-11-25,60958,101
2020-11-25,60959,88
2020-11-25,60960,30
2020-11-25,60961,30
2020-11-25,60962,18
2020-11-25,60963,72
2020-11-25,60964,290
2020-11-25,60966,36
2020-11-25,60968,14
2020-11-25,60970,274
2020-11-25,60973,20
2020-11-25,60974,7
2020-11-25,61001,40
2020-11-25,61006,73
2020-11-25,61007,20
2020-11-25,61008,2613
2020-11-25,61010,514
2020-11-25,61011,164
2020-11-25,61012,119
2020-11-25,61013,36
2020-11-25,61014,36
2020-11-25,61015,32
2020-11-25,61016,330
2020-11-25,61018,53
2020-11-25,61019,136
2020-11-25,61020,160
2020-11-25,61021,1164
2020-11-25,61024,99
2020-11-25,61025,168
2020-11-25,61028,69
2020-11-25,61030,96
2020-11-25,61031,106
2020-11-25,61032,1621
2020-11-25,61036,299
2020-11-25,61037,16
2020-11-25,61038,52
2020-11-25,61039,40
2020-11-25,61041,55
2020-11-25,61042,24
2020-11-25,61043,9
2020-11-25,61044,11
2020-11-25,61046,139
2020-11-25,61047,72
2020-11-25,61048,207
2020-11-25,61049,12
2020-11-25,61050,11
2020-11-25,61051,87
2020-11-25,61052,45
2020-11-25,61053,145
2020-11-25,61054,156
2020-11-25,61059,13
2020-11-25,61060,64
2020-11-25,61061,278
2020-11-25,61062,106
2020-11-25,61063,200
2020-11-25,61064,134
2020-11-25,61065,601
2020-11-25,61067,28
2020-11-25,61068,914
2020-11-25,61070,48
2020-11-25,61071,825
2020-11-25,61072,642
2020-11-25,61073,1151
2020-11-25,61074,246
2020-11-25,61075,48
2020-11-25,61078,45
2020-11-25,61080,641
2020-11-25,61081,1382
2020-11-25,61084,152
2020-11-25,61085,202
2020-11-25,61087,114
2020-11-25,61088,330
2020-11-25,61089,30
2020-11-25,61101,1106
2020-11-25,61102,1242
2020-11-25,61103,1382
2020-11-25,61104,1154
2020-11-25,61105,12
2020-11-25,61107,1961
2020-11-25,61108,2131
2020-11-25,61109,1724
2020-11-25,61111,1476
2020-11-25,61114,1023
2020-11-25,61115,1387
2020-11-25,61126,6
2020-11-25,61132,6
2020-11-25,61201,2022
2020-11-25,61204,10
2020-11-25,61230,53
2020-11-25,61231,239
2020-11-25,61232,89
2020-11-25,61233,28
2020-11-25,61234,56
2020-11-25,61235,60
2020-11-25,61238,151
2020-11-25,61239,42
2020-11-25,61240,278
2020-11-25,61241,350
2020-11-25,61242,53
2020-11-25,61243,6
2020-11-25,61244,1509
2020-11-25,61250,137
2020-11-25,61251,16
2020-11-25,61252,321
2020-11-25,61254,589
2020-11-25,61256,89
2020-11-25,61257,55
2020-11-25,61258,10
2020-11-25,61259,46
2020-11-25,61260,25
2020-11-25,61261,43
2020-11-25,61262,25
2020-11-25,61263,33
2020-11-25,61264,487
2020-11-25,61265,2482
2020-11-25,61270,457
2020-11-25,61272,58
2020-11-25,61273,172
2020-11-25,61274,11
2020-11-25,61275,225
2020-11-25,61277,260
2020-11-25,61278,29
2020-11-25,61279,40
2020-11-25,61281,124
2020-11-25,61282,468
2020-11-25,61283,45
2020-11-25,61284,136
2020-11-25,61285,321
2020-11-25,61301,664
2020-11-25,61310,175
2020-11-25,61311,8
2020-11-25,61312,24
2020-11-25,61313,10
2020-11-25,61314,41
2020-11-25,61315,16
2020-11-25,61316,14
2020-11-25,61317,21
2020-11-25,61318,22
2020-11-25,61319,54
2020-11-25,61320,21
2020-11-25,61321,11
2020-11-25,61322,150
2020-11-25,61325,53
2020-11-25,61326,102
2020-11-25,61327,44
2020-11-25,61329,78
2020-11-25,61330,79
2020-11-25,61333,27
2020-11-25,61334,41
2020-11-25,61335,19
2020-11-25,61336,15
2020-11-25,61337,25
2020-11-25,61338,16
2020-11-25,61340,18
2020-11-25,61341,407
2020-11-25,61342,669
2020-11-25,61344,11
2020-11-25,61345,30
2020-11-25,61348,279
2020-11-25,61349,46
2020-11-25,61350,1133
2020-11-25,61353,49
2020-11-25,61354,676
2020-11-25,61356,681
2020-11-25,61358,13
2020-11-25,61359,21
2020-11-25,61360,152
2020-11-25,61361,60
2020-11-25,61362,447
2020-11-25,61363,18
2020-11-25,61364,942
2020-11-25,61367,48
2020-11-25,61368,62
2020-11-25,61369,64
2020-11-25,61370,44
2020-11-25,61372,7
2020-11-25,61373,108
2020-11-25,61375,27
2020-11-25,61376,95
2020-11-25,61377,51
2020-11-25,61378,15
2020-11-25,61379,64
2020-11-25,61401,1786
2020-11-25,61402,15
2020-11-25,61410,173
2020-11-25,61411,17
2020-11-25,61412,76
2020-11-25,61413,39
2020-11-25,61414,24
2020-11-25,61415,89
2020-11-25,61417,14
2020-11-25,61418,27
2020-11-25,61419,8
2020-11-25,61420,34
2020-11-25,61421,48
2020-11-25,61422,187
2020-11-25,61423,33
2020-11-25,61424,9
2020-11-25,61425,11
2020-11-25,61426,6
2020-11-25,61427,67
2020-11-25,61428,67
2020-11-25,61430,34
2020-11-25,61431,22
2020-11-25,61432,25
2020-11-25,61433,6
2020-11-25,61434,124
2020-11-25,61435,7
2020-11-25,61436,35
2020-11-25,61437,18
2020-11-25,61438,24
2020-11-25,61439,11
2020-11-25,61440,25
2020-11-25,61441,44
2020-11-25,61442,27
2020-11-25,61443,729
2020-11-25,61447,45
2020-11-25,61448,248
2020-11-25,61449,12
2020-11-25,61450,80
2020-11-25,61451,13
2020-11-25,61452,10
2020-11-25,61453,22
2020-11-25,61454,32
2020-11-25,61455,1132
2020-11-25,61458,23
2020-11-25,61459,7
2020-11-25,61460,9
2020-11-25,61462,727
2020-11-25,61465,36
2020-11-25,61466,18
2020-11-25,61467,48
2020-11-25,61469,84
2020-11-25,61470,13
2020-11-25,61471,6
2020-11-25,61472,21
2020-11-25,61473,67
2020-11-25,61474,10
2020-11-25,61476,15
2020-11-25,61477,19
2020-11-25,61478,13
2020-11-25,61480,39
2020-11-25,61482,23
2020-11-25,61483,83
2020-11-25,61484,33
2020-11-25,61485,11
2020-11-25,61486,50
2020-11-25,61488,48
2020-11-25,61489,26
2020-11-25,61490,32
2020-11-25,61491,87
2020-11-25,61501,44
2020-11-25,61516,29
2020-11-25,61517,161
2020-11-25,61519,7
2020-11-25,61520,654
2020-11-25,61523,473
2020-11-25,61525,520
2020-11-25,61526,37
2020-11-25,61528,133
2020-11-25,61529,96
2020-11-25,61530,280
2020-11-25,61531,137
2020-11-25,61532,10
2020-11-25,61533,89
2020-11-25,61534,47
2020-11-25,61535,84
2020-11-25,61536,131
2020-11-25,61537,118
2020-11-25,61540,53
2020-11-25,61542,171
2020-11-25,61544,12
2020-11-25,61545,22
2020-11-25,61546,148
2020-11-25,61547,169
2020-11-25,61548,593
2020-11-25,61550,985
2020-11-25,61552,7
2020-11-25,61554,2085
2020-11-25,61555,10
2020-11-25,61559,113
2020-11-25,61560,21
2020-11-25,61561,73
2020-11-25,61563,12
2020-11-25,61564,48
2020-11-25,61565,42
2020-11-25,61567,17
2020-11-25,61568,246
2020-11-25,61569,30
2020-11-25,61570,24
2020-11-25,61571,1110
2020-11-25,61572,48
2020-11-25,61602,59
2020-11-25,61603,748
2020-11-25,61604,1472
2020-11-25,61605,582
2020-11-25,61606,382
2020-11-25,61607,459
2020-11-25,61610,202
2020-11-25,61611,1083
2020-11-25,61612,7
2020-11-25,61614,1395
2020-11-25,61615,1027
2020-11-25,61616,294
2020-11-25,61625,58
2020-11-25,61701,1481
2020-11-25,61704,1420
2020-11-25,61705,567
2020-11-25,61721,16
2020-11-25,61722,24
2020-11-25,61723,79
2020-11-25,61724,18
2020-11-25,61725,60
2020-11-25,61726,116
