report_date,zip,geoid,county,state,cases,new_cases,case_avg,case_rate,case_avg_rate
2020-04-10,63114,29189,St. Louis,Missouri,33,11,NA,0.929917998140164,NA
2020-04-10,63117,29189,St. Louis,Missouri,13,1,NA,1.5294117647058825,NA
2020-04-10,63119,29189,St. Louis,Missouri,28,1,NA,0.8278635207852877,NA
2020-04-10,63120,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-10,63121,29189,St. Louis,Missouri,54,4,NA,2.1928934010152283,NA
2020-04-10,63122,29189,St. Louis,Missouri,51,7,NA,1.3183063640593498,NA
2020-04-10,63123,29189,St. Louis,Missouri,38,3,NA,0.7826337685875521,NA
2020-04-10,63124,29189,St. Louis,Missouri,18,1,NA,1.6625103906899419,NA
2020-04-10,63125,29189,St. Louis,Missouri,26,2,NA,0.7938446507083536,NA
2020-04-10,63126,29189,St. Louis,Missouri,8,0,NA,0.541235369731412,NA
2020-04-10,63127,29189,St. Louis,Missouri,6,NA,NA,1.203369434416366,NA
2020-04-10,63128,29189,St. Louis,Missouri,19,1,NA,0.6370921771786875,NA
2020-04-10,63129,29189,St. Louis,Missouri,46,3,NA,0.8570736524380019,NA
2020-04-10,63130,29189,St. Louis,Missouri,46,1,NA,1.6134123671565361,NA
2020-04-10,63131,29189,St. Louis,Missouri,24,1,NA,1.3615476258013275,NA
2020-04-10,63132,29189,St. Louis,Missouri,29,1,NA,2.1598272138228944,NA
2020-04-10,63133,29189,St. Louis,Missouri,19,3,NA,2.610607309700467,NA
2020-04-10,63134,29189,St. Louis,Missouri,42,5,NA,3.1053604436229207,NA
2020-04-10,63135,29189,St. Louis,Missouri,43,5,NA,1.9662536009876996,NA
2020-04-10,63136,29189,St. Louis,Missouri,117,10,NA,2.686875645883569,NA
2020-04-10,63137,29189,St. Louis,Missouri,45,6,NA,3.2490974729241877,NA
2020-04-10,63138,29189,St. Louis,Missouri,62,2,NA,3.3365622645570983,NA
2020-04-10,63140,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-10,63141,29189,St. Louis,Missouri,31,2,NA,1.5085158150851583,NA
2020-04-10,63143,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-10,63144,29189,St. Louis,Missouri,14,1,NA,1.6045845272206305,NA
2020-04-10,63146,29189,St. Louis,Missouri,45,5,NA,1.4911524951951753,NA
2020-04-10,63147,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-10,63304,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-11,63005,29189,St. Louis,Missouri,36,0,NA,2.0126348744898532,NA
2020-04-11,63011,29189,St. Louis,Missouri,40,-1,NA,1.0406910188365075,NA
2020-04-11,63017,29189,St. Louis,Missouri,70,4,NA,1.6844739628453171,NA
2020-04-11,63021,29189,St. Louis,Missouri,54,1,NA,0.9602902210445824,NA
2020-04-11,63025,29189,St. Louis,Missouri,23,0,NA,2.742339334684631,NA
2020-04-11,63026,29189,St. Louis,Missouri,19,1,NA,0.8542397266432874,NA
2020-04-11,63031,29189,St. Louis,Missouri,86,2,NA,1.8136190134756112,NA
2020-04-11,63033,29189,St. Louis,Missouri,97,6,NA,2.2562861994370915,NA
2020-04-11,63034,29189,St. Louis,Missouri,59,3,NA,3.299960847922143,NA
2020-04-11,63038,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-11,63040,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-11,63042,29189,St. Louis,Missouri,29,0,NA,1.4915393714961682,NA
2020-04-11,63043,29189,St. Louis,Missouri,24,0,NA,1.0655301012253595,NA
2020-04-11,63044,29189,St. Louis,Missouri,10,1,NA,0.9491268033409264,NA
2020-04-11,63049,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-11,63069,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-11,63074,29189,St. Louis,Missouri,19,0,NA,1.2472101877379547,NA
2020-04-11,63088,29189,St. Louis,Missouri,8,0,NA,0.9551098376313276,NA
2020-04-11,63105,29189,St. Louis,Missouri,15,1,NA,0.8625646923519263,NA
2020-04-11,63114,29189,St. Louis,Missouri,34,1,NA,0.9580973314171386,NA
2020-04-11,63117,29189,St. Louis,Missouri,14,1,NA,1.647058823529412,NA
2020-04-11,63119,29189,St. Louis,Missouri,27,-1,NA,0.7982969664715274,NA
2020-04-11,63120,29189,St. Louis,Missouri,NA,NA,NA,NA,NA
2020-04-11,63121,29189,St. Louis,Missouri,55,1,NA,2.233502538071066,NA
