report_date,zip,region,state,cases,case_rate
2021-01-02,64086,Kansas City Metro,Missouri,1307,56.39211287051819
2021-01-03,64086,Kansas City Metro,Missouri,1307,56.39211287051819
2021-01-04,64086,Kansas City Metro,Missouri,1353,58.37683910773612
2021-01-05,64086,Kansas City Metro,Missouri,1361,58.72200888812185
2021-01-06,64086,Kansas City Metro,Missouri,1389,59.93010311947189
2021-01-07,64086,Kansas City Metro,Missouri,1396,60.2321266773094
2021-01-08,64086,Kansas City Metro,Missouri,1396,60.2321266773094
2021-01-09,64086,Kansas City Metro,Missouri,1396,60.2321266773094
2020-12-14,64088,Kansas City Metro,Missouri,36,28.662420666833754
2020-12-15,64088,Kansas City Metro,Missouri,36,28.662420666833754
2020-12-16,64088,Kansas City Metro,Missouri,37,29.458599018690247
2020-12-17,64088,Kansas City Metro,Missouri,37,29.458599018690247
2020-12-18,64088,Kansas City Metro,Missouri,38,30.25477737054674
2020-12-19,64088,Kansas City Metro,Missouri,38,30.25477737054674
2020-12-20,64088,Kansas City Metro,Missouri,38,30.25477737054674
2020-12-21,64088,Kansas City Metro,Missouri,40,31.847134074259724
2020-12-22,64088,Kansas City Metro,Missouri,41,32.64331242611622
2020-12-23,64088,Kansas City Metro,Missouri,41,32.64331242611622
2020-12-24,64088,Kansas City Metro,Missouri,41,32.64331242611622
2020-12-25,64088,Kansas City Metro,Missouri,41,32.64331242611622
2020-12-26,64088,Kansas City Metro,Missouri,41,32.64331242611622
2020-12-27,64088,Kansas City Metro,Missouri,41,32.64331242611622
2020-12-28,64088,Kansas City Metro,Missouri,41,32.64331242611622
2020-12-29,64088,Kansas City Metro,Missouri,41,32.64331242611622
2020-12-30,64088,Kansas City Metro,Missouri,41,32.64331242611622
2020-12-31,64088,Kansas City Metro,Missouri,41,32.64331242611622
2021-01-01,64088,Kansas City Metro,Missouri,41,32.64331242611622
2021-01-02,64088,Kansas City Metro,Missouri,41,32.64331242611622
2021-01-03,64088,Kansas City Metro,Missouri,41,32.64331242611622
2021-01-04,64088,Kansas City Metro,Missouri,45,35.82802583354219
2021-01-05,64088,Kansas City Metro,Missouri,46,36.62420418539868
2021-01-06,64088,Kansas City Metro,Missouri,47,37.42038253725518
2021-01-07,64088,Kansas City Metro,Missouri,49,39.012739240968166
2021-01-08,64088,Kansas City Metro,Missouri,49,39.012739240968166
2021-01-09,64088,Kansas City Metro,Missouri,49,39.012739240968166
2020-12-14,64089,Kansas City Metro,Missouri,739,57.242447940603874
2020-12-15,64089,Kansas City Metro,Missouri,743,57.552285277224186
2020-12-16,64089,Kansas City Metro,Missouri,752,58.249419284619904
2020-12-17,64089,Kansas City Metro,Missouri,761,58.94655329201563
2020-12-18,64089,Kansas City Metro,Missouri,768,59.48876863110118
2020-12-19,64089,Kansas City Metro,Missouri,768,59.48876863110118
2020-12-20,64089,Kansas City Metro,Missouri,768,59.48876863110118
2020-12-21,64089,Kansas City Metro,Missouri,784,60.72811797758246
2020-12-22,64089,Kansas City Metro,Missouri,797,61.735089321598494
2020-12-23,64089,Kansas City Metro,Missouri,808,62.58714199730438
2020-12-24,64089,Kansas City Metro,Missouri,808,62.58714199730438
2020-12-25,64089,Kansas City Metro,Missouri,808,62.58714199730438
2020-12-26,64089,Kansas City Metro,Missouri,808,62.58714199730438
2020-12-27,64089,Kansas City Metro,Missouri,808,62.58714199730438
2020-12-28,64089,Kansas City Metro,Missouri,830,64.29124734871613
2020-12-29,64089,Kansas City Metro,Missouri,836,64.7560033536466
2020-12-30,64089,Kansas City Metro,Missouri,856,66.30519003674819
2020-12-31,64089,Kansas City Metro,Missouri,856,66.30519003674819
2021-01-01,64089,Kansas City Metro,Missouri,856,66.30519003674819
2021-01-02,64089,Kansas City Metro,Missouri,856,66.30519003674819
2021-01-03,64089,Kansas City Metro,Missouri,856,66.30519003674819
2021-01-04,64089,Kansas City Metro,Missouri,874,67.69945805153962
2021-01-05,64089,Kansas City Metro,Missouri,881,68.24167339062518
2021-01-06,64089,Kansas City Metro,Missouri,895,69.3261040687963
2021-01-07,64089,Kansas City Metro,Missouri,909,70.41053474696741
2021-01-08,64089,Kansas City Metro,Missouri,909,70.41053474696741
2021-01-09,64089,Kansas City Metro,Missouri,909,70.41053474696741
2020-12-14,64098,Kansas City Metro,Missouri,142,45.52741269743444
2020-12-15,64098,Kansas City Metro,Missouri,142,45.52741269743444
2020-12-16,64098,Kansas City Metro,Missouri,144,46.16864386218704
2020-12-17,64098,Kansas City Metro,Missouri,144,46.16864386218704
2020-12-18,64098,Kansas City Metro,Missouri,147,47.130490609315935
2020-12-19,64098,Kansas City Metro,Missouri,148,47.45110619169223
2020-12-20,64098,Kansas City Metro,Missouri,148,47.45110619169223
2020-12-21,64098,Kansas City Metro,Missouri,150,48.09233735644483
2020-12-22,64098,Kansas City Metro,Missouri,151,48.41295293882113
2020-12-23,64098,Kansas City Metro,Missouri,152,48.733568521197434
2020-12-24,64098,Kansas City Metro,Missouri,152,48.733568521197434
2020-12-25,64098,Kansas City Metro,Missouri,152,48.733568521197434
2020-12-26,64098,Kansas City Metro,Missouri,152,48.733568521197434
2020-12-27,64098,Kansas City Metro,Missouri,152,48.733568521197434
2020-12-28,64098,Kansas City Metro,Missouri,152,48.733568521197434
2020-12-29,64098,Kansas City Metro,Missouri,160,51.29849318020782
2020-12-30,64098,Kansas City Metro,Missouri,163,52.260339927336716
2020-12-31,64098,Kansas City Metro,Missouri,163,52.260339927336716
2021-01-01,64098,Kansas City Metro,Missouri,163,52.260339927336716
2021-01-02,64098,Kansas City Metro,Missouri,163,52.260339927336716
2021-01-03,64098,Kansas City Metro,Missouri,163,52.260339927336716
2021-01-04,64098,Kansas City Metro,Missouri,163,52.260339927336716
2021-01-05,64098,Kansas City Metro,Missouri,167,53.54280225684191
2021-01-06,64098,Kansas City Metro,Missouri,164,52.580955509713014
2021-01-07,64098,Kansas City Metro,Missouri,171,54.82526458634711
2021-01-08,64098,Kansas City Metro,Missouri,171,54.82526458634711
2021-01-09,64098,Kansas City Metro,Missouri,171,54.82526458634711
2021-01-06,64101,Kansas City Metro,Missouri,7,25.179856115107913
2021-01-07,64101,Kansas City Metro,Missouri,7,25.179856115107913
2021-01-08,64101,Kansas City Metro,Missouri,7,25.179856115107913
2021-01-09,64101,Kansas City Metro,Missouri,7,25.179856115107913
2020-12-14,64102,Kansas City Metro,Missouri,24,NA
2020-12-15,64102,Kansas City Metro,Missouri,24,NA
2020-12-16,64102,Kansas City Metro,Missouri,24,NA
2020-12-17,64102,Kansas City Metro,Missouri,24,NA
2020-12-18,64102,Kansas City Metro,Missouri,24,NA
2020-12-19,64102,Kansas City Metro,Missouri,24,NA
2020-12-20,64102,Kansas City Metro,Missouri,24,NA
2020-12-21,64102,Kansas City Metro,Missouri,24,NA
2020-12-22,64102,Kansas City Metro,Missouri,24,NA
2020-12-23,64102,Kansas City Metro,Missouri,25,NA
2020-12-24,64102,Kansas City Metro,Missouri,25,NA
2020-12-25,64102,Kansas City Metro,Missouri,25,NA
2020-12-26,64102,Kansas City Metro,Missouri,25,NA
2020-12-27,64102,Kansas City Metro,Missouri,25,NA
2020-12-28,64102,Kansas City Metro,Missouri,25,NA
2020-12-29,64102,Kansas City Metro,Missouri,25,NA
2020-12-30,64102,Kansas City Metro,Missouri,25,NA
2020-12-31,64102,Kansas City Metro,Missouri,25,NA
2021-01-01,64102,Kansas City Metro,Missouri,25,NA
2021-01-02,64102,Kansas City Metro,Missouri,25,NA
2021-01-03,64102,Kansas City Metro,Missouri,25,NA
2021-01-04,64102,Kansas City Metro,Missouri,25,NA
2021-01-05,64102,Kansas City Metro,Missouri,25,NA
2021-01-06,64102,Kansas City Metro,Missouri,26,NA
2021-01-07,64102,Kansas City Metro,Missouri,26,NA
2021-01-08,64102,Kansas City Metro,Missouri,26,NA
2021-01-09,64102,Kansas City Metro,Missouri,26,NA
2020-12-14,64105,Kansas City Metro,Missouri,394,84.20602692883095
2020-12-15,64105,Kansas City Metro,Missouri,394,84.20602692883095
2020-12-16,64105,Kansas City Metro,Missouri,418,89.33532806155162
2020-12-17,64105,Kansas City Metro,Missouri,418,89.33532806155162
2020-12-18,64105,Kansas City Metro,Missouri,418,89.33532806155162
2020-12-19,64105,Kansas City Metro,Missouri,418,89.33532806155162
2020-12-20,64105,Kansas City Metro,Missouri,418,89.33532806155162
2020-12-21,64105,Kansas City Metro,Missouri,418,89.33532806155162
2020-12-22,64105,Kansas City Metro,Missouri,418,89.33532806155162
2020-12-23,64105,Kansas City Metro,Missouri,429,91.68625774738192
2020-12-24,64105,Kansas City Metro,Missouri,429,91.68625774738192
2020-12-25,64105,Kansas City Metro,Missouri,429,91.68625774738192
2020-12-26,64105,Kansas City Metro,Missouri,429,91.68625774738192
2020-12-27,64105,Kansas City Metro,Missouri,429,91.68625774738192
2020-12-28,64105,Kansas City Metro,Missouri,429,91.68625774738192
2020-12-29,64105,Kansas City Metro,Missouri,429,91.68625774738192
2020-12-30,64105,Kansas City Metro,Missouri,445,95.10579183586236
2020-12-31,64105,Kansas City Metro,Missouri,445,95.10579183586236
2021-01-01,64105,Kansas City Metro,Missouri,445,95.10579183586236
2021-01-02,64105,Kansas City Metro,Missouri,445,95.10579183586236
2021-01-03,64105,Kansas City Metro,Missouri,445,95.10579183586236
2021-01-04,64105,Kansas City Metro,Missouri,445,95.10579183586236
2021-01-05,64105,Kansas City Metro,Missouri,445,95.10579183586236
2021-01-06,64105,Kansas City Metro,Missouri,455,97.24300064116265
2021-01-07,64105,Kansas City Metro,Missouri,455,97.24300064116265
2021-01-08,64105,Kansas City Metro,Missouri,455,97.24300064116265
2021-01-09,64105,Kansas City Metro,Missouri,455,97.24300064116265
2020-12-14,64106,Kansas City Metro,Missouri,536,57.4737293587819
2020-12-15,64106,Kansas City Metro,Missouri,536,57.4737293587819
2020-12-16,64106,Kansas City Metro,Missouri,573,61.441132318250055
2020-12-17,64106,Kansas City Metro,Missouri,573,61.441132318250055
2020-12-18,64106,Kansas City Metro,Missouri,573,61.441132318250055
2020-12-19,64106,Kansas City Metro,Missouri,573,61.441132318250055
2020-12-20,64106,Kansas City Metro,Missouri,573,61.441132318250055
2020-12-21,64106,Kansas City Metro,Missouri,573,61.441132318250055
2020-12-22,64106,Kansas City Metro,Missouri,573,61.441132318250055
2020-12-23,64106,Kansas City Metro,Missouri,592,63.47844735149045
2020-12-24,64106,Kansas City Metro,Missouri,592,63.47844735149045
2020-12-25,64106,Kansas City Metro,Missouri,592,63.47844735149045
2020-12-26,64106,Kansas City Metro,Missouri,592,63.47844735149045
2020-12-27,64106,Kansas City Metro,Missouri,592,63.47844735149045
2020-12-28,64106,Kansas City Metro,Missouri,592,63.47844735149045
2020-12-29,64106,Kansas City Metro,Missouri,592,63.47844735149045
2020-12-30,64106,Kansas City Metro,Missouri,601,64.44349131460433
2020-12-31,64106,Kansas City Metro,Missouri,601,64.44349131460433
2021-01-01,64106,Kansas City Metro,Missouri,601,64.44349131460433
2021-01-02,64106,Kansas City Metro,Missouri,601,64.44349131460433
2021-01-03,64106,Kansas City Metro,Missouri,601,64.44349131460433
2021-01-04,64106,Kansas City Metro,Missouri,601,64.44349131460433
2021-01-05,64106,Kansas City Metro,Missouri,601,64.44349131460433
2021-01-06,64106,Kansas City Metro,Missouri,614,65.83744370576882
2021-01-07,64106,Kansas City Metro,Missouri,614,65.83744370576882
2021-01-08,64106,Kansas City Metro,Missouri,614,65.83744370576882
2021-01-09,64106,Kansas City Metro,Missouri,614,65.83744370576882
2020-12-14,64108,Kansas City Metro,Missouri,641,82.1900243620977
2020-12-15,64108,Kansas City Metro,Missouri,641,82.1900243620977
2020-12-16,64108,Kansas City Metro,Missouri,677,86.8060007693294
2020-12-17,64108,Kansas City Metro,Missouri,677,86.8060007693294
2020-12-18,64108,Kansas City Metro,Missouri,677,86.8060007693294
2020-12-19,64108,Kansas City Metro,Missouri,677,86.8060007693294
2020-12-20,64108,Kansas City Metro,Missouri,677,86.8060007693294
2020-12-21,64108,Kansas City Metro,Missouri,677,86.8060007693294
2020-12-22,64108,Kansas City Metro,Missouri,677,86.8060007693294
2020-12-23,64108,Kansas City Metro,Missouri,686,87.95999487113733
2020-12-24,64108,Kansas City Metro,Missouri,686,87.95999487113733
2020-12-25,64108,Kansas City Metro,Missouri,686,87.95999487113733
2020-12-26,64108,Kansas City Metro,Missouri,686,87.95999487113733
2020-12-27,64108,Kansas City Metro,Missouri,686,87.95999487113733
2020-12-28,64108,Kansas City Metro,Missouri,686,87.95999487113733
2020-12-29,64108,Kansas City Metro,Missouri,686,87.95999487113733
2020-12-30,64108,Kansas City Metro,Missouri,709,90.9090909090909
2020-12-31,64108,Kansas City Metro,Missouri,709,90.9090909090909
2021-01-01,64108,Kansas City Metro,Missouri,709,90.9090909090909
2021-01-02,64108,Kansas City Metro,Missouri,709,90.9090909090909
2021-01-03,64108,Kansas City Metro,Missouri,709,90.9090909090909
2021-01-04,64108,Kansas City Metro,Missouri,709,90.9090909090909
2021-01-05,64108,Kansas City Metro,Missouri,709,90.9090909090909
2021-01-06,64108,Kansas City Metro,Missouri,736,94.37107321451468
2021-01-07,64108,Kansas City Metro,Missouri,736,94.37107321451468
2021-01-08,64108,Kansas City Metro,Missouri,736,94.37107321451468
2021-01-09,64108,Kansas City Metro,Missouri,736,94.37107321451468
2020-12-14,64109,Kansas City Metro,Missouri,446,46.23198921944646
2020-12-15,64109,Kansas City Metro,Missouri,446,46.23198921944646
2020-12-16,64109,Kansas City Metro,Missouri,477,49.44542344770395
2020-12-17,64109,Kansas City Metro,Missouri,477,49.44542344770395
2020-12-18,64109,Kansas City Metro,Missouri,477,49.44542344770395
2020-12-19,64109,Kansas City Metro,Missouri,477,49.44542344770395
2020-12-20,64109,Kansas City Metro,Missouri,477,49.44542344770395
2020-12-21,64109,Kansas City Metro,Missouri,477,49.44542344770395
2020-12-22,64109,Kansas City Metro,Missouri,477,49.44542344770395
2020-12-23,64109,Kansas City Metro,Missouri,494,51.2076293148129
2020-12-24,64109,Kansas City Metro,Missouri,494,51.2076293148129
2020-12-25,64109,Kansas City Metro,Missouri,494,51.2076293148129
2020-12-26,64109,Kansas City Metro,Missouri,494,51.2076293148129
2020-12-27,64109,Kansas City Metro,Missouri,494,51.2076293148129
2020-12-28,64109,Kansas City Metro,Missouri,494,51.2076293148129
2020-12-29,64109,Kansas City Metro,Missouri,494,51.2076293148129
2020-12-30,64109,Kansas City Metro,Missouri,513,53.177153519228774
2020-12-31,64109,Kansas City Metro,Missouri,513,53.177153519228774
2021-01-01,64109,Kansas City Metro,Missouri,513,53.177153519228774
2021-01-02,64109,Kansas City Metro,Missouri,513,53.177153519228774
2021-01-03,64109,Kansas City Metro,Missouri,513,53.177153519228774
2021-01-04,64109,Kansas City Metro,Missouri,513,53.177153519228774
2021-01-05,64109,Kansas City Metro,Missouri,513,53.177153519228774
2021-01-06,64109,Kansas City Metro,Missouri,527,54.62838188037732
2021-01-07,64109,Kansas City Metro,Missouri,527,54.62838188037732
2021-01-08,64109,Kansas City Metro,Missouri,527,54.62838188037732
2021-01-09,64109,Kansas City Metro,Missouri,527,54.62838188037732
2020-12-14,64110,Kansas City Metro,Missouri,667,38.83325570563577
2020-12-15,64110,Kansas City Metro,Missouri,667,38.83325570563577
2020-12-16,64110,Kansas City Metro,Missouri,723,42.093619003260365
2020-12-17,64110,Kansas City Metro,Missouri,723,42.093619003260365
2020-12-18,64110,Kansas City Metro,Missouri,723,42.093619003260365
2020-12-19,64110,Kansas City Metro,Missouri,723,42.093619003260365
2020-12-20,64110,Kansas City Metro,Missouri,723,42.093619003260365
2020-12-21,64110,Kansas City Metro,Missouri,723,42.093619003260365
2020-12-22,64110,Kansas City Metro,Missouri,723,42.093619003260365
2020-12-23,64110,Kansas City Metro,Missouri,772,44.94643688868189
2020-12-24,64110,Kansas City Metro,Missouri,772,44.94643688868189
2020-12-25,64110,Kansas City Metro,Missouri,772,44.94643688868189
2020-12-26,64110,Kansas City Metro,Missouri,772,44.94643688868189
2020-12-27,64110,Kansas City Metro,Missouri,772,44.94643688868189
2020-12-28,64110,Kansas City Metro,Missouri,772,44.94643688868189
2020-12-29,64110,Kansas City Metro,Missouri,772,44.94643688868189
2020-12-30,64110,Kansas City Metro,Missouri,828,48.206800186306474
2020-12-31,64110,Kansas City Metro,Missouri,828,48.206800186306474
2021-01-01,64110,Kansas City Metro,Missouri,828,48.206800186306474
2021-01-02,64110,Kansas City Metro,Missouri,828,48.206800186306474
2021-01-03,64110,Kansas City Metro,Missouri,828,48.206800186306474
2021-01-04,64110,Kansas City Metro,Missouri,828,48.206800186306474
2021-01-05,64110,Kansas City Metro,Missouri,828,48.206800186306474
2021-01-06,64110,Kansas City Metro,Missouri,882,51.35072193758733
2021-01-07,64110,Kansas City Metro,Missouri,882,51.35072193758733
2021-01-08,64110,Kansas City Metro,Missouri,882,51.35072193758733
2021-01-09,64110,Kansas City Metro,Missouri,882,51.35072193758733
2020-12-14,64111,Kansas City Metro,Missouri,955,53.64867142295376
2020-12-15,64111,Kansas City Metro,Missouri,955,53.64867142295376
2020-12-16,64111,Kansas City Metro,Missouri,1012,56.850738722543674
2020-12-17,64111,Kansas City Metro,Missouri,1012,56.850738722543674
2020-12-18,64111,Kansas City Metro,Missouri,1012,56.850738722543674
2020-12-19,64111,Kansas City Metro,Missouri,1012,56.850738722543674
2020-12-20,64111,Kansas City Metro,Missouri,1012,56.850738722543674
2020-12-21,64111,Kansas City Metro,Missouri,1012,56.850738722543674
2020-12-22,64111,Kansas City Metro,Missouri,1012,56.850738722543674
2020-12-23,64111,Kansas City Metro,Missouri,1060,59.54721644851413
2020-12-24,64111,Kansas City Metro,Missouri,1060,59.54721644851413
2020-12-25,64111,Kansas City Metro,Missouri,1060,59.54721644851413
2020-12-26,64111,Kansas City Metro,Missouri,1060,59.54721644851413
2020-12-27,64111,Kansas City Metro,Missouri,1060,59.54721644851413
2020-12-28,64111,Kansas City Metro,Missouri,1060,59.54721644851413
2020-12-29,64111,Kansas City Metro,Missouri,1060,59.54721644851413
2020-12-30,64111,Kansas City Metro,Missouri,1098,61.68192798157407
2020-12-31,64111,Kansas City Metro,Missouri,1098,61.68192798157407
2021-01-01,64111,Kansas City Metro,Missouri,1098,61.68192798157407
2021-01-02,64111,Kansas City Metro,Missouri,1098,61.68192798157407
2021-01-03,64111,Kansas City Metro,Missouri,1098,61.68192798157407
2021-01-04,64111,Kansas City Metro,Missouri,1098,61.68192798157407
2021-01-05,64111,Kansas City Metro,Missouri,1098,61.68192798157407
2021-01-06,64111,Kansas City Metro,Missouri,1144,64.26605246896241
2021-01-07,64111,Kansas City Metro,Missouri,1144,64.26605246896241
2021-01-08,64111,Kansas City Metro,Missouri,1144,64.26605246896241
2021-01-09,64111,Kansas City Metro,Missouri,1144,64.26605246896241
2020-12-14,64112,Kansas City Metro,Missouri,439,52.56226053639847
2020-12-15,64112,Kansas City Metro,Missouri,439,52.56226053639847
2020-12-16,64112,Kansas City Metro,Missouri,473,56.633141762452105
2020-12-17,64112,Kansas City Metro,Missouri,473,56.633141762452105
2020-12-18,64112,Kansas City Metro,Missouri,473,56.633141762452105
2020-12-19,64112,Kansas City Metro,Missouri,473,56.633141762452105
2020-12-20,64112,Kansas City Metro,Missouri,473,56.633141762452105
2020-12-21,64112,Kansas City Metro,Missouri,473,56.633141762452105
2020-12-22,64112,Kansas City Metro,Missouri,473,56.633141762452105
2020-12-23,64112,Kansas City Metro,Missouri,500,59.865900383141764
2020-12-24,64112,Kansas City Metro,Missouri,500,59.865900383141764
2020-12-25,64112,Kansas City Metro,Missouri,500,59.865900383141764
2020-12-26,64112,Kansas City Metro,Missouri,500,59.865900383141764
2020-12-27,64112,Kansas City Metro,Missouri,500,59.865900383141764
2020-12-28,64112,Kansas City Metro,Missouri,500,59.865900383141764
2020-12-29,64112,Kansas City Metro,Missouri,500,59.865900383141764
2020-12-30,64112,Kansas City Metro,Missouri,520,62.26053639846743
2020-12-31,64112,Kansas City Metro,Missouri,520,62.26053639846743
2021-01-01,64112,Kansas City Metro,Missouri,520,62.26053639846743
2021-01-02,64112,Kansas City Metro,Missouri,520,62.26053639846743
2021-01-03,64112,Kansas City Metro,Missouri,520,62.26053639846743
2021-01-04,64112,Kansas City Metro,Missouri,520,62.26053639846743
2021-01-05,64112,Kansas City Metro,Missouri,520,62.26053639846743
2021-01-06,64112,Kansas City Metro,Missouri,549,65.73275862068965
2021-01-07,64112,Kansas City Metro,Missouri,549,65.73275862068965
2021-01-08,64112,Kansas City Metro,Missouri,549,65.73275862068965
2021-01-09,64112,Kansas City Metro,Missouri,549,65.73275862068965
2020-12-14,64113,Kansas City Metro,Missouri,410,34.20086753420087
2020-12-15,64113,Kansas City Metro,Missouri,410,34.20086753420087
2020-12-16,64113,Kansas City Metro,Missouri,448,37.3707040373707
2020-12-17,64113,Kansas City Metro,Missouri,448,37.3707040373707
2020-12-18,64113,Kansas City Metro,Missouri,448,37.3707040373707
2020-12-19,64113,Kansas City Metro,Missouri,448,37.3707040373707
2020-12-20,64113,Kansas City Metro,Missouri,448,37.3707040373707
2020-12-21,64113,Kansas City Metro,Missouri,448,37.3707040373707
2020-12-22,64113,Kansas City Metro,Missouri,448,37.3707040373707
2020-12-23,64113,Kansas City Metro,Missouri,466,38.8722055388722
2020-12-24,64113,Kansas City Metro,Missouri,466,38.8722055388722
2020-12-25,64113,Kansas City Metro,Missouri,466,38.8722055388722
2020-12-26,64113,Kansas City Metro,Missouri,466,38.8722055388722
2020-12-27,64113,Kansas City Metro,Missouri,466,38.8722055388722
2020-12-28,64113,Kansas City Metro,Missouri,466,38.8722055388722
2020-12-29,64113,Kansas City Metro,Missouri,466,38.8722055388722
2020-12-30,64113,Kansas City Metro,Missouri,499,41.62495829162496
2020-12-31,64113,Kansas City Metro,Missouri,499,41.62495829162496
2021-01-01,64113,Kansas City Metro,Missouri,499,41.62495829162496
2021-01-02,64113,Kansas City Metro,Missouri,499,41.62495829162496
2021-01-03,64113,Kansas City Metro,Missouri,499,41.62495829162496
2021-01-04,64113,Kansas City Metro,Missouri,499,41.62495829162496
2021-01-05,64113,Kansas City Metro,Missouri,499,41.62495829162496
2021-01-06,64113,Kansas City Metro,Missouri,523,43.626960293626965
2021-01-07,64113,Kansas City Metro,Missouri,523,43.626960293626965
2021-01-08,64113,Kansas City Metro,Missouri,523,43.626960293626965
2021-01-09,64113,Kansas City Metro,Missouri,523,43.626960293626965
2020-12-14,64114,Kansas City Metro,Missouri,968,39.6640032780168
2020-12-15,64114,Kansas City Metro,Missouri,968,39.6640032780168
2020-12-16,64114,Kansas City Metro,Missouri,1055,43.22884654783856
2020-12-17,64114,Kansas City Metro,Missouri,1055,43.22884654783856
2020-12-18,64114,Kansas City Metro,Missouri,1055,43.22884654783856
2020-12-19,64114,Kansas City Metro,Missouri,1055,43.22884654783856
2020-12-20,64114,Kansas City Metro,Missouri,1055,43.22884654783856
2020-12-21,64114,Kansas City Metro,Missouri,1055,43.22884654783856
2020-12-22,64114,Kansas City Metro,Missouri,1055,43.22884654783856
2020-12-23,64114,Kansas City Metro,Missouri,1131,46.34296250768285
2020-12-24,64114,Kansas City Metro,Missouri,1131,46.34296250768285
2020-12-25,64114,Kansas City Metro,Missouri,1131,46.34296250768285
2020-12-26,64114,Kansas City Metro,Missouri,1131,46.34296250768285
2020-12-27,64114,Kansas City Metro,Missouri,1131,46.34296250768285
2020-12-28,64114,Kansas City Metro,Missouri,1131,46.34296250768285
2020-12-29,64114,Kansas City Metro,Missouri,1131,46.34296250768285
2020-12-30,64114,Kansas City Metro,Missouri,1201,49.21122720753944
2020-12-31,64114,Kansas City Metro,Missouri,1201,49.21122720753944
2021-01-01,64114,Kansas City Metro,Missouri,1201,49.21122720753944
2021-01-02,64114,Kansas City Metro,Missouri,1201,49.21122720753944
2021-01-03,64114,Kansas City Metro,Missouri,1201,49.21122720753944
2021-01-04,64114,Kansas City Metro,Missouri,1201,49.21122720753944
2021-01-05,64114,Kansas City Metro,Missouri,1201,49.21122720753944
2021-01-06,64114,Kansas City Metro,Missouri,1256,51.46486375742676
2021-01-07,64114,Kansas City Metro,Missouri,1256,51.46486375742676
2021-01-08,64114,Kansas City Metro,Missouri,1256,51.46486375742676
2021-01-09,64114,Kansas City Metro,Missouri,1256,51.46486375742676
2020-12-14,64116,Kansas City Metro,Missouri,848,54.442732408834104
2020-12-15,64116,Kansas City Metro,Missouri,851,54.63533641499743
2020-12-16,64116,Kansas City Metro,Missouri,905,58.102208525937336
2020-12-17,64116,Kansas City Metro,Missouri,908,58.29481253210067
2020-12-18,64116,Kansas City Metro,Missouri,910,58.423215202876214
2020-12-19,64116,Kansas City Metro,Missouri,910,58.423215202876214
2020-12-20,64116,Kansas City Metro,Missouri,910,58.423215202876214
2020-12-21,64116,Kansas City Metro,Missouri,918,58.93682588597843
2020-12-22,64116,Kansas City Metro,Missouri,921,59.12942989214175
2020-12-23,64116,Kansas City Metro,Missouri,975,62.59630200308167
2020-12-24,64116,Kansas City Metro,Missouri,975,62.59630200308167
2020-12-25,64116,Kansas City Metro,Missouri,975,62.59630200308167
2020-12-26,64116,Kansas City Metro,Missouri,975,62.59630200308167
2020-12-27,64116,Kansas City Metro,Missouri,975,62.59630200308167
2020-12-28,64116,Kansas City Metro,Missouri,981,62.98151001540832
2020-12-29,64116,Kansas City Metro,Missouri,985,63.238315356959426
2020-12-30,64116,Kansas City Metro,Missouri,1026,65.87057010785824
2020-12-31,64116,Kansas City Metro,Missouri,1026,65.87057010785824
2021-01-01,64116,Kansas City Metro,Missouri,1026,65.87057010785824
2021-01-02,64116,Kansas City Metro,Missouri,1026,65.87057010785824
2021-01-03,64116,Kansas City Metro,Missouri,1026,65.87057010785824
2021-01-04,64116,Kansas City Metro,Missouri,1034,66.38418079096046
2021-01-05,64116,Kansas City Metro,Missouri,1035,66.44838212634822
2021-01-06,64116,Kansas City Metro,Missouri,1096,70.36466358500257
2021-01-07,64116,Kansas City Metro,Missouri,1096,70.36466358500257
2021-01-08,64116,Kansas City Metro,Missouri,1096,70.36466358500257
2021-01-09,64116,Kansas City Metro,Missouri,1096,70.36466358500257
2020-12-14,64117,Kansas City Metro,Missouri,681,46.411776732774484
2020-12-15,64117,Kansas City Metro,Missouri,681,46.411776732774484
2020-12-16,64117,Kansas City Metro,Missouri,728,49.61493900361208
2020-12-17,64117,Kansas City Metro,Missouri,728,49.61493900361208
2020-12-18,64117,Kansas City Metro,Missouri,728,49.61493900361208
2020-12-19,64117,Kansas City Metro,Missouri,728,49.61493900361208
2020-12-20,64117,Kansas City Metro,Missouri,728,49.61493900361208
2020-12-21,64117,Kansas City Metro,Missouri,728,49.61493900361208
2020-12-22,64117,Kansas City Metro,Missouri,729,49.683091392353305
2020-12-23,64117,Kansas City Metro,Missouri,794,54.11299666053295
2020-12-24,64117,Kansas City Metro,Missouri,794,54.11299666053295
2020-12-25,64117,Kansas City Metro,Missouri,794,54.11299666053295
2020-12-26,64117,Kansas City Metro,Missouri,794,54.11299666053295
2020-12-27,64117,Kansas City Metro,Missouri,794,54.11299666053295
2020-12-28,64117,Kansas City Metro,Missouri,795,54.18114904927418
2020-12-29,64117,Kansas City Metro,Missouri,795,54.18114904927418
2020-12-30,64117,Kansas City Metro,Missouri,834,56.83909221018197
2020-12-31,64117,Kansas City Metro,Missouri,834,56.83909221018197
2021-01-01,64117,Kansas City Metro,Missouri,834,56.83909221018197
2021-01-02,64117,Kansas City Metro,Missouri,834,56.83909221018197
2021-01-03,64117,Kansas City Metro,Missouri,834,56.83909221018197
2021-01-04,64117,Kansas City Metro,Missouri,835,56.90724459892319
2021-01-05,64117,Kansas City Metro,Missouri,835,56.90724459892319
