report_date,geoid,county,state,first_dose,first_dose_rate,second_dose,second_dose_rate,total_dose,total_dose_rate,prior_week_dose,prior_week_rate
2021-02-27,29031,Cape Girardeau,Missouri,14065,179.19251888751577,10501,133.78603916372577,24566,312.9785580512415,2633,33.54524722579659
2021-02-27,29033,Carroll,Missouri,1678,191.09440838173327,763,86.89215351326727,2441,277.9865618950006,341,38.833845803439246
2021-02-27,29035,Carter,Missouri,809,131.6089149178461,492,80.03904343582235,1301,211.64795835366846,144,23.42606149341142
2021-02-27,29037,Cass,Missouri,10207,98.52601909321699,4730,45.657692790331765,14937,144.18371188354877,2315,22.346206936494298
2021-02-27,29039,Cedar,Missouri,1319,93.92579933062736,650,46.28640603859574,1969,140.2122053692231,262,18.656982126326284
2021-02-27,29041,Chariton,Missouri,1182,157.95803821996526,396,52.919951890952824,1578,210.87799011091806,269,35.94814913804624
2021-02-27,29043,Christian,Missouri,9428,110.06560975040276,4843,56.53879380793388,14271,166.60440355833663,1549,18.08354152560181
2021-02-27,29045,Clark,Missouri,654,96.47440625460982,171,25.224959433544772,825,121.69936568815459,143,21.094556719280128
2021-02-27,29047,Clay,Missouri,29493,121.61259463293143,13655,56.3055633442742,43148,177.91815797720562,5692,23.47061637170331
2021-02-27,29049,Clinton,Missouri,2676,130.53658536585365,1246,60.78048780487805,3922,191.3170731707317,455,22.195121951219512
2021-02-27,29051,Cole,Missouri,12505,162.98893421790075,8387,109.31532917117423,20892,272.304263389075,3065,39.94890710738631
2021-02-27,29053,Cooper,Missouri,2628,148.81087202718007,1848,104.64326160815402,4476,253.4541336353341,1176,66.5911664779162
2021-02-27,29055,Crawford,Missouri,1810,74.9358284342138,605,25.047611161712346,2415,99.98343959592613,359,14.862962656288813
2021-02-27,29057,Dade,Missouri,993,131.03721298495645,557,73.50224333597255,1550,204.53945632092902,366,48.29770387965162
2021-02-27,29059,Dallas,Missouri,1617,97.30998375157971,481,28.946259854366012,2098,126.25624360594573,278,16.729854967804055
2021-02-27,29061,Daviess,Missouri,930,112.11573236889693,346,41.71187462326703,1276,153.82760699216396,95,11.452682338758288
2021-02-27,29063,DeKalb,Missouri,977,77.99776464952899,510,40.71531215072649,1487,118.71307680025548,320,25.546862525946032
2021-02-27,29065,Dent,Missouri,1739,111.86876809263428,484,31.135413316178838,2223,143.00418140881314,181,11.643615310389192
2021-02-27,29067,Douglas,Missouri,1136,85.37501878851646,381,28.633699083120398,1517,114.00871787163686,173,13.00165338944837
2021-02-27,29069,Dunklin,Missouri,2389,79.56172777833282,1085,36.134145935324874,3474,115.6958737136577,444,14.786691977220501
2021-02-27,29071,Franklin,Missouri,11840,114.73868845151225,5342,51.76808054966034,17182,166.5067690011726,2268,21.978660929732243
2021-02-27,29073,Gasconade,Missouri,2714,184.4877982462103,1671,113.58847121201822,4385,298.0762694582285,1229,83.54292706138264
2021-02-27,29075,Gentry,Missouri,1154,174.42563482466747,828,125.15114873035066,1982,299.57678355501815,437,66.05199516324063
2021-02-27,29077,Greene,Missouri,33858,116.85003934344759,17117,59.07384143900385,50975,175.92388078245145,5236,18.070376454672207
2021-02-27,29079,Grundy,Missouri,1237,123.79903923138511,504,50.44035228182546,1741,174.2393915132106,318,31.82546036829464
2021-02-27,29081,Harrison,Missouri,1062,125.07360734895772,568,66.89435873277588,1630,191.9679660817336,346,40.749028382993764
2021-02-27,29083,Henry,Missouri,3408,156.7977915804003,1787,82.21762134805613,5195,239.0154129284564,348,16.01104209799862
2021-02-27,29085,Hickory,Missouri,1696,180.34878774989366,793,84.32581880051042,2489,264.67460655040406,443,47.10761378136963
2021-02-27,29087,Holt,Missouri,659,148.69133574007222,503,113.4927797833935,1162,262.1841155234657,194,43.772563176895304
2021-02-27,29089,Howard,Missouri,1685,167.52833565321137,370,36.78663750248558,2055,204.31497315569698,254,25.253529528733345
2021-02-27,29091,Howell,Missouri,4293,107.04667863554758,1176,29.323758228605627,5469,136.3704368641532,590,14.711749451426291
2021-02-27,29093,Iron,Missouri,1251,123.08146399055491,455,44.76584022038568,1706,167.84730421094056,456,44.8642266824085
2021-02-27,29095,Jackson,Missouri,70363,101.06489939903707,37438,53.77354154457812,107801,154.8384409436152,16793,24.120387925586314
2021-02-27,29097,Jasper,Missouri,15099,125.9089392928619,7188,59.93995997331554,22287,185.84889926617745,2909,24.25783855903936
2021-02-27,29099,Jefferson,Missouri,17818,79.56204705493612,9882,44.12572393068127,27700,123.68777098561739,4072,18.1825488611348
2021-02-27,29101,Johnson,Missouri,4063,75.68644983420886,2571,47.89314854141053,6634,123.57959837561938,1080,20.118475466636863
2021-02-27,29103,Knox,Missouri,704,178.3633139092982,444,112.49049911325056,1148,290.85381302254876,119,30.14948061819103
2021-02-27,29105,Laclede,Missouri,3908,109.98846078072668,1418,39.9088120233036,5326,149.89727280403028,1492,41.991500379949905
2021-02-27,29107,Lafayette,Missouri,4278,131.23907108016076,2098,64.36175108138787,6376,195.60082216154862,836,25.64653188943768
2021-02-27,29109,Lawrence,Missouri,2804,73.39545597319652,1066,27.902837399225213,3870,101.29829337242172,628,16.438069312113914
2021-02-27,29111,Lewis,Missouri,1362,136.815670517328,674,67.70467101958815,2036,204.5203415369161,166,16.675037669512808
2021-02-27,29113,Lincoln,Missouri,4880,86.4068558882377,3057,54.12822919064398,7937,140.53508507888165,2111,37.37804770083397
2021-02-27,29115,Linn,Missouri,2182,180.13704284652852,1508,124.4943449186824,3690,304.63138776521095,1128,93.12309089408075
2021-02-27,29117,Livingston,Missouri,2604,172.15390717969058,986,65.18577284146502,3590,237.33968002115563,691,45.68293005421129
2021-02-27,29121,Macon,Missouri,2121,139.54865451674453,1034,68.03079149944075,3155,207.57944601618527,523,34.410158563063355
2021-02-27,29123,Madison,Missouri,1357,111.42129895722144,693,56.90122341735775,2050,168.3225223745792,286,23.48304458494129
2021-02-27,29125,Maries,Missouri,1031,117.11916392139044,505,57.366806770419174,1536,174.4859706918096,137,15.562876292173122
2021-02-27,29127,Marion,Missouri,4446,155.41107382550334,3062,107.03299776286354,7508,262.4440715883669,208,7.27069351230425
2021-02-27,29119,McDonald,Missouri,1489,65.35861645158458,773,33.930295847598984,2262,99.28891229918356,442,19.401281713633573
2021-02-27,29129,Mercer,Missouri,412,113.06256860592755,97,26.619099890230515,509,139.68166849615807,51,13.995609220636663
2021-02-27,29131,Miller,Missouri,2345,93.05186302130868,1087,43.133208999642875,3432,136.18507202095154,505,20.038887345740246
2021-02-27,29133,Mississippi,Missouri,1799,132.53278326211876,835,61.5146603801385,2634,194.04744364225726,261,19.227935759540298
2021-02-27,29135,Moniteau,Missouri,1969,122.70970958494328,1136,70.79646017699115,3105,193.50616976193444,474,29.54007229216004
2021-02-27,29137,Monroe,Missouri,1562,181.01749913083788,881,102.09757793487078,2443,283.11507706570865,228,26.422528682350215
2021-02-27,29139,Montgomery,Missouri,1885,164.09854618264126,634,55.19282667363106,2519,219.29137285627232,326,28.37990772177244
2021-02-27,29141,Morgan,Missouri,2834,139.80563366385476,983,48.492920921513495,3817,188.29855458536827,715,35.272063539045924
2021-02-27,29143,New Madrid,Missouri,1999,113.83826879271071,987,56.20728929384966,2986,170.04555808656036,374,21.29840546697039
2021-02-27,29145,Newton,Missouri,3655,62.82227569611551,1446,24.853901684427637,5101,87.67617738054315,859,14.764523891371605
2021-02-27,29147,Nodaway,Missouri,3669,164.09499530390448,2364,105.72923654904065,6033,269.8242318529451,221,9.88416297687732
2021-02-27,29149,Oregon,Missouri,820,77.01700009392317,196,18.408941485864563,1016,95.42594157978773,108,10.14370245139476
2021-02-27,29151,Osage,Missouri,1627,119.50055086301872,811,59.56665442526625,2438,179.06720528828498,596,43.77524788835842
2021-02-27,29153,Ozark,Missouri,879,95.47083740632127,100,10.861301183881828,979,106.3321385902031,195,21.179537308569568
2021-02-27,29155,Pemiscot,Missouri,1101,66.07453639800757,489,29.34645622036848,1590,95.42099261837605,402,24.125307567664887
2021-02-27,29157,Perry,Missouri,2602,135.58438851544997,1806,94.10661247459747,4408,229.6910009900474,1086,56.58902610598719
2021-02-27,29159,Pettis,Missouri,6260,147.7983709125251,4043,95.45508204462283,10303,243.2534529571479,1958,46.22830834612206
2021-02-27,29161,Phelps,Missouri,6250,140.04033161550527,2737,61.32646202106207,8987,201.36679363656734,526,11.785794308760924
2021-02-27,29163,Pike,Missouri,2161,117.09563803847196,982,53.210512056353295,3143,170.30615009482526,376,20.373882416689245
2021-02-27,29165,Platte,Missouri,11567,114.8864742456447,5519,54.816153830873446,17086,169.70262807651815,2518,25.009435648874675
2021-02-27,29167,Polk,Missouri,3417,107.62882701272521,1827,57.546932090210404,5244,165.17575910293561,603,18.993322414010333
2021-02-27,29169,Pulaski,Missouri,2495,47.591797806390076,1461,27.86838340486409,3956,75.46018121125417,643,12.265140677157845
2021-02-27,29171,Putnam,Missouri,474,99.14243882033047,192,40.158962560133865,666,139.30140138046434,79,16.523739803388413
2021-02-27,29173,Ralls,Missouri,1115,108.95055696697284,718,70.15829587649013,1833,179.10885284346298,116,11.334766464725424
2021-02-27,29175,Randolph,Missouri,2662,107.00217059249135,865,34.76967601897259,3527,141.77184661146393,309,12.42061258943645
2021-02-27,29177,Ray,Missouri,2116,92.50273224043715,1120,48.96174863387978,3236,141.46448087431693,416,18.185792349726775
2021-02-27,29179,Reynolds,Missouri,536,85.21462639109697,87,13.831478537360889,623,99.04610492845788,106,16.85214626391097
2021-02-27,29181,Ripley,Missouri,1418,104.51831650328002,722,53.21736566669124,2140,157.73568216997126,146,10.761406353652244
2021-02-27,29195,Saline,Missouri,4146,180.4491643454039,1719,74.81720055710306,5865,255.26636490250698,991,43.13196378830084
2021-02-27,29197,Schuyler,Missouri,443,97.25576289791438,100,21.953896816684964,543,119.20965971459935,78,17.124039517014268
2021-02-27,29199,Scotland,Missouri,666,135.86291309669522,216,44.063647490820074,882,179.9265605875153,10,2.039983680130559
2021-02-27,29201,Scott,Missouri,6853,177.38720782750497,4509,116.71369036833795,11362,294.10089819584294,1227,31.76041208293428
2021-02-27,29203,Shannon,Missouri,703,85.55433856638676,149,18.133138615066326,852,103.68747718145309,84,10.22270901788974
2021-02-27,29205,Shelby,Missouri,1280,212.87211042740728,830,138.03425910527193,2110,350.90636953267915,87,14.468651255612839
2021-02-27,29183,St. Charles,Missouri,42318,107.32709427071445,23630,59.93050800172462,65948,167.25760227243907,12554,31.839508990844305
2021-02-27,29185,St. Clair,Missouri,991,105.76307363927428,479,51.12059765208111,1470,156.8836712913554,157,16.755602988260407
2021-02-27,29187,St. Francois,Missouri,8290,124.39415992677401,3552,53.29892111699654,11842,177.69308104377055,1510,22.658043605479946
2021-02-27,29189,St. Louis,Missouri,121871,122.24764499422722,68809,69.02165572127726,190680,191.26930071550447,35943,36.05408262857865
2021-02-27,29510,St. Louis City,Missouri,26846,87.11312440374594,16869,54.738556789346276,43715,141.85168119309222,6661,21.614412637016752
2021-02-27,29186,Ste. Genevieve,Missouri,2657,148.8682205289108,1037,58.10174809502465,3694,206.96996862393547,649,36.362617660242044
2021-02-27,29207,Stoddard,Missouri,3450,117.43881267658372,2069,70.4292473703918,5519,187.86806004697553,975,33.18922966946931
2021-02-27,29209,Stone,Missouri,3655,115.60967894986557,970,30.68163846275502,4625,146.29131741262057,909,28.752174600664244
2021-02-27,29211,Sullivan,Missouri,818,130.94285256923325,202,32.33552105010405,1020,163.2783736193373,87,13.92668480870818
2021-02-27,29213,Taney,Missouri,4754,86.2575752077512,2040,37.014188772362736,6794,123.27176398011395,1253,22.734695358711036
2021-02-27,29215,Texas,Missouri,2131,83.2291829401656,451,17.61443524449305,2582,100.84361818465865,296,11.560693641618496
2021-02-27,29217,Vernon,Missouri,1952,94.78028647730032,853,41.41781985918912,2805,136.19810633648945,256,12.430201505219713
2021-02-27,29219,Warren,Missouri,2795,81.12501088439323,1361,39.50309116767771,4156,120.62810205207093,964,27.980146866746
2021-02-27,29221,Washington,Missouri,2363,95.05229283990346,1116,44.89139179404666,3479,139.9436846339501,334,13.43523732904264
2021-02-27,29223,Wayne,Missouri,1511,114.51307313376279,531,40.24251610458507,2042,154.75558923834788,549,41.60666919287609
2021-02-27,29225,Webster,Missouri,4173,107.95498641831587,1453,37.58892769370069,5626,145.54391411201655,435,11.25339542103221
2021-02-27,29227,Worth,Missouri,396,195.36260483473114,236,116.42821904292057,632,311.79082387765175,136,67.09422792303897
2021-02-27,29229,Wright,Missouri,1662,91.30363126957094,457,25.105751799153985,2119,116.40938306872494,354,19.44734384442125
