report_date,geoid,short_name,full_name,cases,case_rate,new_cases,case_avg,case_avg_rate,deaths,mortality_rate,new_deaths,deaths_avg,case_fatality_rate
2021-06-16,27900,Joplin,"Joplin, MO Metro Area",25725,144.97858431018938,138,54.42857142857143,30.674352698698957,389,2.1922903516681695,0,0,1.5121477162293488
2021-06-17,27900,Joplin,"Joplin, MO Metro Area",25779,145.28291253381425,54,56.42857142857143,31.80149426768002,389,2.1922903516681695,0,0,1.50898017766399
2021-06-18,27900,Joplin,"Joplin, MO Metro Area",25841,145.63232642019838,62,56.42857142857143,31.80149426768002,389,2.1922903516681695,0,0,1.505359699702024
2021-06-19,27900,Joplin,"Joplin, MO Metro Area",25860,145.7394048692516,19,55.142857142857146,31.076903259049338,389,2.1922903516681695,0,0,1.5042536736272234
2021-06-20,27900,Joplin,"Joplin, MO Metro Area",25893,145.92538322813346,33,57.42857142857143,32.36506505217056,389,2.1922903516681695,0,0,1.502336538832889
2021-06-21,27900,Joplin,"Joplin, MO Metro Area",25904,145.9873760144274,11,56,31.55996393146979,389,2.1922903516681695,0,0,1.5016985793699815
2021-06-22,27900,Joplin,"Joplin, MO Metro Area",26000,146.52840396753834,96,59,33.25067628494139,389,2.1922903516681695,0,0,1.4961538461538462
2021-06-23,27900,Joplin,"Joplin, MO Metro Area",26151,147.37939585211905,151,60.857142857142854,34.29730774185237,389,2.1922903516681695,0,0,1.4875148177889947
2021-06-24,27900,Joplin,"Joplin, MO Metro Area",26276,148.08385933273217,125,71,40.01352569882778,391,2.2035617673579804,2,0.2857142857142857,1.4880499314964226
2021-06-25,27900,Joplin,"Joplin, MO Metro Area",26360,148.55725879170421,84,74.14285714285714,41.78474816436945,391,2.2035617673579804,0,0.2857142857142857,1.4833080424886191
2021-06-26,27900,Joplin,"Joplin, MO Metro Area",26451,149.07010820559063,91,84.42857142857143,47.58147623341492,391,2.2035617673579804,0,0.2857142857142857,1.4782049827983819
2021-06-27,27900,Joplin,"Joplin, MO Metro Area",26494,149.31244364292155,43,85.85714285714286,48.38657735411568,391,2.2035617673579804,0,0.2857142857142857,1.4758058428323393
2021-06-28,27900,Joplin,"Joplin, MO Metro Area",26518,149.44770063119927,24,87.71428571428571,49.43320881102666,391,2.2035617673579804,0,0.2857142857142857,1.474470171204465
2021-06-29,27900,Joplin,"Joplin, MO Metro Area",26619,150.0169071235347,101,88.42857142857143,49.835759371377044,394,2.220468890892696,3,0.7142857142857143,1.4801457605469777
2021-06-30,27900,Joplin,"Joplin, MO Metro Area",26837,151.24549143372406,218,98,55.22993688007213,394,2.220468890892696,0,0.7142857142857143,1.4681223683720237
2021-07-01,27900,Joplin,"Joplin, MO Metro Area",27013,152.2373760144274,176,105.28571428571429,59.33595259564601,394,2.220468890892696,0,0.42857142857142855,1.4585569910783696
2021-07-02,27900,Joplin,"Joplin, MO Metro Area",27098,152.71641118124438,85,105.42857142857143,59.41646270771609,394,2.220468890892696,0,0.42857142857142855,1.4539818436785001
2021-07-03,27900,Joplin,"Joplin, MO Metro Area",27108,152.7727682596934,10,93.85714285714286,52.89514363003994,397,2.237376014427412,3,0.8571428571428571,1.4645123210860262
2021-07-04,27900,Joplin,"Joplin, MO Metro Area",27202,153.3025247971145,94,101.14285714285714,57.001159345613814,397,2.237376014427412,0,0.8571428571428571,1.4594515109183148
2021-07-05,27900,Joplin,"Joplin, MO Metro Area",27247,153.55613165013526,45,104.14285714285714,58.691871699085404,397,2.237376014427412,0,0.8571428571428571,1.4570411421440892
2021-07-06,27900,Joplin,"Joplin, MO Metro Area",27278,153.73083859332732,31,94.14285714285714,53.056163854180085,397,2.237376014427412,0,0.42857142857142855,1.4553852921768458
2021-07-07,27900,Joplin,"Joplin, MO Metro Area",27592,155.5004508566276,314,107.85714285714286,60.785134612907385,401,2.2599188458070336,4,1,1.4533198028414032
2021-07-08,27900,Joplin,"Joplin, MO Metro Area",27732,156.28944995491435,140,102.71428571428571,57.88677057838465,401,2.2599188458070336,0,1,1.4459829799509594
2021-07-09,27900,Joplin,"Joplin, MO Metro Area",27904,157.25879170423806,172,115.14285714285714,64.89115032848126,401,2.2599188458070336,0,1,1.4370699541284404
2021-07-10,27900,Joplin,"Joplin, MO Metro Area",27979,157.68146979260595,75,124.42857142857143,70.1243076130362,401,2.2599188458070336,0,0.5714285714285714,1.43321777047071
2021-07-11,27900,Joplin,"Joplin, MO Metro Area",28028,157.95761947700632,49,118,66.50135256988278,401,2.2599188458070336,0,0.5714285714285714,1.4307121449978593
2021-07-12,27900,Joplin,"Joplin, MO Metro Area",28038,158.01397655545537,10,113,63.68349864743012,401,2.2599188458070336,0,0.5714285714285714,1.4302018688922178
2021-07-13,27900,Joplin,"Joplin, MO Metro Area",28191,158.87623985572588,153,130.42857142857142,73.50573231997939,407,2.293733092876465,6,1.4285714285714286,1.443723174062644
2021-07-14,27900,Joplin,"Joplin, MO Metro Area",28430,160.22317403065824,239,119.71428571428571,67.46747391472368,408,2.299368800721371,1,1,1.4351037636299684
2021-07-15,27900,Joplin,"Joplin, MO Metro Area",28641,161.41230838593327,211,129.85714285714286,73.18369187169908,409,2.3050045085662756,1,1.1428571428571428,1.4280227645682761
2021-07-16,27900,Joplin,"Joplin, MO Metro Area",28784,162.21821460775473,143,125.71428571428571,70.84889862166688,409,2.3050045085662756,0,1.1428571428571428,1.420928293496387
2021-07-17,27900,Joplin,"Joplin, MO Metro Area",28891,162.82123534715961,107,130.28571428571428,73.42522220790931,409,2.3050045085662756,0,1.1428571428571428,1.4156657782700495
2021-07-18,27900,Joplin,"Joplin, MO Metro Area",28928,163.0297565374211,37,128.57142857142858,72.45910086306841,409,2.3050045085662756,0,1.1428571428571428,1.4138550884955752
2021-07-19,27900,Joplin,"Joplin, MO Metro Area",28946,163.1311992786294,18,129.71428571428572,73.10318175962902,409,2.3050045085662756,0,1.1428571428571428,1.412975886132799
2021-07-20,27900,Joplin,"Joplin, MO Metro Area",29080,163.8863841298467,134,127,71.57348963029756,414,2.3331830477908024,5,1,1.423658872077029
2021-07-21,27900,Joplin,"Joplin, MO Metro Area",29461,166.03358881875562,381,147.28571428571428,83.00592554424836,414,2.3331830477908024,0,0.8571428571428571,1.4052476154916669
2021-07-22,27900,Joplin,"Joplin, MO Metro Area",29599,166.81131650135256,138,136.85714285714286,77.12868736313281,415,2.338818755635708,1,0.8571428571428571,1.4020743944052163
2021-07-23,27900,Joplin,"Joplin, MO Metro Area",29729,167.54395852119026,130,135,76.08205590622183,415,2.338818755635708,0,0.8571428571428571,1.3959433549732585
2021-07-24,27900,Joplin,"Joplin, MO Metro Area",29857,168.26532912533816,128,138,77.77276825969341,415,2.338818755635708,0,0.8571428571428571,1.3899588036306394
2021-07-25,27900,Joplin,"Joplin, MO Metro Area",29889,168.44567177637512,32,137.28571428571428,77.37021769934303,415,2.338818755635708,0,0.8571428571428571,1.3884706748302051
2021-07-26,27900,Joplin,"Joplin, MO Metro Area",29906,168.5414788097385,17,137.14285714285714,77.28970758727296,415,2.338818755635708,0,0.8571428571428571,1.3876814017254062
2021-07-27,27900,Joplin,"Joplin, MO Metro Area",30053,169.3699278629396,147,139,78.33633904418394,418,2.355725879170424,3,0.5714285714285714,1.3908761188566865
2021-07-28,27900,Joplin,"Joplin, MO Metro Area",30394,171.2917042380523,341,133.28571428571428,75.1159345613809,422,2.3782687105500453,4,1.1428571428571428,1.388431927354083
2021-07-29,27900,Joplin,"Joplin, MO Metro Area",30494,171.85527502254283,100,127.85714285714286,72.05655030271802,422,2.3782687105500453,0,1,1.3838787958286878
2021-07-30,27900,Joplin,"Joplin, MO Metro Area",30655,172.7626239855726,161,132.28571428571428,74.55236377689037,422,2.3782687105500453,0,1,1.3766106671016147
2021-07-31,27900,Joplin,"Joplin, MO Metro Area",30738,173.23038773669975,83,125.85714285714286,70.92940873373696,426,2.400811541929666,4,1.5714285714285714,1.385906695295725
2021-08-01,27900,Joplin,"Joplin, MO Metro Area",30772,173.42200180342653,34,126.14285714285714,71.09042895787711,426,2.400811541929666,0,1.5714285714285714,1.3843754062134408
2021-08-02,27900,Joplin,"Joplin, MO Metro Area",30800,173.57980162308388,28,127.71428571428571,71.97604019064794,426,2.400811541929666,0,1.5714285714285714,1.3831168831168832
2021-08-03,27900,Joplin,"Joplin, MO Metro Area",30904,174.165915238954,104,121.57142857142857,68.51410537163468,434,2.445897204688909,8,2.2857142857142856,1.4043489515920269
2021-08-04,27900,Joplin,"Joplin, MO Metro Area",31258,176.1609558160505,354,123.42857142857143,69.56073682854567,435,2.451532912533814,1,1.8571428571428572,1.391643739202764
2021-08-05,27900,Joplin,"Joplin, MO Metro Area",31379,176.84287646528404,121,126.42857142857143,71.25144918201727,435,2.451532912533814,0,1.8571428571428572,1.3862774467000223
2021-08-06,27900,Joplin,"Joplin, MO Metro Area",31474,177.37826871055003,95,117,65.93778178539225,441,2.485347159603246,6,2.7142857142857144,1.4011565101353498
2021-08-07,27900,Joplin,"Joplin, MO Metro Area",31562,177.8742110009017,88,117.71428571428571,66.34033234574262,441,2.485347159603246,0,2.142857142857143,1.397249857423484
2021-08-08,27900,Joplin,"Joplin, MO Metro Area",31605,178.11654643823263,43,119,67.0649233543733,441,2.485347159603246,0,2.142857142857143,1.3953488372093024
2021-08-09,27900,Joplin,"Joplin, MO Metro Area",31619,178.1954463480613,14,117,65.93778178539225,441,2.485347159603246,0,2.142857142857143,1.3947310161611688
2021-08-10,27900,Joplin,"Joplin, MO Metro Area",31702,178.66321009918846,83,114,64.24706943192065,450,2.5360685302073938,9,2.2857142857142856,1.4194688032300802
2021-08-11,27900,Joplin,"Joplin, MO Metro Area",31984,180.25247971145174,282,103.71428571428571,58.45034136287517,452,2.5473399458972046,2,2.4285714285714284,1.4132066033016508
2021-08-12,27900,Joplin,"Joplin, MO Metro Area",32080,180.79350766456267,96,100.14285714285714,56.43758856112328,452,2.5473399458972046,0,2.4285714285714284,1.4089775561097255
2021-08-13,27900,Joplin,"Joplin, MO Metro Area",32147,181.1711000901713,67,96.14285714285714,54.183305423161144,452,2.5473399458972046,0,1.5714285714285714,1.4060409991601082
2021-08-14,27900,Joplin,"Joplin, MO Metro Area",32239,181.68958521190262,92,96.71428571428571,54.505345871441456,457,2.575518485121731,5,2.2857142857142856,1.4175377648190082
2021-08-15,27900,Joplin,"Joplin, MO Metro Area",32261,181.81357078449054,22,93.71428571428571,52.81463351796985,457,2.575518485121731,0,2.2857142857142856,1.4165710920306254
2021-08-16,27900,Joplin,"Joplin, MO Metro Area",32270,181.86429215509466,9,93,52.412082957619475,457,2.575518485121731,0,2.2857142857142856,1.4161760148744964
2021-08-17,27900,Joplin,"Joplin, MO Metro Area",32356,182.34896302975653,86,93.42857142857143,52.65361329382971,463,2.6093327321911635,6,1.8571428571428572,1.430955618741501
2021-08-18,27900,Joplin,"Joplin, MO Metro Area",32559,183.4930117222723,203,82.14285714285714,46.2933144402937,466,2.6262398557258795,3,2,1.4312478884486624
2021-08-19,27900,Joplin,"Joplin, MO Metro Area",32687,184.2143823264202,128,86.71428571428571,48.86963802653612,466,2.6262398557258795,0,2,1.4256432220760547
2021-08-20,27900,Joplin,"Joplin, MO Metro Area",32761,184.6314247069432,74,87.71428571428571,49.43320881102666,467,2.6318755635707842,1,2.142857142857143,1.425475412838436
2021-08-21,27900,Joplin,"Joplin, MO Metro Area",32823,184.98083859332732,62,83.42857142857143,47.01790544892439,470,2.6487826871055007,3,1.8571428571428572,1.4319227371050787
2021-08-22,27900,Joplin,"Joplin, MO Metro Area",32876,185.2795311091073,53,87.85714285714286,49.51371892309675,470,2.6487826871055007,0,1.8571428571428572,1.4296143083100132
2021-08-23,27900,Joplin,"Joplin, MO Metro Area",32906,185.44860234445446,30,90.85714285714286,51.204431276568336,470,2.6487826871055007,0,1.8571428571428572,1.428310946331976
2021-08-24,27900,Joplin,"Joplin, MO Metro Area",32985,185.89382326420198,79,89.85714285714286,50.640860492077806,485,2.7333183047790803,15,3.142857142857143,1.4703653175685918
2021-08-25,27900,Joplin,"Joplin, MO Metro Area",33158,186.8688007213706,173,85.57142857142857,48.22555712997552,486,2.7389540126239855,1,2.857142857142857,1.4657096326678327
2021-08-26,27900,Joplin,"Joplin, MO Metro Area",33247,187.37037871956719,89,80,45.08566275924256,486,2.7389540126239855,0,2.857142857142857,1.4617860258068396
2021-08-27,27900,Joplin,"Joplin, MO Metro Area",33308,187.7141568981064,61,78.14285714285714,44.039031302331566,486,2.7389540126239855,0,2.7142857142857144,1.4591089227813139
2021-08-28,27900,Joplin,"Joplin, MO Metro Area",33370,188.06357078449054,62,78.14285714285714,44.039031302331566,486,2.7389540126239855,0,2.2857142857142856,1.4563979622415342
2021-08-29,27900,Joplin,"Joplin, MO Metro Area",33398,188.22137060414786,28,74.57142857142857,42.02627850057967,486,2.7389540126239855,0,2.2857142857142856,1.4551769567039943
2021-08-30,27900,Joplin,"Joplin, MO Metro Area",33441,188.46370604147882,43,76.42857142857143,43.07290995749066,486,2.7389540126239855,0,2.2857142857142856,1.4533058221943123
2021-08-31,27900,Joplin,"Joplin, MO Metro Area",33495,188.7680342651037,54,72.85714285714286,41.060157155738764,495,2.7896753832281336,9,1.4285714285714286,1.477832512315271
2021-09-01,27900,Joplin,"Joplin, MO Metro Area",33667,189.7373760144274,172,72.71428571428571,40.979647043668685,498,2.806582506762849,3,1.7142857142857142,1.4791932753141057
2021-09-02,27900,Joplin,"Joplin, MO Metro Area",33744,190.1713255184851,77,71,40.01352569882778,498,2.806582506762849,0,1.7142857142857142,1.4758179231863444
2021-09-03,27900,Joplin,"Joplin, MO Metro Area",33802,190.49819657348962,58,70.57142857142857,39.77199536261754,501,2.823489630297565,3,2.142857142857143,1.4821608188864566
2021-09-04,27900,Joplin,"Joplin, MO Metro Area",33855,190.79688908926963,53,69.28571428571429,39.04740435398686,501,2.823489630297565,0,2.142857142857143,1.4798404962339389
2021-09-05,27900,Joplin,"Joplin, MO Metro Area",33874,190.9039675383228,19,68,38.32281334535618,501,2.823489630297565,0,2.142857142857143,1.4790104504930035
2021-09-06,27900,Joplin,"Joplin, MO Metro Area",33892,191.0054102795311,18,64.42857142857143,36.31006054360427,501,2.823489630297565,0,2.142857142857143,1.4782249498406703
2021-09-07,27900,Joplin,"Joplin, MO Metro Area",33921,191.16884580703336,29,60.857142857142854,34.29730774185237,501,2.823489630297565,0,0.8571428571428571,1.4769611744936766
2021-09-08,27900,Joplin,"Joplin, MO Metro Area",34128,192.33543733092876,207,65.85714285714286,37.115161664305035,507,2.8573038773669976,6,1.2857142857142858,1.4855836849507735
2021-09-09,27900,Joplin,"Joplin, MO Metro Area",34195,192.71302975653742,67,64.42857142857143,36.31006054360427,507,2.8573038773669976,0,1.2857142857142858,1.4826729053955257
2021-09-10,27900,Joplin,"Joplin, MO Metro Area",34301,193.31041478809738,106,71.28571428571429,40.17454592296793,507,2.8573038773669976,0,0.8571428571428571,1.4780910177545843
2021-09-11,27900,Joplin,"Joplin, MO Metro Area",34359,193.6372858431019,58,72,40.5770964833183,507,2.8573038773669976,0,0.8571428571428571,1.4755959137343928
2021-09-12,27900,Joplin,"Joplin, MO Metro Area",34386,193.78944995491435,27,73.14285714285714,41.22117737987891,507,2.8573038773669976,0,0.8571428571428571,1.4744372709823765
2021-09-13,27900,Joplin,"Joplin, MO Metro Area",34414,193.94724977457167,28,74.57142857142857,42.02627850057967,507,2.8573038773669976,0,0.8571428571428571,1.4732376358458765
2021-09-14,27900,Joplin,"Joplin, MO Metro Area",34459,194.20085662759243,45,76.85714285714286,43.31444029370089,517,2.9136609558160504,10,2.2857142857142856,1.5003337299399286
2021-09-15,27900,Joplin,"Joplin, MO Metro Area",34660,195.3336339044184,201,76,42.83137962128043,519,2.9249323715058613,2,1.7142857142857142,1.497403346797461
2021-09-16,27900,Joplin,"Joplin, MO Metro Area",34710,195.61541929666365,50,73.57142857142857,41.462707716089135,519,2.9249323715058613,0,1.7142857142857142,1.4952463267070009
2021-09-17,27900,Joplin,"Joplin, MO Metro Area",34759,195.891568981064,49,65.42857142857143,36.87363132809481,524,2.953110910730388,5,2.4285714285714284,1.5075232313933082
2021-09-18,27900,Joplin,"Joplin, MO Metro Area",34791,196.071911632101,32,61.714285714285715,34.780368414272836,524,2.953110910730388,0,2.4285714285714284,1.5061366445345061
2021-09-19,27900,Joplin,"Joplin, MO Metro Area",34825,196.26352569882778,34,62.714285714285715,35.343939198763366,524,2.953110910730388,0,2.4285714285714284,1.5046661880832735
2021-09-20,27900,Joplin,"Joplin, MO Metro Area",34853,196.42132551848513,28,62.714285714285715,35.343939198763366,524,2.953110910730388,0,2.4285714285714284,1.5034573781310072
2021-09-21,27900,Joplin,"Joplin, MO Metro Area",34905,196.71438232642018,52,63.714285714285715,35.907509983253895,530,2.9869251577998197,6,1.8571428571428572,1.5184071049992838
2021-09-22,27900,Joplin,"Joplin, MO Metro Area",35059,197.58228133453562,154,57,32.123534715960325,530,2.9869251577998197,0,1.5714285714285714,1.5117373570267263
2021-09-23,27900,Joplin,"Joplin, MO Metro Area",35112,197.8809738503156,53,57.42857142857143,32.36506505217056,530,2.9869251577998197,0,1.5714285714285714,1.5094554568238778
2021-09-24,27900,Joplin,"Joplin, MO Metro Area",35148,198.0838593327322,36,55.57142857142857,31.318433595259563,530,2.9869251577998197,0,0.8571428571428571,1.5079094116308183
2021-09-25,27900,Joplin,"Joplin, MO Metro Area",35181,198.26983769161407,33,55.714285714285715,31.398943707329643,532,2.99819657348963,2,1.1428571428571428,1.512179869816094
2021-09-26,27900,Joplin,"Joplin, MO Metro Area",35195,198.34873760144276,14,52.857142857142854,29.78874146592812,532,2.99819657348963,0,1.1428571428571428,1.5115783491973291
2021-09-27,27900,Joplin,"Joplin, MO Metro Area",35202,198.38818755635705,7,49.857142857142854,28.098029112456523,532,2.99819657348963,0,1.1428571428571428,1.5112777683086187
2021-09-28,27900,Joplin,"Joplin, MO Metro Area",35233,198.56289449954915,31,46.857142857142854,26.407316758984926,534,3.009467989179441,2,0.5714285714285714,1.5156245565237136
2021-09-29,27900,Joplin,"Joplin, MO Metro Area",35372,199.346257889991,139,44.714285714285715,25.19966507793379,536,3.0207394048692517,2,0.8571428571428571,1.5153228542349881
2021-09-30,27900,Joplin,"Joplin, MO Metro Area",35394,199.4702434625789,22,40.285714285714285,22.703851603761432,536,3.0207394048692517,0,0.8571428571428571,1.5143809685257388
2021-10-01,27900,Joplin,"Joplin, MO Metro Area",35416,199.59422903516682,22,38.285714285714285,21.576710034780366,536,3.0207394048692517,0,0.8571428571428571,1.5134402529929976
2021-10-02,27900,Joplin,"Joplin, MO Metro Area",35443,199.74639314697924,27,37.42857142857143,21.093649362359912,537,3.026375112714157,1,0.7142857142857143,1.5151087661879639
2021-10-03,27900,Joplin,"Joplin, MO Metro Area",35455,199.8140216411181,12,37.142857142857146,20.932629138219763,537,3.026375112714157,0,0.7142857142857143,1.5145959667183753
2021-10-04,27900,Joplin,"Joplin, MO Metro Area",35472,199.9098286744815,17,38.57142857142857,21.73773025892052,537,3.026375112714157,0,0.7142857142857143,1.513870094722598
2021-10-05,27900,Joplin,"Joplin, MO Metro Area",35501,200.07326420198376,29,38.285714285714285,21.576710034780366,541,3.048917944093778,4,1,1.523900735190558
2021-10-06,27900,Joplin,"Joplin, MO Metro Area",35601,200.6368349864743,100,32.714285714285715,18.436815664047405,542,3.0545536519386833,1,0.8571428571428571,1.522429145248729
2021-10-07,27900,Joplin,"Joplin, MO Metro Area",35617,200.72700631199277,16,31.857142857142858,17.953754991626948,544,3.065825067628494,2,1.1428571428571428,1.5273605300839486
2021-10-08,27900,Joplin,"Joplin, MO Metro Area",35654,200.9355275022543,37,34,19.16140667267809,544,3.065825067628494,0,1.1428571428571428,1.5257755090592922
2021-10-09,27900,Joplin,"Joplin, MO Metro Area",35680,201.08205590622183,26,33.857142857142854,19.08089656060801,544,3.065825067628494,0,1,1.5246636771300448
2021-10-10,27900,Joplin,"Joplin, MO Metro Area",35692,201.14968440036068,12,33.857142857142854,19.08089656060801,544,3.065825067628494,0,1,1.5241510702678471
2021-10-11,27900,Joplin,"Joplin, MO Metro Area",35711,201.2567628494139,19,34.142857142857146,19.241916784748167,544,3.065825067628494,0,1,1.523340147293551
2021-10-12,27900,Joplin,"Joplin, MO Metro Area",35740,201.42019837691612,29,34.142857142857146,19.241916784748167,544,3.065825067628494,0,0.42857142857142855,1.5221040850587577
2021-10-13,27900,Joplin,"Joplin, MO Metro Area",35843,202.0006762849414,103,34.57142857142857,19.48344712095839,554,3.1221821460775474,10,1.7142857142857142,1.5456295510978433
2021-10-14,27900,Joplin,"Joplin, MO Metro Area",35873,202.16974752028855,30,36.57142857142857,20.610588689939455,558,3.1447249774571686,4,2,1.555487413932484
2021-10-15,27900,Joplin,"Joplin, MO Metro Area",35901,202.3275473399459,28,35.285714285714285,19.88599768130877,558,3.1447249774571686,0,2,1.5542742541990473
2021-10-16,27900,Joplin,"Joplin, MO Metro Area",35926,202.46844003606853,25,35.142857142857146,19.8054875692387,558,3.1447249774571686,0,2,1.5531926738295385
2021-10-17,27900,Joplin,"Joplin, MO Metro Area",35930,202.49098286744817,4,34,19.16140667267809,558,3.1447249774571686,0,2,1.5530197606457
2021-10-18,27900,Joplin,"Joplin, MO Metro Area",35935,202.51916140667268,5,32,18.034265103697024,558,3.1447249774571686,0,2,1.552803673299012
2021-10-19,27900,Joplin,"Joplin, MO Metro Area",35965,202.68823264201984,30,32.142857142857146,18.114775215767104,561,3.1616321009918846,3,2.4285714285714284,1.5598498540247463
2020-01-24,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-01-25,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-01-26,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-01-27,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-01-28,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-01-29,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-01-30,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-01-31,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-01,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-02,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-03,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-04,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-05,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-06,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-07,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-08,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-09,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-10,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-11,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-12,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-13,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-14,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-15,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-16,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-17,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-18,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-19,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-20,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-21,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-22,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-23,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-24,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-25,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-26,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-27,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-28,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-02-29,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-03-01,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-03-02,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-03-03,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-03-04,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-03-05,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-03-06,28140,Kansas City,"Kansas City, MO-KS Metro Area",0,0,0,0,0,0,0,0,0,NA
2020-03-07,28140,Kansas City,"Kansas City, MO-KS Metro Area",1,4.746913556805365e-4,1,0.14285714285714285,0.006781305081150522,0,0,0,0,0
2020-03-08,28140,Kansas City,"Kansas City, MO-KS Metro Area",1,4.746913556805365e-4,0,0.14285714285714285,0.006781305081150522,0,0,0,0,0
2020-03-09,28140,Kansas City,"Kansas City, MO-KS Metro Area",1,4.746913556805365e-4,0,0.14285714285714285,0.006781305081150522,0,0,0,0,0
2020-03-10,28140,Kansas City,"Kansas City, MO-KS Metro Area",1,4.746913556805365e-4,0,0.14285714285714285,0.006781305081150522,0,0,0,0,0
2020-03-11,28140,Kansas City,"Kansas City, MO-KS Metro Area",1,4.746913556805365e-4,0,0.14285714285714285,0.006781305081150522,0,0,0,0,0
2020-03-12,28140,Kansas City,"Kansas City, MO-KS Metro Area",5,0.002373456778402683,4,0.7142857142857143,0.03390652540575261,1,4.746913556805365e-4,1,0.14285714285714285,20
2020-03-13,28140,Kansas City,"Kansas City, MO-KS Metro Area",5,0.002373456778402683,0,0.7142857142857143,0.03390652540575261,1,4.746913556805365e-4,0,0.14285714285714285,20
2020-03-14,28140,Kansas City,"Kansas City, MO-KS Metro Area",6,0.002848148134083219,1,0.7142857142857143,0.03390652540575261,1,4.746913556805365e-4,0,0.14285714285714285,16.666666666666664
2020-03-15,28140,Kansas City,"Kansas City, MO-KS Metro Area",7,0.0033228394897637558,1,0.8571428571428571,0.04068783048690313,1,4.746913556805365e-4,0,0.14285714285714285,14.285714285714285
