report_date,new_in_pt,new_in_pt_avg,in_pt,in_pt_avg,icu,icu_avg,vent,vent_avg,mortality,mortality_avg
2021-05-31,16,20.285714285714285,159,156.42857142857142,44,43.142857142857146,32,28.714285714285715,2,2
2021-06-01,26,21.142857142857142,157,154.71428571428572,41,43,29,29.714285714285715,1,2
2021-06-02,17,20.714285714285715,161,154.85714285714286,51,44.42857142857143,29,30.142857142857142,0,1.8571428571428572
2021-06-03,21,20,145,154.28571428571428,44,44.285714285714285,27,30,6,2.5714285714285716
2021-06-04,14,18.714285714285715,132,150.42857142857142,45,44.142857142857146,24,28.857142857142858,0,2.142857142857143
2021-06-05,17,18.285714285714285,131,148.42857142857142,44,44.57142857142857,24,28.142857142857142,2,2.2857142857142856
2021-06-06,13,17.714285714285715,134,145.57142857142858,46,45,22,26.714285714285715,1,1.7142857142857142
2021-06-07,20,18.285714285714285,135,142.14285714285714,38,44.142857142857146,19,24.857142857142858,5,2.142857142857143
2021-06-08,22,17.714285714285715,136,139.14285714285714,35,43.285714285714285,18,23.285714285714285,1,2.142857142857143
2021-06-09,23,18.571428571428573,120,133.28571428571428,35,41,17,21.571428571428573,2,2.4285714285714284
2021-06-10,16,17.857142857142858,122,130,41,40.57142857142857,20,20.571428571428573,1,1.7142857142857142
2021-06-11,16,18.142857142857142,127,129.28571428571428,44,40.42857142857143,22,20.285714285714285,0,1.7142857142857142
2021-06-12,11,17.285714285714285,124,128.28571428571428,38,39.57142857142857,18,19.428571428571427,0,1.4285714285714286
2021-06-13,14,17.428571428571427,127,127.28571428571429,42,39,17,18.714285714285715,1,1.4285714285714286
2021-06-14,15,16.714285714285715,146,128.85714285714286,43,39.714285714285715,18,18.571428571428573,1,0.8571428571428571
2021-06-15,14,15.571428571428571,149,130.71428571428572,41,40.57142857142857,15,18.142857142857142,1,0.8571428571428571
2021-06-16,26,16,141,133.71428571428572,38,41,26,19.428571428571427,2,0.8571428571428571
2021-06-17,26,17.428571428571427,144,136.85714285714286,39,40.714285714285715,17,19,0,0.7142857142857143
2021-06-18,11,16.714285714285715,140,138.71428571428572,45,40.857142857142854,23,19.142857142857142,1,0.8571428571428571
2021-06-19,16,17.428571428571427,131,139.71428571428572,34,40.285714285714285,22,19.714285714285715,3,1.2857142857142858
2021-06-20,19,18.142857142857142,127,139.71428571428572,35,39.285714285714285,16,19.571428571428573,4,1.7142857142857142
2021-06-21,18,18.571428571428573,131,137.57142857142858,32,37.714285714285715,14,19,4,2.142857142857143
2021-06-22,27,20.428571428571427,122,133.71428571428572,30,36.142857142857146,16,19.142857142857142,2,2.2857142857142856
2021-06-23,23,20,122,131,32,35.285714285714285,17,17.857142857142858,0,2
2021-06-24,29,20.428571428571427,120,127.57142857142857,31,34.142857142857146,14,17.428571428571427,2,2.2857142857142856
2021-06-25,25,22.428571428571427,138,127.28571428571429,31,32.142857142857146,16,16.428571428571427,0,2.142857142857143
2021-06-26,17,22.571428571428573,129,127,33,32,18,15.857142857142858,1,1.8571428571428572
2021-06-27,15,22,141,129,36,32.142857142857146,23,16.857142857142858,3,1.7142857142857142
2021-06-28,26,23.142857142857142,152,132,43,33.714285714285715,25,18.428571428571427,0,1.1428571428571428
2021-06-29,34,24.142857142857142,147,135.57142857142858,41,35.285714285714285,25,19.714285714285715,0,0.8571428571428571
2021-06-30,26,24.571428571428573,165,141.71428571428572,36,35.857142857142854,22,20.428571428571427,3,1.2857142857142858
2021-07-01,33,25.142857142857142,164,148,44,37.714285714285715,25,22,2,1.2857142857142858
2021-07-02,30,25.857142857142858,161,151.28571428571428,40,39,22,22.857142857142858,2,1.5714285714285714
2021-07-03,16,25.714285714285715,166,156.57142857142858,44,40.57142857142857,26,24,1,1.5714285714285714
2021-07-04,30,27.857142857142858,181,162.28571428571428,52,42.857142857142854,32,25.285714285714285,2,1.4285714285714286
2021-07-05,31,28.571428571428573,186,167.14285714285714,55,44.57142857142857,31,26.142857142857142,0,1.4285714285714286
2021-07-06,50,30.857142857142858,195,174,58,47,33,27.285714285714285,3,1.8571428571428572
2021-07-07,46,33.714285714285715,220,181.85714285714286,64,51,36,29.285714285714285,1,1.5714285714285714
2021-07-08,38,34.42857142857143,214,189,69,54.57142857142857,41,31.571428571428573,0,1.2857142857142858
2021-07-09,41,36,237,199.85714285714286,71,59,40,34.142857142857146,2,1.2857142857142858
2021-07-10,33,38.42857142857143,254,212.42857142857142,76,63.57142857142857,40,36.142857142857146,3,1.5714285714285714
2021-07-11,34,39,256,223.14285714285714,81,67.71428571428571,43,37.714285714285715,1,1.4285714285714286
2021-07-12,43,40.714285714285715,263,234.14285714285714,86,72.14285714285714,45,39.714285714285715,4,2
2021-07-13,50,40.714285714285715,264,244,82,75.57142857142857,46,41.57142857142857,5,2.2857142857142856
2021-07-14,33,38.857142857142854,265,250.42857142857142,83,78.28571428571429,46,43,4,2.7142857142857144
2021-07-15,42,39.42857142857143,289,261.14285714285717,92,81.57142857142857,55,45,0,2.7142857142857144
2021-07-16,39,39.142857142857146,281,267.42857142857144,94,84.85714285714286,46,45.857142857142854,4,3
2021-07-17,35,39.42857142857143,275,270.42857142857144,95,87.57142857142857,49,47.142857142857146,0,2.5714285714285716
2021-07-18,49,41.57142857142857,289,275.14285714285717,98,90,51,48.285714285714285,2,2.7142857142857144
2021-07-19,66,44.857142857142854,302,280.7142857142857,99,91.85714285714286,46,48.42857142857143,6,3
2021-07-20,64,46.857142857142854,314,287.85714285714283,90,93,48,48.714285714285715,1,2.4285714285714284
2021-07-21,59,50.57142857142857,342,298.85714285714283,89,93.85714285714286,51,49.42857142857143,1,2
2021-07-22,61,53.285714285714285,339,306,89,93.42857142857143,53,49.142857142857146,2,2.2857142857142856
2021-07-23,57,55.857142857142854,353,316.2857142857143,102,94.57142857142857,59,51,4,2.2857142857142856
2021-07-24,45,57.285714285714285,347,326.57142857142856,105,96,61,52.714285714285715,5,3
2021-07-25,52,57.714285714285715,352,335.57142857142856,104,96.85714285714286,61,54.142857142857146,7,3.7142857142857144
2021-07-26,65,57.57142857142857,378,346.42857142857144,102,97.28571428571429,59,56,3,3.2857142857142856
2021-07-27,78,59.57142857142857,404,359.2857142857143,113,100.57142857142857,66,58.57142857142857,3,3.5714285714285716
2021-07-28,78,62.285714285714285,406,368.42857142857144,109,103.42857142857143,71,61.42857142857143,4,4
2021-07-29,78,64.71428571428571,438,382.57142857142856,115,107.14285714285714,71,64,5,4.428571428571429
2021-07-30,67,66.14285714285714,443,395.42857142857144,118,109.42857142857143,71,65.71428571428571,3,4.285714285714286
2021-07-31,65,69,461,411.7142857142857,121,111.71428571428571,65,66.28571428571429,7,4.571428571428571
2021-08-01,63,70.57142857142857,475,429.2857142857143,121,114.14285714285714,62,66.42857142857143,6,4.428571428571429
2021-08-02,75,72,491,445.42857142857144,130,118.14285714285714,58,66.28571428571429,8,5.142857142857143
2021-08-03,81,72.42857142857143,470,454.85714285714283,128,120.28571428571429,67,66.42857142857143,6,5.571428571428571
2021-08-04,82,73,472,464.2857142857143,126,122.71428571428571,68,66,10,6.428571428571429
2021-08-05,92,75,504,473.7142857142857,136,125.71428571428571,76,66.71428571428571,8,6.857142857142857
2021-08-06,72,75.71428571428571,521,484.85714285714283,139,128.71428571428572,86,68.85714285714286,5,7.142857142857143
2021-08-07,81,78,528,494.42857142857144,144,132,87,72,8,7.285714285714286
2021-08-08,70,79,519,500.7142857142857,148,135.85714285714286,90,76,5,7.142857142857143
2021-08-09,90,81.14285714285714,542,508,151,138.85714285714286,90,80.57142857142857,4,6.571428571428571
2021-08-10,77,80.57142857142857,555,520.1428571428571,163,143.85714285714286,93,84.28571428571429,7,6.714285714285714
2021-08-11,87,81.28571428571429,540,529.8571428571429,150,147.28571428571428,88,87.14285714285714,9,6.571428571428571
2021-08-12,84,80.14285714285714,582,541,151,149.42857142857142,87,88.71428571428571,13,7.285714285714286
2021-08-13,78,81,573,548.4285714285714,141,149.71428571428572,92,89.57142857142857,12,8.285714285714286
2021-08-14,73,79.85714285714286,571,554.5714285714286,147,150.14285714285714,94,90.57142857142857,6,8
2021-08-15,69,79.71428571428571,565,561.1428571428571,141,149.14285714285714,94,91.14285714285714,10,8.714285714285714
2021-08-16,85,79,596,568.8571428571429,146,148.42857142857142,96,92,7,9.142857142857142
2021-08-17,100,82.28571428571429,564,570.1428571428571,139,145,98,92.71428571428571,11,9.714285714285714
2021-08-18,85,82,612,580.4285714285714,140,143.57142857142858,101,94.57142857142857,8,9.571428571428571
2021-08-19,91,83,622,586.1428571428571,142,142.28571428571428,99,96.28571428571429,8,8.857142857142858
2021-08-20,63,80.85714285714286,636,595.1428571428571,142,142.42857142857142,100,97.42857142857143,8,8.285714285714286
2021-08-21,62,79.28571428571429,608,600.4285714285714,141,141.57142857142858,102,98.57142857142857,9,8.714285714285714
2021-08-22,79,80.71428571428571,590,604,142,141.71428571428572,99,99.28571428571429,12,9
2021-08-23,89,81.28571428571429,605,605.2857142857143,143,141.28571428571428,100,99.85714285714286,12,9.714285714285714
2021-08-24,80,78.42857142857143,566,605.5714285714286,139,141.28571428571428,100,100.14285714285714,3,8.571428571428571
2021-08-25,71,76.42857142857143,580,601,139,141.14285714285714,96,99.42857142857143,12,9.142857142857142
2021-08-26,82,75.14285714285714,584,595.5714285714286,145,141.57142857142858,102,99.85714285714286,8,9.142857142857142
2021-08-27,82,77.85714285714286,550,583.2857142857143,129,139.71428571428572,95,99.14285714285714,9,9.285714285714286
2021-08-28,69,78.85714285714286,542,573.8571428571429,123,137.14285714285714,94,98,11,9.571428571428571
2021-08-29,72,77.85714285714286,574,571.5714285714286,127,135,98,97.85714285714286,6,8.714285714285714
2021-08-30,92,78.28571428571429,585,568.7142857142857,120,131.71428571428572,93,96.85714285714286,13,8.857142857142858
2021-08-31,79,78.14285714285714,604,574.1428571428571,126,129.85714285714286,93,95.85714285714286,8,9.571428571428571
2021-09-01,74,78.57142857142857,612,578.7142857142857,121,127.28571428571429,84,94.14285714285714,8,9
2021-09-02,99,81,595,580.2857142857143,127,124.71428571428571,84,91.57142857142857,10,9.285714285714286
2021-09-03,75,80,588,585.7142857142857,122,123.71428571428571,77,89,8,9.142857142857142
2021-09-04,66,79.57142857142857,544,586,117,122.85714285714286,79,86.85714285714286,8,8.714285714285714
2021-09-05,66,78.71428571428571,538,580.8571428571429,120,121.85714285714286,82,84.57142857142857,10,9.285714285714286
2021-09-06,68,75.28571428571429,541,574.5714285714286,123,122.28571428571429,85,83.42857142857143,3,7.857142857142857
2021-09-07,72,74.28571428571429,574,570.2857142857143,134,123.42857142857143,84,82.14285714285714,6,7.571428571428571
2021-09-08,86,76,573,564.7142857142857,136,125.57142857142857,85,82.28571428571429,10,7.857142857142857
2021-09-09,78,73,540,556.8571428571429,130,126,85,82.42857142857143,9,7.714285714285714
2021-09-10,62,71.14285714285714,530,548.5714285714286,121,125.85714285714286,79,82.71428571428571,11,8.142857142857142
2021-09-11,55,69.57142857142857,499,542.1428571428571,116,125.71428571428571,83,83.28571428571429,12,8.714285714285714
2021-09-12,44,66.42857142857143,525,540.2857142857143,127,126.71428571428571,84,83.57142857142857,4,7.857142857142857
2021-09-13,77,67.71428571428571,505,535.1428571428571,116,125.71428571428571,82,83.14285714285714,12,9.142857142857142
2021-09-14,57,65.57142857142857,510,526,133,125.57142857142857,93,84.42857142857143,6,9.142857142857142
2021-09-15,75,64,469,511.14285714285717,119,123.14285714285714,83,84.14285714285714,9,9
2021-09-16,73,63.285714285714285,513,507.2857142857143,126,122.57142857142857,91,85,7,8.714285714285714
2021-09-17,62,63.285714285714285,493,502,121,122.57142857142857,80,85.14285714285714,9,8.428571428571429
2021-09-18,52,62.857142857142854,506,503,122,123.42857142857143,86,85.57142857142857,9,8
2021-09-19,60,65.14285714285714,494,498.57142857142856,126,123.28571428571429,85,85.71428571428571,8,8.571428571428571
2021-09-20,70,64.14285714285714,497,497.42857142857144,124,124.42857142857143,85,86.14285714285714,12,8.571428571428571
2021-09-21,52,63.42857142857143,487,494.14285714285717,129,123.85714285714286,98,86.85714285714286,9,9
2021-09-22,55,60.57142857142857,482,496,127,125,97,88.85714285714286,10,9.142857142857142
2021-09-23,48,57,459,488.2857142857143,127,125.14285714285714,90,88.71428571428571,8,9.285714285714286
2021-09-24,51,55.42857142857143,435,480,131,126.57142857142857,93,90.57142857142857,8,9.142857142857142
2021-09-25,50,55.142857142857146,432,469.42857142857144,131,127.85714285714286,97,92.14285714285714,10,9.285714285714286
2021-09-26,44,52.857142857142854,428,460,126,127.85714285714286,94,93.42857142857143,9,9.428571428571429
2021-09-27,81,54.42857142857143,444,452.42857142857144,125,128,97,95.14285714285714,9,9
2021-09-28,57,55.142857142857146,438,445.42857142857144,135,128.85714285714286,101,95.57142857142857,5,8.428571428571429
2021-09-29,49,54.285714285714285,400,433.7142857142857,126,128.71428571428572,94,95.14285714285714,4,7.571428571428571
2021-09-30,58,55.714285714285715,393,424.2857142857143,112,126.57142857142857,84,94.28571428571429,7,7.428571428571429
2021-10-01,47,55.142857142857146,374,415.57142857142856,108,123.28571428571429,80,92.42857142857143,7,7.285714285714286
2021-10-02,45,54.42857142857143,393,410,115,121,84,90.57142857142857,8,7
2021-10-03,31,52.57142857142857,399,405.85714285714283,116,119.57142857142857,84,89.14285714285714,2,6
2021-10-04,51,48.285714285714285,410,401,112,117.71428571428571,85,87.42857142857143,4,5.285714285714286
2021-10-05,48,47,392,394.42857142857144,118,115.28571428571429,81,84.57142857142857,7,5.571428571428571
2021-10-06,36,45.142857142857146,393,393.42857142857144,118,114.14285714285714,82,82.85714285714286,6,5.857142857142857
2021-10-07,55,44.714285714285715,371,390.2857142857143,116,114.71428571428571,88,83.42857142857143,4,5.428571428571429
2021-10-08,46,44.57142857142857,360,388.2857142857143,113,115.42857142857143,84,84,8,5.571428571428571
2021-10-09,36,43.285714285714285,350,382.14285714285717,111,114.85714285714286,83,83.85714285714286,5,5.142857142857143
2021-10-10,33,43.57142857142857,348,374.85714285714283,109,113.85714285714286,79,83.14285714285714,9,6.142857142857143
2021-10-11,41,42.142857142857146,346,365.7142857142857,110,113.57142857142857,80,82.42857142857143,8,6.714285714285714
2021-10-12,39,40.857142857142854,332,357.14285714285717,106,111.85714285714286,73,81.28571428571429,12,7.428571428571429
2021-10-13,35,40.714285714285715,330,348.14285714285717,106,110.14285714285714,76,80.42857142857143,6,7.428571428571429
2021-10-14,42,38.857142857142854,316,340.2857142857143,106,108.71428571428571,71,78,1,7
2021-10-15,45,38.714285714285715,315,333.85714285714283,98,106.57142857142857,67,75.57142857142857,7,6.857142857142857
2021-10-16,30,37.857142857142854,307,327.7142857142857,99,104.85714285714286,77,74.71428571428571,7,7.142857142857143
2021-10-17,38,38.57142857142857,319,323.57142857142856,103,104,70,73.42857142857143,7,6.857142857142857
2021-10-18,35,37.714285714285715,323,320.2857142857143,100,102.57142857142857,72,72.28571428571429,1,5.857142857142857
2021-10-19,46,38.714285714285715,327,319.57142857142856,102,102,72,72.14285714285714,9,5.428571428571429
2021-10-20,45,40.142857142857146,306,316.14285714285717,92,100,75,72,9,5.857142857142857
2021-10-21,32,38.714285714285715,305,314.57142857142856,92,98,71,72,8,6.857142857142857
2021-10-22,31,36.714285714285715,279,309.42857142857144,89,96.71428571428571,67,72,3,6.285714285714286
2021-10-23,19,35.142857142857146,280,305.57142857142856,92,95.71428571428571,59,69.42857142857143,2,5.571428571428571
2021-10-24,41,35.57142857142857,270,298.57142857142856,88,93.57142857142857,55,67.28571428571429,6,5.428571428571429
2021-10-25,36,35.714285714285715,282,292.7142857142857,90,92.14285714285714,52,64.42857142857143,6,6.142857142857143
2021-10-26,32,33.714285714285715,293,287.85714285714283,83,89.42857142857143,56,62.142857142857146,5,5.571428571428571
2021-10-27,32,31.857142857142858,281,284.2857142857143,82,88,50,58.57142857142857,4,4.857142857142857
2021-10-28,44,33.57142857142857,277,280.2857142857143,73,85.28571428571429,45,54.857142857142854,8,4.857142857142857
2021-10-29,29,33.285714285714285,290,281.85714285714283,80,84,46,51.857142857142854,6,5.285714285714286
2021-10-30,20,33.42857142857143,288,283,75,81.57142857142857,43,49.57142857142857,5,5.714285714285714
2021-10-31,23,30.857142857142858,277,284,77,80,45,48.142857142857146,6,5.714285714285714
2021-11-01,36,30.857142857142858,278,283.42857142857144,79,78.42857142857143,49,47.714285714285715,4,5.428571428571429
2021-11-02,45,32.714285714285715,272,280.42857142857144,75,77.28571428571429,49,46.714285714285715,2,5
2021-11-03,43,34.285714285714285,263,277.85714285714283,73,76,51,46.857142857142854,4,5
2021-11-04,31,32.42857142857143,270,276.85714285714283,65,74.85714285714286,50,47.57142857142857,10,5.285714285714286
2021-11-05,35,33.285714285714285,256,272,58,71.71428571428571,39,46.57142857142857,9,5.714285714285714
2021-11-06,29,34.57142857142857,245,265.85714285714283,63,70,40,46.142857142857146,2,5.285714285714286
2021-11-07,35,36.285714285714285,256,262.85714285714283,67,68.57142857142857,43,45.857142857142854,1,4.571428571428571
2021-11-08,40,36.857142857142854,270,261.7142857142857,73,67.71428571428571,43,45,7,5
2021-11-09,40,36.142857142857146,283,263.2857142857143,62,65.85714285714286,41,43.857142857142854,1,4.857142857142857
2021-11-10,47,36.714285714285715,281,265.85714285714283,67,65,43,42.714285714285715,2,4.571428571428571
2021-11-11,32,36.857142857142854,276,266.7142857142857,62,64.57142857142857,43,41.714285714285715,3,3.5714285714285716
2021-11-12,36,37,274,269.2857142857143,58,64.57142857142857,36,41.285714285714285,7,3.2857142857142856
2021-11-13,36,38,274,273.42857142857144,66,65,41,41.42857142857143,1,3.142857142857143
2021-11-14,33,37.714285714285715,267,275,60,64,37,40.57142857142857,4,3.5714285714285716
2021-11-15,36,37.142857142857146,281,276.57142857142856,61,62.285714285714285,42,40.42857142857143,2,2.857142857142857
2021-11-16,35,36.42857142857143,294,278.14285714285717,61,62.142857142857146,36,39.714285714285715,6,3.5714285714285716
2021-11-17,44,36,287,279,66,62,40,39.285714285714285,3,3.7142857142857144
2021-11-18,47,38.142857142857146,302,282.7142857142857,60,61.714285714285715,41,39,4,3.857142857142857
2021-11-19,47,39.714285714285715,302,286.7142857142857,64,62.57142857142857,39,39.42857142857143,8,4
2021-11-20,36,39.714285714285715,309,291.7142857142857,63,62.142857142857146,37,38.857142857142854,3,4.285714285714286
2021-11-21,42,41,314,298.42857142857144,69,63.42857142857143,37,38.857142857142854,2,4
2021-11-22,40,41.57142857142857,329,305.2857142857143,72,65,37,38.142857142857146,3,4.142857142857143
2021-11-23,41,42.42857142857143,330,310.42857142857144,76,67.14285714285714,40,38.714285714285715,5,4
2021-11-24,57,44.285714285714285,348,319.14285714285717,74,68.28571428571429,44,39.285714285714285,2,3.857142857142857
2021-11-25,51,44.857142857142854,318,321.42857142857144,70,69.71428571428571,45,39.857142857142854,9,4.571428571428571
2021-11-26,54,45.857142857142854,348,328,75,71.28571428571429,46,40.857142857142854,2,3.7142857142857144
2021-11-27,52,48.142857142857146,382,338.42857142857144,89,75,54,43.285714285714285,3,3.7142857142857144
2021-11-28,40,47.857142857142854,400,350.7142857142857,89,77.85714285714286,49,45,7,4.428571428571429
2021-11-29,46,48.714285714285715,399,360.7142857142857,87,80,53,47.285714285714285,10,5.428571428571429
2021-11-30,54,50.57142857142857,394,369.85714285714283,85,81.28571428571429,54,49.285714285714285,6,5.571428571428571
2021-12-01,64,51.57142857142857,422,380.42857142857144,87,83.14285714285714,53,50.57142857142857,3,5.714285714285714
2021-12-02,74,54.857142857142854,431,396.57142857142856,95,86.71428571428571,55,52,6,5.285714285714286
2021-12-03,62,56,447,410.7142857142857,88,88.57142857142857,55,53.285714285714285,7,6
2021-12-04,40,54.285714285714285,442,419.2857142857143,85,88,54,53.285714285714285,3,6
2021-12-05,57,56.714285714285715,454,427,87,87.71428571428571,57,54.42857142857143,9,6.285714285714286
2021-12-06,66,59.57142857142857,489,439.85714285714283,93,88.57142857142857,58,55.142857142857146,6,5.714285714285714
2021-12-07,69,61.714285714285715,506,455.85714285714283,98,90.42857142857143,62,56.285714285714285,3,5.285714285714286
2021-12-08,65,61.857142857142854,515,469.14285714285717,100,92.28571428571429,67,58.285714285714285,5,5.571428571428571
2021-12-09,85,63.42857142857143,512,480.7142857142857,115,95.14285714285714,69,60.285714285714285,10,6.142857142857143
2021-12-10,62,63.42857142857143,535,493.2857142857143,123,100.14285714285714,61,61.142857142857146,9,6.428571428571429
2021-12-11,43,63.857142857142854,551,508.85714285714283,127,106.14285714285714,72,63.714285714285715,10,7.428571428571429
2021-12-12,51,63,535,520.4285714285714,125,111.57142857142857,74,66.14285714285714,10,7.571428571428571
2021-12-13,79,64.85714285714286,534,526.8571428571429,123,115.85714285714286,75,68.57142857142857,7,7.714285714285714
2021-12-14,65,64.28571428571429,530,530.2857142857143,127,120,83,71.57142857142857,8,8.428571428571429
2021-12-15,73,65.42857142857143,527,532,131,124.42857142857143,82,73.71428571428571,5,8.428571428571429
2021-12-16,81,64.85714285714286,542,536.2857142857143,132,126.85714285714286,76,74.71428571428571,12,8.714285714285714
2021-12-17,75,66.71428571428571,541,537.1428571428571,133,128.28571428571428,81,77.57142857142857,10,8.857142857142858
2021-12-18,66,70,546,536.4285714285714,130,128.71428571428572,79,78.57142857142857,8,8.571428571428571
2021-12-19,60,71.28571428571429,557,539.5714285714286,127,129,78,79.14285714285714,8,8.285714285714286
2021-12-20,118,76.85714285714286,572,545,133,130.42857142857142,75,79.14285714285714,8,8.428571428571429
2021-12-21,114,83.85714285714286,588,553.2857142857143,134,131.42857142857142,79,78.57142857142857,8,8.428571428571429
2021-12-22,89,86.14285714285714,582,561.1428571428571,135,132,80,78.28571428571429,12,9.428571428571429
2021-12-23,104,89.42857142857143,610,570.8571428571429,151,134.71428571428572,83,79.28571428571429,3,8.142857142857142
2021-12-24,83,90.57142857142857,612,581,149,137,85,79.85714285714286,9,8
2021-12-25,97,95,615,590.8571428571429,155,140.57142857142858,86,80.85714285714286,11,8.428571428571429
2021-12-26,115,102.85714285714286,636,602.1428571428571,167,146.28571428571428,90,82.57142857142857,9,8.571428571428571
2021-12-27,136,105.42857142857143,662,615,157,149.71428571428572,97,85.71428571428571,7,8.428571428571429
2021-12-28,169,113.28571428571429,713,632.8571428571429,161,153.57142857142858,96,88.14285714285714,9,8.571428571428571
2021-12-29,188,127.42857142857143,759,658.1428571428571,158,156.85714285714286,107,92,11,8.428571428571429
2021-12-30,188,139.42857142857142,782,682.7142857142857,162,158.42857142857142,110,95.85714285714286,10,9.428571428571429
2021-12-31,161,150.57142857142858,865,718.8571428571429,161,160.14285714285714,104,98.57142857142857,12,9.857142857142858
2022-01-01,159,159.42857142857142,890,758.1428571428571,172,162.57142857142858,107,101.57142857142857,8,9.428571428571429
2022-01-02,176,168.14285714285714,955,803.7142857142857,176,163.85714285714286,107,104,9,9.428571428571429
2022-01-03,213,179.14285714285714,1006,852.8571428571429,180,167.14285714285714,109,105.71428571428571,10,9.857142857142858
2022-01-04,206,184.42857142857142,1082,905.5714285714286,184,170.42857142857142,115,108.42857142857143,12,10.285714285714286
2022-01-05,227,190,1164,963.4285714285714,205,177.14285714285714,126,111.14285714285714,10,10.142857142857142
2022-01-06,210,193.14285714285714,1219,1025.857142857143,199,182.42857142857142,126,113.42857142857143,21,11.714285714285714
2022-01-07,226,202.42857142857142,1273,1084.142857142857,195,187.28571428571428,129,117,16,12.285714285714286
2022-01-08,180,205.42857142857142,1269,1138.2857142857142,215,193.42857142857142,131,120.42857142857143,14,13.142857142857142
2022-01-09,194,208,1336,1192.7142857142858,222,200,140,125.14285714285714,11,13.428571428571429
2022-01-10,244,212.42857142857142,1424,1252.4285714285713,230,207.14285714285714,145,130.28571428571428,18,14.571428571428571
2022-01-11,225,215.14285714285714,1396,1297.2857142857142,223,212.71428571428572,142,134.14285714285714,22,16
2022-01-12,233,216,1421,1334,225,215.57142857142858,137,135.71428571428572,23,17.857142857142858
2022-01-13,232,219.14285714285714,1406,1360.7142857142858,220,218.57142857142858,130,136.28571428571428,24,18.285714285714285
2022-01-14,216,217.71428571428572,1432,1383.4285714285713,220,222.14285714285714,131,136.57142857142858,17,18.428571428571427
2022-01-15,145,212.71428571428572,1395,1401.4285714285713,205,220.71428571428572,125,135.71428571428572,19,19.142857142857142
2022-01-16,175,210,1418,1413.142857142857,221,220.57142857142858,136,135.14285714285714,17,20
2022-01-17,221,206.71428571428572,1491,1422.7142857142858,217,218.71428571428572,123,132,19,20.142857142857142
2022-01-18,235,208.14285714285714,1436,1428.4285714285713,221,218.42857142857142,124,129.42857142857142,20,19.857142857142858
2022-01-19,194,202.57142857142858,1440,1431.142857142857,231,219.28571428571428,121,127.14285714285714,23,19.857142857142858
2022-01-20,197,197.57142857142858,1444,1436.5714285714287,217,218.85714285714286,122,126,18,19
2022-01-21,147,187.71428571428572,1403,1432.4285714285713,211,217.57142857142858,123,124.85714285714286,14,18.571428571428573
2022-01-22,134,186.14285714285714,1377,1429.857142857143,217,219.28571428571428,124,124.71428571428571,18,18.428571428571427
2022-01-23,118,178,1322,1416.142857142857,207,217.28571428571428,126,123.28571428571429,17,18.428571428571427
2022-01-24,177,171.71428571428572,1283,1386.4285714285713,200,214.85714285714286,126,123.71428571428571,24,19.142857142857142
2022-01-25,170,162.42857142857142,1241,1358.5714285714287,203,212.28571428571428,127,124.14285714285714,12,18
2022-01-26,NA,NA,1194,1323.4285714285713,194,207,120,124,24,18.142857142857142
2022-01-27,NA,NA,1135,1279.2857142857142,191,203.28571428571428,114,122.85714285714286,16,17.857142857142858
